17204, strsm, M768x768x4_M768x1x4, 2362368,
17207, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17210, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17213, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17216, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17219, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17222, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17225, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17228, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17231, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17234, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17237, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17240, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17243, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17246, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17249, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17252, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17255, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17258, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17261, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17266, strsm, M768x768x4_M768x1x4, 2362368,
17269, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17272, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17275, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17278, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17281, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17284, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17287, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17290, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17293, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17296, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17299, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17302, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17305, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17308, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17311, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17314, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17317, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17320, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17325, strsm, M768x768x4_M768x1x4, 2362368,
17328, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17331, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17334, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17337, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17340, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17343, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17346, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17349, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17352, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17355, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17358, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17361, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
17364, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
