17204, strsm, M960x960x4_M960x1x4, 3690240,
17207, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17210, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17213, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17216, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17219, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17222, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17225, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17228, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17231, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17234, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17237, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17240, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17243, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17246, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17249, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17252, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17255, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17258, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17261, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17266, strsm, M960x960x4_M960x1x4, 3690240,
17269, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17272, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17275, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17278, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17281, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17284, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17287, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17290, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17293, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17296, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17299, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17302, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17305, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17308, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17311, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17314, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17317, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17320, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17325, strsm, M960x960x4_M960x1x4, 3690240,
17328, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17331, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17334, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17337, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17340, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17343, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17346, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17349, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
17352, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
