941924, strsm, M320x320x4_M320x1x4, 410880,
941927, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
941930, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
941933, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
941936, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
941939, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
941942, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
941945, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
941948, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
941951, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
941954, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
941957, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
941960, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
941963, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
941966, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
941969, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
941972, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
941975, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
941978, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
941981, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
941984, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
941987, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
941990, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
941993, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
941996, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
941999, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
942002, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
942005, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
942008, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
942011, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
