153474, strsm, M320x320x4_M320x1x4, 410880,
153477, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
153480, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
153483, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
153486, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
153489, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
153492, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
153495, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
153498, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
153501, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
153504, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
153507, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
153510, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
153513, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
153516, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
153519, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
153522, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
153525, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
153528, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
153531, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
153534, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
153537, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
153540, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
153543, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
153546, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
153549, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
153552, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
153555, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
153558, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
153561, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
153564, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
153567, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
