sgetrf_nopiv	4	1638400	afdd228b	37.809556000
strsm	6	3276800	d39bff17	17.998531000
strsm	2	3276800	d39bff17	57.597475000
strsm	7	3276800	d39bff17	57.168272000
strsm	3	3276800	d39bff17	62.422153000
strsm	4	3276800	d39bff17	64.946556000
strsm	0	3276800	d39bff17	78.182359000
strsm	7	3276800	d39bff17	37.063559000
strsm	6	3276800	d39bff17	76.816403000
strsm	1	3276800	d39bff17	94.253413000
strsm	2	3276800	d39bff17	37.070944000
sgemm	4	4915200	f0ac7beb	29.770182000
strsm	5	3276800	d39bff17	94.290938000
strsm	3	3276800	d39bff17	46.716742000
sgemm	2	4915200	f0ac7beb	14.844464000
sgemm	0	4915200	f0ac7beb	31.361274000
sgemm	3	4915200	f0ac7beb	33.535138000
sgemm	6	4915200	f0ac7beb	47.201770000
sgemm	5	4915200	f0ac7beb	48.401236000
sgemm	0	4915200	f0ac7beb	50.771869000
sgemm	5	4915200	f0ac7beb	83.469168000
sgemm	3	4915200	f0ac7beb	83.630650000
sgemm	6	4915200	f0ac7beb	83.632553000
sgemm	1	4915200	f0ac7beb	131.985518000
sgemm	0	4915200	f0ac7beb	94.629062000
sgemm	7	4915200	f0ac7beb	160.272095000
sgemm	5	4915200	f0ac7beb	28.342976000
sgemm	6	4915200	f0ac7beb	38.554974000
sgemm	7	4915200	f0ac7beb	67.899091000
sgemm	0	4915200	f0ac7beb	67.892779000
sgemm	5	4915200	f0ac7beb	67.901685000
sgemm	6	4915200	f0ac7beb	57.555653000
sgemm	7	4915200	f0ac7beb	33.963475000
sgemm	1	4915200	f0ac7beb	130.124361000
sgemm	3	4915200	f0ac7beb	130.159587000
sgemm	3	4915200	f0ac7beb	52.310960000
sgemm	1	4915200	f0ac7beb	52.331730000
sgemm	2	4915200	f0ac7beb	299.696895000
sgemm	0	4915200	f0ac7beb	86.312574000
sgemm	7	4915200	f0ac7beb	61.829154000
sgemm	0	4915200	f0ac7beb	51.407968000
sgemm	2	4915200	f0ac7beb	51.379294000
sgemm	1	4915200	f0ac7beb	51.407898000
sgemm	7	4915200	f0ac7beb	100.085436000
strsm	2	3276800	d39bff17	58.124952000
sgemm	1	4915200	f0ac7beb	58.143459000
sgemm	3	4915200	f0ac7beb	109.583532000
sgemm	6	4915200	f0ac7beb	195.932585000
sgemm	5	4915200	f0ac7beb	195.959687000
sgemm	2	4915200	f0ac7beb	32.982881000
sgemm	5	4915200	f0ac7beb	32.991181000
sgemm	6	4915200	f0ac7beb	33.041841000
strsm	3	3276800	d39bff17	96.867793000
sgemm	1	4915200	f0ac7beb	96.867153000
sgemm	2	4915200	f0ac7beb	63.825913000
sgemm	5	4915200	f0ac7beb	63.819728000
strsm	6	3276800	d39bff17	63.840921000
strsm	7	3276800	d39bff17	96.898406000
sgemm	7	4915200	f0ac7beb	46.333699000
sgemm	6	4915200	f0ac7beb	46.329560000
sgemm	0	4915200	f0ac7beb	201.424830000
sgemm	5	4915200	f0ac7beb	46.382272000
sgemm	1	4915200	f0ac7beb	69.482587000
sgemm	6	4915200	f0ac7beb	23.522767000
sgemm	5	4915200	f0ac7beb	35.711707000
sgemm	6	4915200	f0ac7beb	23.228241000
sgemm	1	4915200	f0ac7beb	34.182229000
sgemm	7	4915200	f0ac7beb	82.730044000
sgemm	1	4915200	f0ac7beb	25.412324000
sgemm	6	4915200	f0ac7beb	62.772263000
sgemm	5	4915200	f0ac7beb	107.168801000
strsm	0	3276800	d39bff17	155.335536000
sgemm	3	4915200	f0ac7beb	210.258530000
sgemm	2	4915200	f0ac7beb	210.272996000
sgemm	1	4915200	f0ac7beb	81.101270000
sgemm	0	4915200	f0ac7beb	7.143331000
sgemm	7	4915200	f0ac7beb	81.105420000
sgemm	5	4915200	f0ac7beb	20.944213000
sgemm	3	4915200	f0ac7beb	55.919063000
sgemm	5	4915200	f0ac7beb	55.921243000
sgemm	1	4915200	f0ac7beb	55.913102000
sgemm	6	4915200	f0ac7beb	118.137271000
sgemm	7	4915200	f0ac7beb	86.640425000
sgemm	0	4915200	f0ac7beb	86.645773000
sgemm	2	4915200	f0ac7beb	86.642972000
sgemm	6	4915200	f0ac7beb	39.473792000
sgemm	5	4915200	f0ac7beb	47.353773000
sgemm	3	4915200	f0ac7beb	55.289923000
strsm	2	3276800	d39bff17	28.084502000
strsm	7	3276800	d39bff17	41.664292000
strsm	6	3276800	d39bff17	24.972483000
sgemm	1	4915200	f0ac7beb	72.378786000
sgemm	0	4915200	f0ac7beb	41.668786000
strsm	3	3276800	d39bff17	33.933089000
sgemm	2	4915200	f0ac7beb	30.403565000
strsm	5	3276800	d39bff17	41.838112000
sgemm	7	4915200	f0ac7beb	62.148713000
sgemm	2	4915200	f0ac7beb	45.307147000
strsm	0	3276800	d39bff17	62.167722000
sgemm	1	4915200	f0ac7beb	62.167524000
sgemm	3	4915200	f0ac7beb	45.296078000
