sgetrf_nopiv	6	262144	54b49fcb	30.532105000
strsm	6	524288	b9b75ba5	3.150952000
strsm	5	524288	b9b75ba5	3.120620000
strsm	6	524288	b9b75ba5	1.046578000
strsm	3	524288	b9b75ba5	4.195490000
sgemm	5	786432	5c6c3401	1.983526000
strsm	7	524288	b9b75ba5	5.516029000
strsm	2	524288	b9b75ba5	5.519039000
strsm	1	524288	b9b75ba5	5.525211000
sgemm	3	786432	5c6c3401	1.336820000
strsm	6	524288	b9b75ba5	1.582706000
sgemm	2	786432	5c6c3401	32.208742000
strsm	0	524288	b9b75ba5	37.661558000
sgemm	7	786432	5c6c3401	32.218277000
strsm	4	524288	b9b75ba5	38.069115000
sgemm	3	786432	5c6c3401	58.525573000
sgemm	1	786432	5c6c3401	58.565321000
sgemm	4	786432	5c6c3401	35.824110000
sgemm	3	786432	5c6c3401	9.632971000
strsm	5	524288	b9b75ba5	123.154148000
strsm	6	524288	b9b75ba5	123.327580000
sgemm	3	786432	5c6c3401	55.366497000
sgemm	1	786432	5c6c3401	69.185177000
sgemm	2	786432	5c6c3401	95.637068000
sgemm	7	786432	5c6c3401	95.636364000
sgemm	0	786432	5c6c3401	95.622996000
sgemm	3	786432	5c6c3401	4.411034000
sgemm	5	786432	5c6c3401	4.903140000
sgemm	2	786432	5c6c3401	20.313161000
sgemm	5	786432	5c6c3401	20.150365000
sgemm	7	786432	5c6c3401	20.309279000
sgemm	6	786432	5c6c3401	24.575720000
sgemm	1	786432	5c6c3401	20.430425000
sgemm	3	786432	5c6c3401	20.176930000
sgemm	0	786432	5c6c3401	31.232913000
sgemm	3	786432	5c6c3401	10.886025000
sgemm	1	786432	5c6c3401	10.888163000
strsm	6	524288	b9b75ba5	23.739899000
strsm	1	524288	b9b75ba5	12.864675000
sgemm	3	786432	5c6c3401	12.866640000
strsm	2	524288	b9b75ba5	23.801057000
sgemm	5	786432	5c6c3401	23.833284000
sgemm	0	786432	5c6c3401	29.064265000
sgemm	7	786432	5c6c3401	39.982500000
sgemm	5	786432	5c6c3401	16.141851000
sgemm	1	786432	5c6c3401	16.179468000
sgemm	3	786432	5c6c3401	16.209636000
sgemm	5	786432	5c6c3401	23.881601000
sgemm	3	786432	5c6c3401	23.885438000
sgemm	2	786432	5c6c3401	40.083414000
sgemm	0	786432	5c6c3401	39.777663000
sgemm	2	786432	5c6c3401	15.850340000
sgemm	1	786432	5c6c3401	39.760942000
sgemm	7	786432	5c6c3401	39.770766000
sgemm	5	786432	5c6c3401	15.861260000
sgemm	3	786432	5c6c3401	15.841260000
strsm	6	524288	b9b75ba5	56.003638000
strsm	2	524288	b9b75ba5	21.037847000
sgemm	5	786432	5c6c3401	21.080826000
sgemm	7	786432	5c6c3401	21.061167000
sgemm	0	786432	5c6c3401	21.087524000
sgemm	1	786432	5c6c3401	21.069211000
sgemm	3	786432	5c6c3401	21.110558000
strsm	6	524288	b9b75ba5	36.754489000
sgemm	5	786432	5c6c3401	15.669839000
sgemm	7	786432	5c6c3401	15.689195000
sgemm	3	786432	5c6c3401	15.672555000
sgemm	1	786432	5c6c3401	15.715838000
sgemm	6	786432	5c6c3401	51.113958000
sgemm	7	786432	5c6c3401	51.118683000
sgemm	0	786432	5c6c3401	66.847120000
sgemm	1	786432	5c6c3401	51.117916000
sgemm	3	786432	5c6c3401	51.153285000
sgemm	2	786432	5c6c3401	66.856392000
sgemm	5	786432	5c6c3401	51.169599000
strsm	1	524288	b9b75ba5	12.344964000
sgemm	7	786432	5c6c3401	12.324812000
sgemm	6	786432	5c6c3401	12.356152000
strsm	0	524288	b9b75ba5	48.241975000
sgemm	2	786432	5c6c3401	48.221818000
sgemm	3	786432	5c6c3401	48.229031000
sgemm	1	786432	5c6c3401	35.857430000
strsm	2	524288	b9b75ba5	15.712349000
sgemm	5	786432	5c6c3401	63.946146000
sgemm	7	786432	5c6c3401	51.606286000
sgemm	0	786432	5c6c3401	83.695129000
sgemm	6	786432	5c6c3401	119.609357000
sgemm	5	786432	5c6c3401	67.985703000
sgemm	3	786432	5c6c3401	83.716990000
sgemm	2	786432	5c6c3401	67.978738000
sgemm	1	786432	5c6c3401	83.747517000
sgemm	0	786432	5c6c3401	28.152843000
sgemm	5	786432	5c6c3401	28.152519000
sgemm	7	786432	5c6c3401	96.159026000
sgemm	3	786432	5c6c3401	28.165109000
sgemm	1	786432	5c6c3401	28.162447000
sgemm	2	786432	5c6c3401	56.200057000
strsm	6	524288	b9b75ba5	65.131368000
sgemm	3	786432	5c6c3401	37.006967000
sgemm	1	786432	5c6c3401	36.991803000
sgemm	7	786432	5c6c3401	37.023997000
sgemm	5	786432	5c6c3401	37.041263000
sgemm	1	786432	5c6c3401	22.954434000
sgemm	6	786432	5c6c3401	56.931539000
sgemm	0	786432	5c6c3401	93.998173000
sgemm	3	786432	5c6c3401	56.962404000
sgemm	1	786432	5c6c3401	33.992401000
sgemm	7	786432	5c6c3401	56.946694000
sgemm	6	786432	5c6c3401	2.097540000
sgemm	5	786432	5c6c3401	59.047260000
sgemm	2	786432	5c6c3401	68.077799000
sgemm	0	786432	5c6c3401	13.779708000
sgemm	1	786432	5c6c3401	13.772645000
sgemm	7	786432	5c6c3401	13.771527000
sgemm	5	786432	5c6c3401	11.690399000
sgemm	3	786432	5c6c3401	13.775911000
strsm	1	524288	b9b75ba5	55.118350000
sgemm	5	786432	5c6c3401	56.109141000
sgemm	2	786432	5c6c3401	68.327972000
sgemm	7	786432	5c6c3401	59.861094000
sgemm	6	786432	5c6c3401	71.575974000
sgemm	5	786432	5c6c3401	3.834194000
strsm	0	524288	b9b75ba5	71.939550000
sgemm	5	786432	5c6c3401	11.972524000
sgemm	2	786432	5c6c3401	15.289039000
sgemm	3	786432	5c6c3401	71.940189000
sgemm	1	786432	5c6c3401	16.821725000
sgemm	1	786432	5c6c3401	12.299620000
sgemm	7	786432	5c6c3401	24.418793000
sgemm	3	786432	5c6c3401	24.375139000
strsm	2	524288	b9b75ba5	60.284493000
sgemm	1	786432	5c6c3401	47.949100000
sgemm	0	786432	5c6c3401	60.285212000
sgemm	5	786432	5c6c3401	60.309428000
sgemm	3	786432	5c6c3401	47.810942000
sgemm	2	786432	5c6c3401	35.819744000
sgemm	5	786432	5c6c3401	51.770852000
sgemm	0	786432	5c6c3401	71.676730000
sgemm	5	786432	5c6c3401	19.871663000
sgemm	1	786432	5c6c3401	71.702614000
sgemm	2	786432	5c6c3401	59.975838000
sgemm	2	786432	5c6c3401	51.822281000
sgemm	3	786432	5c6c3401	135.746773000
sgemm	0	786432	5c6c3401	99.063808000
sgemm	2	786432	5c6c3401	32.024359000
sgemm	1	786432	5c6c3401	107.987042000
sgemm	6	786432	5c6c3401	256.163099000
sgemm	0	786432	5c6c3401	21.187823000
strsm	6	524288	b9b75ba5	15.964889000
sgemm	3	786432	5c6c3401	52.087554000
sgemm	7	786432	5c6c3401	247.756138000
sgemm	0	786432	5c6c3401	24.365003000
sgemm	6	786432	5c6c3401	101.608290000
sgemm	7	786432	5c6c3401	101.830488000
sgemm	1	786432	5c6c3401	123.831056000
sgemm	5	786432	5c6c3401	232.294003000
sgemm	1	786432	5c6c3401	1.385651000
sgemm	2	786432	5c6c3401	125.238250000
sgemm	3	786432	5c6c3401	105.165483000
sgemm	7	786432	5c6c3401	43.946203000
sgemm	6	786432	5c6c3401	47.317856000
sgemm	0	786432	5c6c3401	132.833520000
sgemm	5	786432	5c6c3401	45.794288000
strsm	7	524288	b9b75ba5	19.665544000
strsm	6	524288	b9b75ba5	17.196732000
sgemm	0	786432	5c6c3401	22.452118000
sgemm	2	786432	5c6c3401	66.675489000
sgemm	7	786432	5c6c3401	6.303841000
sgemm	1	786432	5c6c3401	90.874720000
