sgetrf_nopiv	3	409600	cea37d6d	56.219537000
strsm	2	819200	2c1922b7	4.070727000
strsm	2	819200	2c1922b7	1.543495000
strsm	5	819200	2c1922b7	5.700545000
strsm	1	819200	2c1922b7	5.675612000
strsm	0	819200	2c1922b7	6.955549000
sgemm	0	1228800	d46431bb	3.568915000
strsm	2	819200	2c1922b7	4.686842000
sgemm	1	1228800	d46431bb	4.656334000
strsm	4	819200	2c1922b7	10.424867000
sgemm	5	1228800	d46431bb	4.707869000
strsm	6	819200	2c1922b7	15.932724000
sgemm	2	1228800	d46431bb	5.657701000
sgemm	0	1228800	d46431bb	4.341421000
sgemm	5	1228800	d46431bb	5.585517000
sgemm	4	1228800	d46431bb	5.667198000
strsm	7	819200	2c1922b7	43.202347000
strsm	3	819200	2c1922b7	45.414792000
sgemm	2	1228800	d46431bb	29.274871000
sgemm	1	1228800	d46431bb	34.953278000
sgemm	0	1228800	d46431bb	29.244387000
sgemm	6	1228800	d46431bb	29.399348000
sgemm	4	1228800	d46431bb	29.279627000
sgemm	5	1228800	d46431bb	29.288752000
sgemm	7	1228800	d46431bb	13.599300000
sgemm	3	1228800	d46431bb	13.500442000
sgemm	4	1228800	d46431bb	13.477217000
sgemm	6	1228800	d46431bb	13.507048000
sgemm	1	1228800	d46431bb	13.477351000
sgemm	2	1228800	d46431bb	13.433031000
sgemm	5	1228800	d46431bb	13.500867000
sgemm	7	1228800	d46431bb	2.055439000
sgemm	0	1228800	d46431bb	21.120551000
sgemm	7	1228800	d46431bb	8.346054000
strsm	5	819200	2c1922b7	11.909224000
sgemm	7	1228800	d46431bb	5.296289000
strsm	1	819200	2c1922b7	12.464828000
strsm	0	819200	2c1922b7	6.037976000
strsm	2	819200	2c1922b7	13.633228000
sgemm	6	1228800	d46431bb	21.352659000
strsm	4	819200	2c1922b7	21.360232000
sgemm	5	1228800	d46431bb	12.785007000
sgemm	5	1228800	d46431bb	1.804765000
strsm	7	819200	2c1922b7	12.915542000
sgemm	2	1228800	d46431bb	12.872118000
sgemm	0	1228800	d46431bb	12.873847000
sgemm	4	1228800	d46431bb	5.178919000
sgemm	1	1228800	d46431bb	21.153174000
sgemm	6	1228800	d46431bb	13.487032000
sgemm	0	1228800	d46431bb	8.266483000
sgemm	5	1228800	d46431bb	13.341024000
sgemm	7	1228800	d46431bb	13.317431000
sgemm	4	1228800	d46431bb	13.338793000
sgemm	6	1228800	d46431bb	5.063110000
sgemm	1	1228800	d46431bb	6.944563000
sgemm	0	1228800	d46431bb	11.438803000
sgemm	2	1228800	d46431bb	21.651183000
sgemm	7	1228800	d46431bb	11.608180000
sgemm	4	1228800	d46431bb	13.446650000
sgemm	2	1228800	d46431bb	5.128708000
sgemm	5	1228800	d46431bb	16.846948000
sgemm	2	1228800	d46431bb	3.585262000
sgemm	1	1228800	d46431bb	17.545043000
sgemm	7	1228800	d46431bb	7.806556000
sgemm	4	1228800	d46431bb	5.963276000
sgemm	6	1228800	d46431bb	19.422568000
sgemm	0	1228800	d46431bb	20.849282000
strsm	2	819200	2c1922b7	13.990747000
sgemm	0	1228800	d46431bb	2.077127000
sgemm	5	1228800	d46431bb	16.070362000
sgemm	1	1228800	d46431bb	16.688851000
sgemm	2	1228800	d46431bb	5.032653000
sgemm	4	1228800	d46431bb	16.689508000
sgemm	7	1228800	d46431bb	16.696550000
sgemm	5	1228800	d46431bb	10.794049000
sgemm	0	1228800	d46431bb	12.470075000
strsm	6	819200	2c1922b7	24.303934000
sgemm	5	1228800	d46431bb	5.228663000
sgemm	7	1228800	d46431bb	12.843235000
sgemm	6	1228800	d46431bb	5.199787000
sgemm	4	1228800	d46431bb	12.846853000
sgemm	7	1228800	d46431bb	7.937037000
sgemm	1	1228800	d46431bb	20.799583000
sgemm	0	1228800	d46431bb	13.176325000
sgemm	6	1228800	d46431bb	7.935145000
sgemm	5	1228800	d46431bb	7.943277000
sgemm	5	1228800	d46431bb	8.370836000
sgemm	0	1228800	d46431bb	8.373403000
sgemm	2	1228800	d46431bb	29.193243000
sgemm	1	1228800	d46431bb	11.251434000
sgemm	6	1228800	d46431bb	13.381555000
sgemm	0	1228800	d46431bb	8.268691000
sgemm	5	1228800	d46431bb	8.279173000
sgemm	4	1228800	d46431bb	26.917647000
sgemm	6	1228800	d46431bb	5.522695000
sgemm	2	1228800	d46431bb	10.578238000
strsm	5	819200	2c1922b7	5.049235000
sgemm	7	1228800	d46431bb	24.096109000
sgemm	7	1228800	d46431bb	1.976255000
sgemm	0	1228800	d46431bb	9.427747000
sgemm	1	1228800	d46431bb	12.710011000
strsm	2	819200	2c1922b7	7.115414000
sgemm	5	1228800	d46431bb	4.303855000
strsm	4	819200	2c1922b7	7.258556000
strsm	6	819200	2c1922b7	17.990879000
strsm	7	819200	2c1922b7	12.748025000
sgemm	2	1228800	d46431bb	12.704128000
sgemm	5	1228800	d46431bb	12.655574000
sgemm	0	1228800	d46431bb	12.716629000
sgemm	1	1228800	d46431bb	12.714370000
sgemm	6	1228800	d46431bb	7.603409000
sgemm	4	1228800	d46431bb	22.648699000
sgemm	7	1228800	d46431bb	14.050562000
sgemm	4	1228800	d46431bb	4.029235000
sgemm	6	1228800	d46431bb	8.309844000
sgemm	1	1228800	d46431bb	14.099776000
sgemm	5	1228800	d46431bb	29.449479000
sgemm	0	1228800	d46431bb	32.847321000
sgemm	4	1228800	d46431bb	21.327925000
sgemm	1	1228800	d46431bb	21.326740000
sgemm	6	1228800	d46431bb	21.328650000
sgemm	7	1228800	d46431bb	21.336136000
sgemm	5	1228800	d46431bb	3.949846000
sgemm	2	1228800	d46431bb	37.090267000
sgemm	0	1228800	d46431bb	4.190263000
sgemm	4	1228800	d46431bb	1.651081000
sgemm	6	1228800	d46431bb	20.049994000
sgemm	4	1228800	d46431bb	23.616957000
sgemm	7	1228800	d46431bb	25.305789000
sgemm	6	1228800	d46431bb	5.228051000
sgemm	1	1228800	d46431bb	25.284078000
sgemm	0	1228800	d46431bb	28.340419000
sgemm	2	1228800	d46431bb	28.341738000
sgemm	1	1228800	d46431bb	28.153061000
sgemm	7	1228800	d46431bb	28.162869000
sgemm	2	1228800	d46431bb	23.486144000
sgemm	4	1228800	d46431bb	28.168808000
sgemm	5	1228800	d46431bb	53.485394000
sgemm	6	1228800	d46431bb	28.179491000
sgemm	5	1228800	d46431bb	29.548737000
sgemm	4	1228800	d46431bb	29.550428000
