sgetrf_nopiv	2	3686400	617e5fe6	86.419855000
strsm	2	7372800	ff82dda0	99.107750000
strsm	4	7372800	ff82dda0	113.750575000
strsm	7	7372800	ff82dda0	162.901071000
strsm	6	7372800	ff82dda0	184.883127000
strsm	0	7372800	ff82dda0	209.233143000
sgemm	6	11059200	24c84a50	24.157513000
strsm	1	7372800	ff82dda0	209.229592000
strsm	5	7372800	ff82dda0	209.200087000
sgemm	4	11059200	24c84a50	118.745844000
sgemm	6	11059200	24c84a50	23.302531000
strsm	3	7372800	ff82dda0	232.541067000
strsm	2	7372800	ff82dda0	133.300580000
sgemm	7	11059200	24c84a50	69.682719000
sgemm	0	11059200	24c84a50	63.706251000
sgemm	3	11059200	24c84a50	175.280853000
strsm	2	7372800	ff82dda0	175.280708000
sgemm	1	11059200	24c84a50	198.536919000
sgemm	5	11059200	24c84a50	243.540158000
sgemm	6	11059200	24c84a50	220.186098000
sgemm	7	11059200	24c84a50	220.144257000
sgemm	4	11059200	24c84a50	255.679348000
sgemm	5	11059200	24c84a50	79.437746000
strsm	2	7372800	ff82dda0	124.368647000
strsm	6	7372800	ff82dda0	179.852148000
sgemm	5	11059200	24c84a50	100.358451000
sgemm	7	11059200	24c84a50	179.892251000
sgemm	2	11059200	24c84a50	100.428746000
sgemm	6	11059200	24c84a50	74.107339000
sgemm	4	11059200	24c84a50	218.562244000
sgemm	1	11059200	24c84a50	298.571194000
strsm	5	7372800	ff82dda0	227.903427000
sgemm	3	11059200	24c84a50	457.770638000
sgemm	2	11059200	24c84a50	232.957665000
sgemm	6	11059200	24c84a50	158.859714000
strsm	7	7372800	ff82dda0	233.020184000
sgemm	7	11059200	24c84a50	114.454122000
strsm	2	7372800	ff82dda0	114.475003000
sgemm	5	11059200	24c84a50	119.546732000
sgemm	6	11059200	24c84a50	140.048821000
sgemm	3	11059200	24c84a50	140.055499000
sgemm	7	11059200	24c84a50	139.085257000
sgemm	4	11059200	24c84a50	443.647022000
sgemm	6	11059200	24c84a50	179.700752000
sgemm	5	11059200	24c84a50	204.100297000
strsm	2	7372800	ff82dda0	205.306746000
sgemm	7	11059200	24c84a50	66.905236000
sgemm	4	11059200	24c84a50	153.248996000
sgemm	2	11059200	24c84a50	118.154148000
sgemm	5	11059200	24c84a50	114.843273000
sgemm	3	11059200	24c84a50	297.977109000
sgemm	6	11059200	24c84a50	141.978950000
sgemm	7	11059200	24c84a50	163.504583000
sgemm	7	11059200	24c84a50	108.854304000
sgemm	2	11059200	24c84a50	154.890205000
sgemm	6	11059200	24c84a50	131.145294000
sgemm	3	11059200	24c84a50	151.997045000
sgemm	4	11059200	24c84a50	175.809454000
sgemm	5	11059200	24c84a50	204.432606000
sgemm	1	11059200	24c84a50	849.127609000
sgemm	3	11059200	24c84a50	95.308113000
strsm	2	7372800	ff82dda0	97.259063000
sgemm	4	11059200	24c84a50	93.935886000
strsm	7	7372800	ff82dda0	117.210216000
sgemm	6	11059200	24c84a50	133.514936000
sgemm	4	11059200	24c84a50	37.641275000
sgemm	6	11059200	24c84a50	81.902216000
sgemm	5	11059200	24c84a50	165.056223000
strsm	2	7372800	ff82dda0	118.128155000
strsm	1	7372800	ff82dda0	155.435993000
sgemm	4	11059200	24c84a50	120.147781000
sgemm	2	11059200	24c84a50	59.530622000
sgemm	3	11059200	24c84a50	212.500158000
sgemm	7	11059200	24c84a50	242.584966000
sgemm	1	11059200	24c84a50	107.013724000
sgemm	3	11059200	24c84a50	74.606104000
sgemm	5	11059200	24c84a50	233.717478000
strsm	6	7372800	ff82dda0	233.676722000
sgemm	3	11059200	24c84a50	65.970862000
sgemm	3	11059200	24c84a50	30.055243000
sgemm	7	11059200	24c84a50	239.913578000
sgemm	1	11059200	24c84a50	239.901663000
sgemm	6	11059200	24c84a50	150.526881000
sgemm	4	11059200	24c84a50	324.710071000
sgemm	3	11059200	24c84a50	121.179439000
strsm	2	7372800	ff82dda0	363.282043000
sgemm	5	11059200	24c84a50	189.316164000
sgemm	4	11059200	24c84a50	39.569056000
sgemm	6	11059200	24c84a50	56.198214000
sgemm	2	11059200	24c84a50	155.928302000
sgemm	4	11059200	24c84a50	154.932869000
sgemm	5	11059200	24c84a50	155.772348000
sgemm	7	11059200	24c84a50	194.513351000
sgemm	1	11059200	24c84a50	192.199678000
sgemm	6	11059200	24c84a50	139.271143000
sgemm	2	11059200	24c84a50	56.541942000
sgemm	3	11059200	24c84a50	249.170363000
sgemm	7	11059200	24c84a50	56.568974000
sgemm	1	11059200	24c84a50	59.001995000
sgemm	4	11059200	24c84a50	150.036835000
sgemm	6	11059200	24c84a50	189.436416000
strsm	1	7372800	ff82dda0	166.778041000
sgemm	7	11059200	24c84a50	169.623056000
sgemm	5	11059200	24c84a50	284.473080000
sgemm	6	11059200	24c84a50	94.053177000
sgemm	2	11059200	24c84a50	296.697891000
sgemm	1	11059200	24c84a50	127.424900000
strsm	3	7372800	ff82dda0	296.678238000
sgemm	6	11059200	24c84a50	68.741171000
sgemm	5	11059200	24c84a50	69.125831000
sgemm	7	11059200	24c84a50	225.136388000
sgemm	4	11059200	24c84a50	384.329715000
sgemm	5	11059200	24c84a50	180.736003000
sgemm	6	11059200	24c84a50	181.119327000
sgemm	7	11059200	24c84a50	107.673681000
sgemm	5	11059200	24c84a50	155.868000000
sgemm	3	11059200	24c84a50	336.995174000
sgemm	7	11059200	24c84a50	131.243889000
sgemm	1	11059200	24c84a50	337.061382000
sgemm	2	11059200	24c84a50	337.701610000
sgemm	5	11059200	24c84a50	50.200289000
sgemm	2	11059200	24c84a50	49.513446000
sgemm	6	11059200	24c84a50	228.719039000
sgemm	2	11059200	24c84a50	46.107442000
sgemm	3	11059200	24c84a50	263.990439000
sgemm	1	11059200	24c84a50	264.768221000
sgemm	5	11059200	24c84a50	215.529748000
sgemm	2	11059200	24c84a50	169.468415000
strsm	5	7372800	ff82dda0	71.156137000
sgemm	7	11059200	24c84a50	336.917433000
sgemm	3	11059200	24c84a50	72.956553000
sgemm	1	11059200	24c84a50	72.188185000
sgemm	5	11059200	24c84a50	89.450113000
sgemm	7	11059200	24c84a50	89.472687000
sgemm	4	11059200	24c84a50	582.342661000
sgemm	1	11059200	24c84a50	155.216991000
sgemm	3	11059200	24c84a50	155.285638000
sgemm	6	11059200	24c84a50	457.004442000
sgemm	1	11059200	24c84a50	66.768664000
sgemm	7	11059200	24c84a50	134.641275000
sgemm	6	11059200	24c84a50	50.309587000
sgemm	5	11059200	24c84a50	154.025619000
sgemm	1	11059200	24c84a50	37.880053000
sgemm	5	11059200	24c84a50	79.513271000
sgemm	4	11059200	24c84a50	235.339883000
sgemm	6	11059200	24c84a50	81.787017000
strsm	2	7372800	ff82dda0	396.179115000
sgemm	4	11059200	24c84a50	75.619051000
sgemm	3	11059200	24c84a50	245.488275000
sgemm	7	11059200	24c84a50	176.725724000
sgemm	5	11059200	24c84a50	184.317779000
sgemm	4	11059200	24c84a50	111.043181000
sgemm	2	11059200	24c84a50	186.687387000
sgemm	3	11059200	24c84a50	110.925276000
sgemm	6	11059200	24c84a50	186.674039000
sgemm	7	11059200	24c84a50	111.356250000
sgemm	1	11059200	24c84a50	298.315768000
strsm	4	7372800	ff82dda0	50.723582000
strsm	2	7372800	ff82dda0	50.686544000
sgemm	3	11059200	24c84a50	50.725155000
sgemm	5	11059200	24c84a50	49.620139000
sgemm	7	11059200	24c84a50	111.835061000
sgemm	2	11059200	24c84a50	61.483270000
sgemm	3	11059200	24c84a50	77.639650000
sgemm	1	11059200	24c84a50	137.789439000
sgemm	2	11059200	24c84a50	76.221252000
sgemm	6	11059200	24c84a50	188.603003000
sgemm	4	11059200	24c84a50	140.406802000
sgemm	3	11059200	24c84a50	79.987673000
strsm	6	7372800	ff82dda0	111.061302000
sgemm	3	11059200	24c84a50	90.355263000
sgemm	4	11059200	24c84a50	107.645836000
sgemm	7	11059200	24c84a50	187.451233000
sgemm	2	11059200	24c84a50	111.297158000
sgemm	2	11059200	24c84a50	112.641413000
sgemm	7	11059200	24c84a50	112.862794000
strsm	1	7372800	ff82dda0	223.978094000
sgemm	4	11059200	24c84a50	112.872085000
sgemm	3	11059200	24c84a50	112.858716000
sgemm	6	11059200	24c84a50	114.063530000
sgemm	6	11059200	24c84a50	73.752969000
sgemm	5	11059200	24c84a50	436.597753000
sgemm	7	11059200	24c84a50	74.927427000
sgemm	2	11059200	24c84a50	145.372343000
sgemm	3	11059200	24c84a50	145.372308000
sgemm	5	11059200	24c84a50	71.646778000
sgemm	7	11059200	24c84a50	116.974005000
sgemm	1	11059200	24c84a50	233.837658000
sgemm	4	11059200	24c84a50	234.213912000
sgemm	5	11059200	24c84a50	104.883168000
sgemm	2	11059200	24c84a50	128.787985000
sgemm	6	11059200	24c84a50	250.240054000
sgemm	3	11059200	24c84a50	179.808815000
sgemm	4	11059200	24c84a50	91.230570000
sgemm	5	11059200	24c84a50	96.712562000
sgemm	4	11059200	24c84a50	45.795812000
sgemm	5	11059200	24c84a50	39.794248000
sgemm	3	11059200	24c84a50	81.052147000
sgemm	5	11059200	24c84a50	68.913721000
sgemm	7	11059200	24c84a50	265.056137000
sgemm	1	11059200	24c84a50	261.608588000
sgemm	6	11059200	24c84a50	170.829280000
sgemm	7	11059200	24c84a50	57.104185000
sgemm	5	11059200	24c84a50	99.604427000
sgemm	4	11059200	24c84a50	276.173854000
sgemm	6	11059200	24c84a50	151.566921000
sgemm	1	11059200	24c84a50	152.135429000
sgemm	3	11059200	24c84a50	241.351572000
strsm	5	7372800	ff82dda0	138.451861000
sgemm	1	11059200	24c84a50	47.666046000
sgemm	2	11059200	24c84a50	421.136104000
strsm	7	7372800	ff82dda0	179.519124000
sgemm	3	11059200	24c84a50	48.526848000
sgemm	4	11059200	24c84a50	71.872442000
sgemm	2	11059200	24c84a50	47.186836000
sgemm	6	11059200	24c84a50	155.887032000
sgemm	3	11059200	24c84a50	107.340462000
sgemm	4	11059200	24c84a50	84.161135000
sgemm	7	11059200	24c84a50	266.736546000
sgemm	2	11059200	24c84a50	219.517816000
sgemm	3	11059200	24c84a50	219.932047000
sgemm	5	11059200	24c84a50	337.138137000
sgemm	6	11059200	24c84a50	228.694526000
sgemm	2	11059200	24c84a50	70.434236000
sgemm	7	11059200	24c84a50	117.521707000
sgemm	4	11059200	24c84a50	276.122444000
sgemm	3	11059200	24c84a50	83.937761000
sgemm	4	11059200	24c84a50	85.812630000
strsm	2	7372800	ff82dda0	132.924846000
sgemm	5	11059200	24c84a50	133.185321000
sgemm	6	11059200	24c84a50	134.275975000
sgemm	3	11059200	24c84a50	95.454606000
sgemm	1	11059200	24c84a50	517.980325000
sgemm	1	11059200	24c84a50	45.552360000
sgemm	5	11059200	24c84a50	132.105378000
sgemm	4	11059200	24c84a50	132.145902000
sgemm	1	11059200	24c84a50	58.043774000
sgemm	7	11059200	24c84a50	257.029922000
sgemm	6	11059200	24c84a50	252.905277000
sgemm	3	11059200	24c84a50	207.752051000
sgemm	7	11059200	24c84a50	82.761519000
sgemm	4	11059200	24c84a50	123.091426000
sgemm	1	11059200	24c84a50	122.724173000
sgemm	6	11059200	24c84a50	42.581798000
sgemm	1	11059200	24c84a50	106.382845000
sgemm	4	11059200	24c84a50	122.910191000
strsm	2	7372800	ff82dda0	380.531718000
sgemm	5	11059200	24c84a50	248.423534000
sgemm	3	11059200	24c84a50	127.245424000
sgemm	6	11059200	24c84a50	124.052991000
sgemm	7	11059200	24c84a50	167.808957000
sgemm	2	11059200	24c84a50	121.352385000
sgemm	5	11059200	24c84a50	121.381837000
sgemm	4	11059200	24c84a50	121.404557000
sgemm	1	11059200	24c84a50	122.142969000
sgemm	6	11059200	24c84a50	95.960645000
sgemm	2	11059200	24c84a50	137.863962000
strsm	4	7372800	ff82dda0	140.094596000
sgemm	5	11059200	24c84a50	140.094744000
sgemm	3	11059200	24c84a50	260.880228000
sgemm	7	11059200	24c84a50	220.314517000
sgemm	6	11059200	24c84a50	125.435801000
strsm	1	7372800	ff82dda0	155.186577000
sgemm	5	11059200	24c84a50	15.844777000
sgemm	6	11059200	24c84a50	55.630699000
sgemm	3	11059200	24c84a50	89.789275000
sgemm	1	11059200	24c84a50	73.991252000
sgemm	5	11059200	24c84a50	76.009327000
sgemm	6	11059200	24c84a50	54.415950000
sgemm	7	11059200	24c84a50	176.697165000
sgemm	2	11059200	24c84a50	164.074286000
sgemm	3	11059200	24c84a50	86.881742000
sgemm	5	11059200	24c84a50	102.978042000
sgemm	2	11059200	24c84a50	77.245698000
sgemm	5	11059200	24c84a50	59.323967000
sgemm	6	11059200	24c84a50	145.114720000
sgemm	3	11059200	24c84a50	107.560539000
strsm	2	7372800	ff82dda0	81.096869000
sgemm	1	11059200	24c84a50	245.265663000
sgemm	7	11059200	24c84a50	159.835455000
sgemm	5	11059200	24c84a50	99.358407000
sgemm	1	11059200	24c84a50	101.036963000
sgemm	4	11059200	24c84a50	436.134059000
sgemm	5	11059200	24c84a50	82.592508000
sgemm	7	11059200	24c84a50	100.005849000
sgemm	4	11059200	24c84a50	52.233005000
sgemm	5	11059200	24c84a50	52.218792000
strsm	6	7372800	ff82dda0	303.631139000
sgemm	7	11059200	24c84a50	122.250888000
sgemm	5	11059200	24c84a50	70.364678000
sgemm	2	11059200	24c84a50	279.708706000
sgemm	4	11059200	24c84a50	126.939065000
sgemm	3	11059200	24c84a50	331.078052000
sgemm	7	11059200	24c84a50	57.416711000
sgemm	5	11059200	24c84a50	141.488025000
sgemm	3	11059200	24c84a50	84.962456000
sgemm	1	11059200	24c84a50	264.214760000
sgemm	6	11059200	24c84a50	143.909827000
sgemm	4	11059200	24c84a50	108.182752000
sgemm	2	11059200	24c84a50	142.639871000
sgemm	1	11059200	24c84a50	57.265248000
sgemm	2	11059200	24c84a50	63.719710000
sgemm	7	11059200	24c84a50	204.986968000
sgemm	3	11059200	24c84a50	122.562709000
sgemm	6	11059200	24c84a50	160.104808000
sgemm	4	11059200	24c84a50	140.701610000
sgemm	1	11059200	24c84a50	137.759946000
sgemm	2	11059200	24c84a50	113.784658000
sgemm	3	11059200	24c84a50	112.114582000
sgemm	6	11059200	24c84a50	73.350691000
sgemm	1	11059200	24c84a50	58.031791000
sgemm	3	11059200	24c84a50	75.384261000
sgemm	1	11059200	24c84a50	56.981903000
sgemm	2	11059200	24c84a50	75.390376000
sgemm	3	11059200	24c84a50	150.610058000
sgemm	2	11059200	24c84a50	150.612799000
sgemm	4	11059200	24c84a50	296.822229000
sgemm	1	11059200	24c84a50	150.342023000
sgemm	7	11059200	24c84a50	339.864302000
sgemm	1	11059200	24c84a50	54.810971000
sgemm	5	11059200	24c84a50	515.629836000
sgemm	7	11059200	24c84a50	80.298670000
sgemm	4	11059200	24c84a50	80.301454000
sgemm	6	11059200	24c84a50	305.174625000
sgemm	1	11059200	24c84a50	197.582329000
sgemm	3	11059200	24c84a50	252.398172000
sgemm	7	11059200	24c84a50	172.083297000
sgemm	7	11059200	24c84a50	76.862342000
sgemm	5	11059200	24c84a50	274.457889000
sgemm	6	11059200	24c84a50	248.974001000
sgemm	2	11059200	24c84a50	329.331295000
sgemm	3	11059200	24c84a50	108.367413000
sgemm	2	11059200	24c84a50	84.961430000
sgemm	3	11059200	24c84a50	83.407178000
sgemm	6	11059200	24c84a50	114.890856000
sgemm	6	11059200	24c84a50	53.177578000
sgemm	5	11059200	24c84a50	168.131996000
sgemm	3	11059200	24c84a50	133.563657000
sgemm	5	11059200	24c84a50	80.356004000
sgemm	4	11059200	24c84a50	497.520745000
sgemm	2	11059200	24c84a50	193.065108000
sgemm	7	11059200	24c84a50	331.023239000
sgemm	5	11059200	24c84a50	82.459563000
sgemm	2	11059200	24c84a50	83.493603000
sgemm	3	11059200	24c84a50	222.337931000
sgemm	6	11059200	24c84a50	305.188642000
sgemm	5	11059200	24c84a50	142.298282000
sgemm	2	11059200	24c84a50	111.746828000
sgemm	1	11059200	24c84a50	619.090995000
sgemm	7	11059200	24c84a50	215.412431000
sgemm	4	11059200	24c84a50	297.910910000
sgemm	6	11059200	24c84a50	95.079304000
sgemm	3	11059200	24c84a50	146.445689000
sgemm	6	11059200	24c84a50	49.415434000
sgemm	5	11059200	24c84a50	198.743708000
sgemm	6	11059200	24c84a50	117.406881000
sgemm	5	11059200	24c84a50	63.133522000
sgemm	2	11059200	24c84a50	261.931470000
sgemm	7	11059200	24c84a50	190.242993000
sgemm	4	11059200	24c84a50	287.224668000
sgemm	6	11059200	24c84a50	98.353199000
sgemm	5	11059200	24c84a50	98.401878000
sgemm	1	11059200	24c84a50	291.520492000
sgemm	2	11059200	24c84a50	98.377820000
sgemm	7	11059200	24c84a50	116.228672000
sgemm	4	11059200	24c84a50	80.241070000
