sgetrf_nopiv	1	16384	9a17e2a6	14.134655000
strsm	7	32768	95ae7912	15.578223000
strsm	1	32768	95ae7912	21.683158000
strsm	0	32768	95ae7912	33.521672000
strsm	3	32768	95ae7912	33.542468000
strsm	5	32768	95ae7912	35.796836000
strsm	7	32768	95ae7912	20.257237000
strsm	6	32768	95ae7912	35.835696000
strsm	2	32768	95ae7912	35.859302000
sgemm	0	49152	880805ba	12.194894000
sgemm	1	49152	880805ba	12.219352000
sgemm	3	49152	880805ba	12.109937000
sgemm	5	49152	880805ba	9.913379000
strsm	4	32768	95ae7912	45.755473000
sgemm	7	49152	880805ba	9.879276000
strsm	1	32768	95ae7912	23.985515000
sgemm	3	49152	880805ba	23.981263000
strsm	0	32768	95ae7912	23.987549000
sgemm	6	49152	880805ba	33.848198000
sgemm	7	49152	880805ba	23.982862000
sgemm	5	49152	880805ba	23.998222000
sgemm	4	49152	880805ba	23.992950000
strsm	1	32768	95ae7912	19.975588000
sgemm	2	49152	880805ba	53.781181000
sgemm	0	49152	880805ba	19.970499000
sgemm	0	49152	880805ba	15.967899000
strsm	1	32768	95ae7912	15.968302000
sgemm	6	49152	880805ba	35.997889000
sgemm	3	49152	880805ba	36.001602000
sgemm	7	49152	880805ba	35.986160000
sgemm	5	49152	880805ba	36.004423000
sgemm	2	49152	880805ba	28.000467000
sgemm	7	49152	880805ba	11.598797000
sgemm	3	49152	880805ba	43.213549000
sgemm	5	49152	880805ba	43.604154000
sgemm	0	49152	880805ba	43.644356000
sgemm	6	49152	880805ba	43.618946000
strsm	1	32768	95ae7912	43.667310000
sgemm	3	49152	880805ba	0.054231000
sgemm	0	49152	880805ba	0.047206000
sgemm	2	49152	880805ba	31.700478000
sgemm	5	49152	880805ba	16.340361000
sgemm	2	49152	880805ba	16.280147000
sgemm	7	49152	880805ba	47.986433000
sgemm	1	49152	880805ba	16.277555000
strsm	7	32768	95ae7912	11.979562000
sgemm	1	49152	880805ba	11.972042000
strsm	6	32768	95ae7912	28.330756000
sgemm	0	49152	880805ba	28.273058000
sgemm	5	49152	880805ba	12.003384000
strsm	3	32768	95ae7912	28.309186000
sgemm	6	49152	880805ba	15.875759000
sgemm	5	49152	880805ba	15.896956000
sgemm	3	49152	880805ba	15.862426000
sgemm	0	49152	880805ba	17.256250000
sgemm	1	49152	880805ba	17.257883000
strsm	2	32768	95ae7912	29.253005000
sgemm	7	49152	880805ba	17.241845000
sgemm	6	49152	880805ba	30.831672000
sgemm	0	49152	880805ba	29.482434000
strsm	5	32768	95ae7912	30.832721000
sgemm	7	49152	880805ba	29.482640000
strsm	1	32768	95ae7912	37.074021000
sgemm	0	49152	880805ba	7.581402000
sgemm	6	49152	880805ba	7.582864000
sgemm	3	49152	880805ba	38.363156000
sgemm	2	49152	880805ba	37.062505000
sgemm	5	49152	880805ba	7.597060000
sgemm	6	49152	880805ba	8.645975000
sgemm	5	49152	880805ba	8.613613000
sgemm	7	49152	880805ba	16.221454000
sgemm	0	49152	880805ba	8.680729000
sgemm	1	49152	880805ba	8.757334000
sgemm	6	49152	880805ba	0.123293000
sgemm	3	49152	880805ba	8.773867000
strsm	0	32768	95ae7912	0.089650000
sgemm	5	49152	880805ba	8.977080000
sgemm	2	49152	880805ba	17.601022000
strsm	1	32768	95ae7912	8.863679000
sgemm	6	49152	880805ba	8.864065000
sgemm	6	49152	880805ba	23.973825000
sgemm	7	49152	880805ba	45.512516000
sgemm	1	49152	880805ba	36.527222000
sgemm	3	49152	880805ba	45.423449000
sgemm	2	49152	880805ba	36.567332000
sgemm	0	49152	880805ba	45.402451000
sgemm	6	49152	880805ba	12.574985000
sgemm	5	49152	880805ba	43.994700000
sgemm	1	49152	880805ba	7.434421000
sgemm	2	49152	880805ba	25.595395000
sgemm	1	49152	880805ba	18.164226000
sgemm	3	49152	880805ba	25.621607000
sgemm	0	49152	880805ba	25.632514000
sgemm	6	49152	880805ba	25.618516000
sgemm	5	49152	880805ba	18.270008000
sgemm	2	49152	880805ba	0.073515000
sgemm	7	49152	880805ba	25.737321000
sgemm	0	49152	880805ba	0.042895000
sgemm	6	49152	880805ba	9.742249000
sgemm	5	49152	880805ba	9.711629000
sgemm	1	49152	880805ba	9.805741000
sgemm	2	49152	880805ba	33.705703000
sgemm	3	49152	880805ba	33.782959000
sgemm	5	49152	880805ba	23.988367000
sgemm	0	49152	880805ba	33.706285000
sgemm	6	49152	880805ba	24.007563000
strsm	1	32768	95ae7912	23.994477000
sgemm	2	49152	880805ba	9.236353000
strsm	1	32768	95ae7912	9.193066000
sgemm	7	49152	880805ba	42.950992000
