sgetrf_nopiv	1	65536	3e921964	21.306644000
strsm	3	131072	353646dc	0.771595000
strsm	2	131072	353646dc	0.814402000
strsm	0	131072	353646dc	0.969631000
strsm	4	131072	353646dc	1.036692000
strsm	6	131072	353646dc	1.344459000
strsm	7	131072	353646dc	0.197684000
sgemm	3	196608	b50b6605	0.193304000
sgemm	3	196608	b50b6605	0.124648000
strsm	4	131072	353646dc	28.349194000
sgemm	3	196608	b50b6605	28.289445000
sgemm	6	196608	b50b6605	24.136865000
strsm	0	131072	353646dc	28.414256000
sgemm	2	196608	b50b6605	68.136182000
sgemm	0	196608	b50b6605	43.875112000
sgemm	3	196608	b50b6605	44.014429000
strsm	5	131072	353646dc	78.695122000
sgemm	4	196608	b50b6605	44.050443000
sgemm	6	196608	b50b6605	44.032775000
strsm	7	131072	353646dc	60.147912000
sgemm	4	196608	b50b6605	27.915477000
strsm	1	131072	353646dc	106.482380000
sgemm	6	196608	b50b6605	27.902402000
sgemm	0	196608	b50b6605	27.927251000
sgemm	2	196608	b50b6605	27.922668000
sgemm	4	196608	b50b6605	11.990832000
sgemm	7	196608	b50b6605	39.864577000
sgemm	2	196608	b50b6605	11.963321000
sgemm	0	196608	b50b6605	11.987359000
sgemm	6	196608	b50b6605	12.018430000
sgemm	3	196608	b50b6605	87.828468000
sgemm	6	196608	b50b6605	59.941755000
sgemm	4	196608	b50b6605	59.964161000
strsm	0	131072	353646dc	59.949626000
strsm	2	131072	353646dc	59.984322000
sgemm	7	196608	b50b6605	60.016392000
sgemm	1	196608	b50b6605	71.992091000
strsm	3	131072	353646dc	24.022010000
sgemm	0	196608	b50b6605	11.950931000
sgemm	5	196608	b50b6605	111.884857000
sgemm	0	196608	b50b6605	23.902634000
sgemm	7	196608	b50b6605	35.857647000
sgemm	1	196608	b50b6605	35.834716000
sgemm	2	196608	b50b6605	35.854544000
sgemm	4	196608	b50b6605	35.840255000
sgemm	6	196608	b50b6605	35.861975000
sgemm	7	196608	b50b6605	11.821437000
strsm	4	131072	353646dc	11.805618000
sgemm	6	196608	b50b6605	11.796519000
strsm	1	131072	353646dc	11.827155000
sgemm	0	196608	b50b6605	12.043718000
sgemm	6	196608	b50b6605	0.210870000
sgemm	3	196608	b50b6605	35.961339000
sgemm	2	196608	b50b6605	12.040526000
