sgetrf_nopiv	5	65536	3e921964	12.089088000
strsm	4	131072	353646dc	20.435544000
strsm	3	131072	353646dc	18.451904000
strsm	2	131072	353646dc	20.514450000
strsm	0	131072	353646dc	21.280714000
strsm	4	131072	353646dc	0.169137000
strsm	5	131072	353646dc	8.812854000
strsm	6	131072	353646dc	21.488955000
strsm	7	131072	353646dc	21.491065000
sgemm	4	196608	b50b6605	14.329512000
sgemm	7	196608	b50b6605	14.318867000
strsm	1	131072	353646dc	35.901210000
sgemm	3	196608	b50b6605	14.783770000
sgemm	0	196608	b50b6605	44.938770000
sgemm	2	196608	b50b6605	45.455334000
strsm	5	131072	353646dc	45.021099000
sgemm	3	196608	b50b6605	30.661017000
sgemm	7	196608	b50b6605	30.852207000
sgemm	0	196608	b50b6605	0.168549000
sgemm	1	196608	b50b6605	30.847639000
sgemm	6	196608	b50b6605	44.428577000
sgemm	4	196608	b50b6605	30.891042000
sgemm	0	196608	b50b6605	14.983721000
sgemm	2	196608	b50b6605	21.395554000
sgemm	4	196608	b50b6605	21.302507000
sgemm	5	196608	b50b6605	21.486454000
sgemm	3	196608	b50b6605	21.504931000
sgemm	2	196608	b50b6605	0.208707000
strsm	7	131072	353646dc	29.081322000
sgemm	4	196608	b50b6605	7.745779000
sgemm	2	196608	b50b6605	7.637593000
sgemm	1	196608	b50b6605	29.084806000
strsm	0	131072	353646dc	14.111482000
strsm	3	131072	353646dc	7.775798000
sgemm	0	196608	b50b6605	15.573484000
strsm	5	131072	353646dc	23.359520000
sgemm	7	196608	b50b6605	15.592867000
sgemm	2	196608	b50b6605	20.031268000
sgemm	0	196608	b50b6605	4.417574000
sgemm	3	196608	b50b6605	19.983411000
strsm	1	131072	353646dc	20.031597000
strsm	4	131072	353646dc	20.048163000
sgemm	4	196608	b50b6605	15.916078000
sgemm	5	196608	b50b6605	20.355474000
sgemm	2	196608	b50b6605	15.952120000
sgemm	3	196608	b50b6605	15.947517000
sgemm	0	196608	b50b6605	15.968898000
sgemm	7	196608	b50b6605	20.397455000
sgemm	2	196608	b50b6605	30.837132000
sgemm	0	196608	b50b6605	30.824126000
sgemm	1	196608	b50b6605	46.786904000
sgemm	3	196608	b50b6605	35.961632000
sgemm	5	196608	b50b6605	39.073110000
sgemm	2	196608	b50b6605	8.228030000
sgemm	2	196608	b50b6605	4.927303000
sgemm	0	196608	b50b6605	13.167286000
sgemm	1	196608	b50b6605	13.160609000
sgemm	7	196608	b50b6605	43.994283000
sgemm	4	196608	b50b6605	44.034984000
sgemm	0	196608	b50b6605	28.034229000
sgemm	3	196608	b50b6605	36.086983000
sgemm	5	196608	b50b6605	32.975274000
sgemm	2	196608	b50b6605	28.040236000
sgemm	1	196608	b50b6605	28.320291000
sgemm	2	196608	b50b6605	0.268309000
sgemm	7	196608	b50b6605	28.314840000
strsm	5	131072	353646dc	0.472992000
sgemm	2	196608	b50b6605	0.191979000
sgemm	4	196608	b50b6605	28.511302000
sgemm	7	196608	b50b6605	0.194274000
sgemm	1	196608	b50b6605	0.258900000
strsm	1	131072	353646dc	0.322421000
sgemm	0	196608	b50b6605	2.991329000
