CPU19 0.258869 9005 spotrf spotrf CPU -1 9045 40
CPU2 0.213986 9006 strsm strsm CUDA0 0.473171 9046 40
CPU14 0.213381 9007 strsm strsm CUDA1 0.494662 9047 40
CPU0 0.206979 9008 strsm strsm CUDA2 0.502338 9048 40
CPU11 0.209213 9009 strsm strsm CUDA3 0.642856 9049 40
CPU12 0.210845 9010 strsm strsm CUDA1 0.103439 9050 40
CPU16 0.209280 9011 strsm strsm CUDA0 0.135327 9051 40
CPU7 0.210742 9012 strsm strsm CUDA3 0.231546 9052 40
CPU9 0.209983 9013 strsm strsm CUDA1 0.076955 9053 40
CPU15 0.218350 9014 strsm strsm CUDA0 0.162299 9054 40
CPU17 0.210613 9015 strsm strsm CUDA3 0.159650 9055 40
CPU3 0.230113 9016 strsm strsm CUDA1 0.104811 9056 40
CPU18 0.210656 9017 strsm strsm CUDA2 0.155059 9057 40
CPU13 0.209447 9018 strsm strsm CUDA0 0.098962 9058 40
CPU5 0.218779 9019 strsm strsm CUDA3 0.181774 9059 40
CPU8 0.213389 9020 strsm strsm CUDA1 0.091256 9060 40
CPU6 0.209998 9021 strsm strsm CUDA2 0.110817 9061 40
CPU1 0.209238 9022 strsm strsm CUDA1 0.111976 9062 40
CPU4 0.212538 9023 strsm strsm CUDA0 0.120541 9063 40
CPU10 0.208096 9024 strsm strsm CUDA3 0.165896 9064 40
CPU19 0.153194 9027 ssyrk ssyrk CUDA0 0.187944 9067 40
CPU14 0.144782 9028 sgemm sgemm CUDA3 0.062594 9068 40
CPU0 0.143164 9029 sgemm sgemm CUDA1 0.054341 9069 40
CPU11 0.141598 9030 sgemm sgemm CUDA3 0.043725 9070 40
CPU12 0.142092 9031 sgemm sgemm CUDA0 0.038524 9071 40
CPU16 0.139433 9032 sgemm sgemm CUDA0 0.034372 9072 40
CPU2 0.139801 9033 sgemm sgemm CUDA3 0.202391 9073 40
CPU9 0.137248 9034 sgemm sgemm CUDA1 0.050576 9074 40
CPU7 0.144958 9035 sgemm sgemm CUDA0 0.103376 9075 40
CPU15 0.143854 9036 sgemm sgemm CUDA0 0.052493 9076 40
CPU18 0.144859 9037 sgemm sgemm CUDA1 0.067666 9077 40
CPU17 0.140160 9038 sgemm sgemm CUDA2 0.049901 9078 40
CPU13 0.144510 9039 sgemm sgemm CUDA0 0.082393 9079 40
CPU3 0.143171 9040 sgemm sgemm CUDA0 0.040601 9080 40
CPU8 0.136976 9041 sgemm sgemm CUDA1 0.053325 9081 40
CPU6 0.138540 9042 sgemm sgemm CUDA2 0.052597 9082 40
