206, spotrf, M64x64x4, 16384,
207, strsm, M64x64x4_M64x64x4, 32768,
208, strsm, M64x64x4_M64x64x4, 32768,
209, strsm, M64x64x4_M64x64x4, 32768,
210, strsm, M64x64x4_M64x64x4, 32768,
213, ssyrk, M64x64x4_M64x64x4, 32768,
214, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
215, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
216, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
219, ssyrk, M64x64x4_M64x64x4, 32768,
220, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
221, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
224, ssyrk, M64x64x4_M64x64x4, 32768,
225, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
228, ssyrk, M64x64x4_M64x64x4, 32768,
231, spotrf, M64x64x4, 16384,
232, strsm, M64x64x4_M64x64x4, 32768,
233, strsm, M64x64x4_M64x64x4, 32768,
234, strsm, M64x64x4_M64x64x4, 32768,
237, ssyrk, M64x64x4_M64x64x4, 32768,
238, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
239, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
242, ssyrk, M64x64x4_M64x64x4, 32768,
243, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
246, ssyrk, M64x64x4_M64x64x4, 32768,
249, spotrf, M64x64x4, 16384,
250, strsm, M64x64x4_M64x64x4, 32768,
251, strsm, M64x64x4_M64x64x4, 32768,
254, ssyrk, M64x64x4_M64x64x4, 32768,
255, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
258, ssyrk, M64x64x4_M64x64x4, 32768,
261, spotrf, M64x64x4, 16384,
262, strsm, M64x64x4_M64x64x4, 32768,
265, ssyrk, M64x64x4_M64x64x4, 32768,
268, spotrf, M64x64x4, 16384,
