886, spotrf, M512x512x4, 1048576,
887, strsm, M512x512x4_M512x512x4, 2097152,
888, strsm, M512x512x4_M512x512x4, 2097152,
889, strsm, M512x512x4_M512x512x4, 2097152,
890, strsm, M512x512x4_M512x512x4, 2097152,
891, strsm, M512x512x4_M512x512x4, 2097152,
892, strsm, M512x512x4_M512x512x4, 2097152,
893, strsm, M512x512x4_M512x512x4, 2097152,
894, strsm, M512x512x4_M512x512x4, 2097152,
895, strsm, M512x512x4_M512x512x4, 2097152,
898, ssyrk, M512x512x4_M512x512x4, 2097152,
899, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
900, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
901, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
902, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
903, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
904, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
905, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
906, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
909, ssyrk, M512x512x4_M512x512x4, 2097152,
910, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
911, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
912, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
913, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
914, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
915, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
916, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
919, ssyrk, M512x512x4_M512x512x4, 2097152,
920, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
921, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
922, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
923, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
924, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
925, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
928, ssyrk, M512x512x4_M512x512x4, 2097152,
929, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
930, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
931, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
932, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
933, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
936, ssyrk, M512x512x4_M512x512x4, 2097152,
937, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
938, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
939, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
940, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
943, ssyrk, M512x512x4_M512x512x4, 2097152,
944, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
945, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
946, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
949, ssyrk, M512x512x4_M512x512x4, 2097152,
950, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
951, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
954, ssyrk, M512x512x4_M512x512x4, 2097152,
955, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
958, ssyrk, M512x512x4_M512x512x4, 2097152,
961, spotrf, M512x512x4, 1048576,
962, strsm, M512x512x4_M512x512x4, 2097152,
963, strsm, M512x512x4_M512x512x4, 2097152,
964, strsm, M512x512x4_M512x512x4, 2097152,
965, strsm, M512x512x4_M512x512x4, 2097152,
966, strsm, M512x512x4_M512x512x4, 2097152,
967, strsm, M512x512x4_M512x512x4, 2097152,
968, strsm, M512x512x4_M512x512x4, 2097152,
969, strsm, M512x512x4_M512x512x4, 2097152,
972, ssyrk, M512x512x4_M512x512x4, 2097152,
973, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
974, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
975, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
976, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
977, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
978, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
979, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
982, ssyrk, M512x512x4_M512x512x4, 2097152,
983, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
984, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
985, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
986, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
987, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
988, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
991, ssyrk, M512x512x4_M512x512x4, 2097152,
992, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
993, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
994, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
995, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
996, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
999, ssyrk, M512x512x4_M512x512x4, 2097152,
1000, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
1001, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
1002, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
1003, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
1006, ssyrk, M512x512x4_M512x512x4, 2097152,
1007, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
1008, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
1009, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
1012, ssyrk, M512x512x4_M512x512x4, 2097152,
1013, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
1014, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
1017, ssyrk, M512x512x4_M512x512x4, 2097152,
1018, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
1021, ssyrk, M512x512x4_M512x512x4, 2097152,
1024, spotrf, M512x512x4, 1048576,
1025, strsm, M512x512x4_M512x512x4, 2097152,
1026, strsm, M512x512x4_M512x512x4, 2097152,
1027, strsm, M512x512x4_M512x512x4, 2097152,
1028, strsm, M512x512x4_M512x512x4, 2097152,
1029, strsm, M512x512x4_M512x512x4, 2097152,
1030, strsm, M512x512x4_M512x512x4, 2097152,
1031, strsm, M512x512x4_M512x512x4, 2097152,
1034, ssyrk, M512x512x4_M512x512x4, 2097152,
1035, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
1036, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
1037, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
1038, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
1039, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
1040, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
1043, ssyrk, M512x512x4_M512x512x4, 2097152,
1044, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
1045, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
1046, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
1047, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
1048, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
1051, ssyrk, M512x512x4_M512x512x4, 2097152,
1052, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
1053, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
1054, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
1055, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
1058, ssyrk, M512x512x4_M512x512x4, 2097152,
1059, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
1060, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
1061, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
1064, ssyrk, M512x512x4_M512x512x4, 2097152,
1065, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
1066, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
1069, ssyrk, M512x512x4_M512x512x4, 2097152,
