4171, spotrf, M320x320x4, 409600,
4172, strsm, M320x320x4_M320x320x4, 819200,
4173, strsm, M320x320x4_M320x320x4, 819200,
4174, strsm, M320x320x4_M320x320x4, 819200,
4175, strsm, M320x320x4_M320x320x4, 819200,
4176, strsm, M320x320x4_M320x320x4, 819200,
4177, strsm, M320x320x4_M320x320x4, 819200,
4178, strsm, M320x320x4_M320x320x4, 819200,
4179, strsm, M320x320x4_M320x320x4, 819200,
4180, strsm, M320x320x4_M320x320x4, 819200,
4181, strsm, M320x320x4_M320x320x4, 819200,
4182, strsm, M320x320x4_M320x320x4, 819200,
4183, strsm, M320x320x4_M320x320x4, 819200,
4184, strsm, M320x320x4_M320x320x4, 819200,
4185, strsm, M320x320x4_M320x320x4, 819200,
4186, strsm, M320x320x4_M320x320x4, 819200,
4187, strsm, M320x320x4_M320x320x4, 819200,
4188, strsm, M320x320x4_M320x320x4, 819200,
4189, strsm, M320x320x4_M320x320x4, 819200,
4190, strsm, M320x320x4_M320x320x4, 819200,
4193, ssyrk, M320x320x4_M320x320x4, 819200,
4194, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
4195, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
4196, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
4197, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
4198, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
4199, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
4200, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
4201, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
4202, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
4203, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
4204, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
4205, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
4206, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
4207, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
4208, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
4209, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
4210, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
4211, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
4214, ssyrk, M320x320x4_M320x320x4, 819200,
4215, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
4216, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
4217, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
4218, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
4219, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
4220, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
4221, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
4222, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
4223, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
4224, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
4225, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
4226, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
4227, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
4228, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
4229, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
4230, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
