985, sgetrf_nopiv, M768x768x4, 2359296,	1025, sgetrf_nopiv, M768x768x4, 2359296, 40
986, strsm, M768x768x4_M768x768x4, 4718592,	1026, strsm, M768x768x4_M768x768x4, 4718592, 40
987, strsm, M768x768x4_M768x768x4, 4718592,	1027, strsm, M768x768x4_M768x768x4, 4718592, 40
988, strsm, M768x768x4_M768x768x4, 4718592,	1028, strsm, M768x768x4_M768x768x4, 4718592, 40
989, strsm, M768x768x4_M768x768x4, 4718592,	1029, strsm, M768x768x4_M768x768x4, 4718592, 40
990, strsm, M768x768x4_M768x768x4, 4718592,	1030, strsm, M768x768x4_M768x768x4, 4718592, 40
991, strsm, M768x768x4_M768x768x4, 4718592,	1031, strsm, M768x768x4_M768x768x4, 4718592, 40
992, strsm, M768x768x4_M768x768x4, 4718592,	1032, strsm, M768x768x4_M768x768x4, 4718592, 40
993, strsm, M768x768x4_M768x768x4, 4718592,	1033, strsm, M768x768x4_M768x768x4, 4718592, 40
994, strsm, M768x768x4_M768x768x4, 4718592,	1034, strsm, M768x768x4_M768x768x4, 4718592, 40
995, strsm, M768x768x4_M768x768x4, 4718592,	1035, strsm, M768x768x4_M768x768x4, 4718592, 40
996, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,	1036, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888, 40
997, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,	1037, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888, 40
998, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,	1038, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888, 40
999, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,	1039, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888, 40
1000, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,	1040, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888, 40
1001, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,	1041, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888, 40
1002, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,	1042, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888, 40
1003, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,	1043, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888, 40
1004, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,	1044, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888, 40
1005, strsm, M768x768x4_M768x768x4, 4718592,	1045, strsm, M768x768x4_M768x768x4, 4718592, 40
1006, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,	1046, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888, 40
1007, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,	1047, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888, 40
1008, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,	1048, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888, 40
1009, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,	1049, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888, 40
1010, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,	1050, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888, 40
1011, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,	1051, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888, 40
