985, sgetrf_nopiv, M640x640x4, 1638400,	1025, sgetrf_nopiv, M640x640x4, 1638400, 40
986, strsm, M640x640x4_M640x640x4, 3276800,	1026, strsm, M640x640x4_M640x640x4, 3276800, 40
987, strsm, M640x640x4_M640x640x4, 3276800,	1027, strsm, M640x640x4_M640x640x4, 3276800, 40
988, strsm, M640x640x4_M640x640x4, 3276800,	1028, strsm, M640x640x4_M640x640x4, 3276800, 40
989, strsm, M640x640x4_M640x640x4, 3276800,	1029, strsm, M640x640x4_M640x640x4, 3276800, 40
990, strsm, M640x640x4_M640x640x4, 3276800,	1030, strsm, M640x640x4_M640x640x4, 3276800, 40
991, strsm, M640x640x4_M640x640x4, 3276800,	1031, strsm, M640x640x4_M640x640x4, 3276800, 40
992, strsm, M640x640x4_M640x640x4, 3276800,	1032, strsm, M640x640x4_M640x640x4, 3276800, 40
993, strsm, M640x640x4_M640x640x4, 3276800,	1033, strsm, M640x640x4_M640x640x4, 3276800, 40
994, strsm, M640x640x4_M640x640x4, 3276800,	1034, strsm, M640x640x4_M640x640x4, 3276800, 40
995, strsm, M640x640x4_M640x640x4, 3276800,	1035, strsm, M640x640x4_M640x640x4, 3276800, 40
996, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,	1036, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200, 40
997, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,	1037, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200, 40
998, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,	1038, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200, 40
999, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,	1039, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200, 40
1000, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,	1040, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200, 40
1001, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,	1041, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200, 40
1002, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,	1042, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200, 40
1003, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,	1043, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200, 40
1004, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,	1044, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200, 40
1005, strsm, M640x640x4_M640x640x4, 3276800,	1045, strsm, M640x640x4_M640x640x4, 3276800, 40
1006, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,	1046, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200, 40
1007, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,	1047, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200, 40
1008, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,	1048, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200, 40
1009, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,	1049, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200, 40
1010, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,	1050, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200, 40
1011, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,	1051, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200, 40
1012, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,	1052, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200, 40
1013, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,	1053, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200, 40
1014, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,	1054, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200, 40
1015, strsm, M640x640x4_M640x640x4, 3276800,	1055, strsm, M640x640x4_M640x640x4, 3276800, 40
1016, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,	1056, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200, 40
1017, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,	1057, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200, 40
1018, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,	1058, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200, 40
1019, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,	1059, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200, 40
1020, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,	1060, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200, 40
1021, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,	1061, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200, 40
1022, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,	1062, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200, 40
1023, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,	1063, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200, 40
1024, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200,	1064, sgemm, M640x640x4_M640x640x4_M640x640x4, 4915200, 40
