205, sgetrf_nopiv, M320x320x4, 409600,	245, sgetrf_nopiv, M320x320x4, 409600, 40
206, strsm, M320x320x4_M320x320x4, 819200,	246, strsm, M320x320x4_M320x320x4, 819200, 40
207, strsm, M320x320x4_M320x320x4, 819200,	247, strsm, M320x320x4_M320x320x4, 819200, 40
208, strsm, M320x320x4_M320x320x4, 819200,	248, strsm, M320x320x4_M320x320x4, 819200, 40
209, strsm, M320x320x4_M320x320x4, 819200,	249, strsm, M320x320x4_M320x320x4, 819200, 40
210, strsm, M320x320x4_M320x320x4, 819200,	250, strsm, M320x320x4_M320x320x4, 819200, 40
211, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,	251, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800, 40
212, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,	252, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800, 40
213, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,	253, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800, 40
214, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,	254, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800, 40
215, strsm, M320x320x4_M320x320x4, 819200,	255, strsm, M320x320x4_M320x320x4, 819200, 40
216, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,	256, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800, 40
217, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,	257, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800, 40
218, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,	258, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800, 40
219, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,	259, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800, 40
220, strsm, M320x320x4_M320x320x4, 819200,	260, strsm, M320x320x4_M320x320x4, 819200, 40
221, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,	261, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800, 40
222, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,	262, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800, 40
