1069, strsm, M960x960x4_M960x1x4, 3690240,
1072, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
1075, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
1078, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
1081, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
1086, strsm, M960x960x4_M960x1x4, 3690240,
1089, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
1092, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
1095, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
1100, strsm, M960x960x4_M960x1x4, 3690240,
1103, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
1106, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
1111, strsm, M960x960x4_M960x1x4, 3690240,
1114, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
1119, strsm, M960x960x4_M960x1x4, 3690240,
1124, strsm, M960x960x4_M960x1x4, 3690240,
1127, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
1131, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
1135, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
1139, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
1145, strsm, M960x960x4_M960x1x4, 3690240,
1148, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
1151, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
1154, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
1159, strsm, M960x960x4_M960x1x4, 3690240,
1162, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
1165, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
1170, strsm, M960x960x4_M960x1x4, 3690240,
1173, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
1178, strsm, M960x960x4_M960x1x4, 3690240,
