15404, strsm, M768x768x4_M768x1x4, 2362368,
15407, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15410, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15413, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15416, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15419, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15422, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15425, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15428, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15431, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15434, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15437, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15440, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15443, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15446, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15449, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15452, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15455, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15458, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15461, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15466, strsm, M768x768x4_M768x1x4, 2362368,
15469, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15472, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15475, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15478, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15481, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15484, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15487, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15490, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15493, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15496, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15499, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15502, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15505, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15508, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15511, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15514, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15517, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15520, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15525, strsm, M768x768x4_M768x1x4, 2362368,
15528, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15531, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15534, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15537, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15540, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15543, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15546, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15549, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15552, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15555, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15558, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15561, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15564, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15567, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15570, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15573, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15576, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15581, strsm, M768x768x4_M768x1x4, 2362368,
15584, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15587, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15590, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15593, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15596, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15599, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15602, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
15605, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
