3814, strsm, M512x512x4_M512x1x4, 1050624,
3817, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
3820, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
3823, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
3826, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
3829, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
3832, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
3835, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
3838, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
3841, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
3846, strsm, M512x512x4_M512x1x4, 1050624,
3849, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
3852, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
3855, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
3858, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
3861, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
3864, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
3867, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
3870, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
3875, strsm, M512x512x4_M512x1x4, 1050624,
3878, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
3881, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
3884, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
3887, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
3890, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
3893, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
3896, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
3901, strsm, M512x512x4_M512x1x4, 1050624,
3904, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
3907, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
