15404, strsm, M512x512x4_M512x1x4, 1050624,
15407, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15410, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15413, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15416, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15419, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15422, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15425, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15428, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15431, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15434, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15437, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15440, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15443, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15446, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15449, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15452, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15455, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15458, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15461, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15466, strsm, M512x512x4_M512x1x4, 1050624,
15469, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15472, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15475, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15478, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15481, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15484, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15487, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15490, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15493, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15496, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15499, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15502, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15505, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15508, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15511, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15514, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15517, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15520, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15525, strsm, M512x512x4_M512x1x4, 1050624,
15528, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15531, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15534, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15537, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15540, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15543, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15546, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15549, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15552, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15555, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15558, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15561, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15564, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15567, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15570, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15573, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15576, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15581, strsm, M512x512x4_M512x1x4, 1050624,
15584, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15587, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15590, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15593, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
15596, sgemm, M512x512x4_M512x1x4_M512x1x4, 1052672,
