3914, strsm, M64x64x4_M64x1x4, 16640,	3954, strsm, M64x64x4_M64x1x4, 16640, 40
3917, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	3957, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
3920, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	3960, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
3923, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	3963, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
3926, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	3966, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
3929, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	3969, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
3932, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	3972, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
3935, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	3975, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
3938, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	3978, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
3941, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	3981, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
3946, strsm, M64x64x4_M64x1x4, 16640,	3986, strsm, M64x64x4_M64x1x4, 16640, 40
3949, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	3989, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
3952, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	3992, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
3955, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	3995, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
3958, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	3998, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
3961, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	4001, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
3964, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	4004, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
3967, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	4007, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
3970, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	4010, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
3975, strsm, M64x64x4_M64x1x4, 16640,	4015, strsm, M64x64x4_M64x1x4, 16640, 40
3978, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	4018, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
3981, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	4021, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
3984, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	4024, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
3987, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	4027, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
3990, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	4030, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
3993, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	4033, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
3996, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	4036, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
4001, strsm, M64x64x4_M64x1x4, 16640,	4041, strsm, M64x64x4_M64x1x4, 16640, 40
4004, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	4044, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
4007, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	4047, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
4010, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	4050, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
4013, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	4053, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
4016, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	4056, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
4019, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	4059, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
4024, strsm, M64x64x4_M64x1x4, 16640,	4064, strsm, M64x64x4_M64x1x4, 16640, 40
4027, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	4067, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
4030, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	4070, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
4033, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	4073, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
4036, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	4076, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
4039, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	4079, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
4044, strsm, M64x64x4_M64x1x4, 16640,	4084, strsm, M64x64x4_M64x1x4, 16640, 40
4047, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	4087, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
4050, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	4090, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
4053, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	4093, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
