3914, strsm, M128x128x4_M128x1x4, 66048,	3954, strsm, M128x128x4_M128x1x4, 66048, 40
3917, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	3957, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
3920, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	3960, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
3923, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	3963, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
3926, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	3966, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
3929, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	3969, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
3932, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	3972, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
3935, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	3975, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
3938, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	3978, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
3941, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	3981, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
3946, strsm, M128x128x4_M128x1x4, 66048,	3986, strsm, M128x128x4_M128x1x4, 66048, 40
3949, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	3989, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
3952, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	3992, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
3955, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	3995, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
3958, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	3998, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
3961, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	4001, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
3964, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	4004, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
3967, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	4007, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
3970, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	4010, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
3975, strsm, M128x128x4_M128x1x4, 66048,	4015, strsm, M128x128x4_M128x1x4, 66048, 40
3978, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	4018, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
3981, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	4021, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
3984, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	4024, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
3987, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	4027, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
3990, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	4030, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
3993, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	4033, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
3996, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	4036, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
4001, strsm, M128x128x4_M128x1x4, 66048,	4041, strsm, M128x128x4_M128x1x4, 66048, 40
4004, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	4044, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
4007, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	4047, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
4010, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	4050, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
4013, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	4053, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
4016, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	4056, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
4019, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	4059, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
4024, strsm, M128x128x4_M128x1x4, 66048,	4064, strsm, M128x128x4_M128x1x4, 66048, 40
4027, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	4067, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
4030, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	4070, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
4033, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	4073, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
4036, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	4076, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
4039, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	4079, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
4044, strsm, M128x128x4_M128x1x4, 66048,	4084, strsm, M128x128x4_M128x1x4, 66048, 40
4047, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	4087, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
4050, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	4090, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
4053, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	4093, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
4056, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	4096, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
4061, strsm, M128x128x4_M128x1x4, 66048,	4101, strsm, M128x128x4_M128x1x4, 66048, 40
4064, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	4104, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
4067, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	4107, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
4070, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	4110, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
4075, strsm, M128x128x4_M128x1x4, 66048,	4115, strsm, M128x128x4_M128x1x4, 66048, 40
4078, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	4118, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
4081, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	4121, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
4086, strsm, M128x128x4_M128x1x4, 66048,	4126, strsm, M128x128x4_M128x1x4, 66048, 40
4089, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	4129, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
4094, strsm, M128x128x4_M128x1x4, 66048,	4134, strsm, M128x128x4_M128x1x4, 66048, 40
4099, strsm, M128x128x4_M128x1x4, 66048,	4139, strsm, M128x128x4_M128x1x4, 66048, 40
4102, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	4142, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
4106, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	4146, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
4110, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	4150, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
4114, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	4154, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
