153474, strsm, M256x256x4_M256x1x4, 263168,	153514, strsm, M256x256x4_M256x1x4, 263168, 40
153477, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,	153517, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192, 40
153480, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,	153520, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192, 40
153483, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,	153523, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192, 40
153486, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,	153526, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192, 40
153489, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,	153529, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192, 40
153492, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,	153532, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192, 40
153495, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,	153535, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192, 40
153498, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,	153538, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192, 40
153501, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,	153541, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192, 40
153504, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,	153544, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192, 40
153507, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,	153547, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192, 40
153510, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,	153550, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192, 40
153513, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,	153553, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192, 40
153516, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,	153556, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192, 40
153519, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,	153559, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192, 40
