390, spotrf, M768x768x4, 2359296,
391, strsm, M768x768x4_M768x768x4, 4718592,
392, strsm, M768x768x4_M768x768x4, 4718592,
393, strsm, M768x768x4_M768x768x4, 4718592,
394, strsm, M768x768x4_M768x768x4, 4718592,
397, ssyrk, M768x768x4_M768x768x4, 4718592,
398, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
399, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
400, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
403, ssyrk, M768x768x4_M768x768x4, 4718592,
404, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
405, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
408, ssyrk, M768x768x4_M768x768x4, 4718592,
409, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
412, ssyrk, M768x768x4_M768x768x4, 4718592,
415, spotrf, M768x768x4, 2359296,
416, strsm, M768x768x4_M768x768x4, 4718592,
417, strsm, M768x768x4_M768x768x4, 4718592,
418, strsm, M768x768x4_M768x768x4, 4718592,
421, ssyrk, M768x768x4_M768x768x4, 4718592,
422, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
423, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
426, ssyrk, M768x768x4_M768x768x4, 4718592,
427, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
430, ssyrk, M768x768x4_M768x768x4, 4718592,
433, spotrf, M768x768x4, 2359296,
434, strsm, M768x768x4_M768x768x4, 4718592,
435, strsm, M768x768x4_M768x768x4, 4718592,
438, ssyrk, M768x768x4_M768x768x4, 4718592,
439, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
442, ssyrk, M768x768x4_M768x768x4, 4718592,
445, spotrf, M768x768x4, 2359296,
446, strsm, M768x768x4_M768x768x4, 4718592,
449, ssyrk, M768x768x4_M768x768x4, 4718592,
452, spotrf, M768x768x4, 2359296,
455, strsm, M768x768x4_M768x1x4, 2362368,
458, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
461, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
464, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
467, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
472, strsm, M768x768x4_M768x1x4, 2362368,
475, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
478, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
481, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
486, strsm, M768x768x4_M768x1x4, 2362368,
489, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
492, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
497, strsm, M768x768x4_M768x1x4, 2362368,
500, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
505, strsm, M768x768x4_M768x1x4, 2362368,
510, strsm, M768x768x4_M768x1x4, 2362368,
513, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
517, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
521, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
525, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
531, strsm, M768x768x4_M768x1x4, 2362368,
534, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
537, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
540, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
545, strsm, M768x768x4_M768x1x4, 2362368,
548, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
551, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
556, strsm, M768x768x4_M768x1x4, 2362368,
559, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
564, strsm, M768x768x4_M768x1x4, 2362368,
