1365, spotrf, M960x960x4, 3686400,
1366, strsm, M960x960x4_M960x960x4, 7372800,
1367, strsm, M960x960x4_M960x960x4, 7372800,
1368, strsm, M960x960x4_M960x960x4, 7372800,
1369, strsm, M960x960x4_M960x960x4, 7372800,
1370, strsm, M960x960x4_M960x960x4, 7372800,
1371, strsm, M960x960x4_M960x960x4, 7372800,
1372, strsm, M960x960x4_M960x960x4, 7372800,
1373, strsm, M960x960x4_M960x960x4, 7372800,
1374, strsm, M960x960x4_M960x960x4, 7372800,
1377, ssyrk, M960x960x4_M960x960x4, 7372800,
1378, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1379, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1380, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1381, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1382, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1383, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1384, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1385, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1388, ssyrk, M960x960x4_M960x960x4, 7372800,
1389, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1390, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1391, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1392, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1393, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1394, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1395, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1398, ssyrk, M960x960x4_M960x960x4, 7372800,
1399, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1400, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1401, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1402, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1403, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1404, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1407, ssyrk, M960x960x4_M960x960x4, 7372800,
1408, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1409, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1410, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1411, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1412, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1415, ssyrk, M960x960x4_M960x960x4, 7372800,
1416, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1417, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1418, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1419, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1422, ssyrk, M960x960x4_M960x960x4, 7372800,
1423, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1424, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1425, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1428, ssyrk, M960x960x4_M960x960x4, 7372800,
1429, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1430, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1433, ssyrk, M960x960x4_M960x960x4, 7372800,
1434, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1437, ssyrk, M960x960x4_M960x960x4, 7372800,
1440, spotrf, M960x960x4, 3686400,
1441, strsm, M960x960x4_M960x960x4, 7372800,
1442, strsm, M960x960x4_M960x960x4, 7372800,
1443, strsm, M960x960x4_M960x960x4, 7372800,
1444, strsm, M960x960x4_M960x960x4, 7372800,
1445, strsm, M960x960x4_M960x960x4, 7372800,
1446, strsm, M960x960x4_M960x960x4, 7372800,
1447, strsm, M960x960x4_M960x960x4, 7372800,
1448, strsm, M960x960x4_M960x960x4, 7372800,
1451, ssyrk, M960x960x4_M960x960x4, 7372800,
1452, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1453, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1454, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1455, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1456, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1457, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1458, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1461, ssyrk, M960x960x4_M960x960x4, 7372800,
1462, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1463, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1464, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1465, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1466, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1467, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1470, ssyrk, M960x960x4_M960x960x4, 7372800,
1471, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1472, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1473, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1474, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1475, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1478, ssyrk, M960x960x4_M960x960x4, 7372800,
1479, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1480, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1481, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1482, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1485, ssyrk, M960x960x4_M960x960x4, 7372800,
1486, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1487, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1488, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1491, ssyrk, M960x960x4_M960x960x4, 7372800,
1492, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1493, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
