1365, spotrf, M320x320x4, 409600,
1366, strsm, M320x320x4_M320x320x4, 819200,
1367, strsm, M320x320x4_M320x320x4, 819200,
1368, strsm, M320x320x4_M320x320x4, 819200,
1369, strsm, M320x320x4_M320x320x4, 819200,
1370, strsm, M320x320x4_M320x320x4, 819200,
1371, strsm, M320x320x4_M320x320x4, 819200,
1372, strsm, M320x320x4_M320x320x4, 819200,
1373, strsm, M320x320x4_M320x320x4, 819200,
1374, strsm, M320x320x4_M320x320x4, 819200,
1377, ssyrk, M320x320x4_M320x320x4, 819200,
1378, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1379, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1380, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1381, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1382, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1383, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1384, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1385, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1388, ssyrk, M320x320x4_M320x320x4, 819200,
1389, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1390, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1391, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1392, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1393, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1394, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1395, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1398, ssyrk, M320x320x4_M320x320x4, 819200,
1399, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1400, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1401, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1402, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1403, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1404, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1407, ssyrk, M320x320x4_M320x320x4, 819200,
1408, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1409, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1410, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1411, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1412, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1415, ssyrk, M320x320x4_M320x320x4, 819200,
1416, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1417, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1418, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1419, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1422, ssyrk, M320x320x4_M320x320x4, 819200,
1423, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1424, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1425, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1428, ssyrk, M320x320x4_M320x320x4, 819200,
1429, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1430, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1433, ssyrk, M320x320x4_M320x320x4, 819200,
1434, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1437, ssyrk, M320x320x4_M320x320x4, 819200,
1440, spotrf, M320x320x4, 409600,
1441, strsm, M320x320x4_M320x320x4, 819200,
1442, strsm, M320x320x4_M320x320x4, 819200,
1443, strsm, M320x320x4_M320x320x4, 819200,
1444, strsm, M320x320x4_M320x320x4, 819200,
1445, strsm, M320x320x4_M320x320x4, 819200,
1446, strsm, M320x320x4_M320x320x4, 819200,
1447, strsm, M320x320x4_M320x320x4, 819200,
1448, strsm, M320x320x4_M320x320x4, 819200,
1451, ssyrk, M320x320x4_M320x320x4, 819200,
1452, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1453, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1454, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1455, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1456, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1457, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1458, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1461, ssyrk, M320x320x4_M320x320x4, 819200,
1462, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1463, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1464, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1465, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1466, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1467, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1470, ssyrk, M320x320x4_M320x320x4, 819200,
1471, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1472, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1473, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1474, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1475, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1478, ssyrk, M320x320x4_M320x320x4, 819200,
1479, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1480, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1481, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1482, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1485, ssyrk, M320x320x4_M320x320x4, 819200,
1486, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1487, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1488, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1491, ssyrk, M320x320x4_M320x320x4, 819200,
1492, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1493, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1496, ssyrk, M320x320x4_M320x320x4, 819200,
1497, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1500, ssyrk, M320x320x4_M320x320x4, 819200,
1503, spotrf, M320x320x4, 409600,
1504, strsm, M320x320x4_M320x320x4, 819200,
1505, strsm, M320x320x4_M320x320x4, 819200,
1506, strsm, M320x320x4_M320x320x4, 819200,
1507, strsm, M320x320x4_M320x320x4, 819200,
1508, strsm, M320x320x4_M320x320x4, 819200,
1509, strsm, M320x320x4_M320x320x4, 819200,
1510, strsm, M320x320x4_M320x320x4, 819200,
1513, ssyrk, M320x320x4_M320x320x4, 819200,
1514, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1515, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1516, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1517, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1518, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1519, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1522, ssyrk, M320x320x4_M320x320x4, 819200,
1523, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1524, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1525, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1526, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1527, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1530, ssyrk, M320x320x4_M320x320x4, 819200,
1531, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1532, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1533, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1534, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1537, ssyrk, M320x320x4_M320x320x4, 819200,
1538, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1539, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1540, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1543, ssyrk, M320x320x4_M320x320x4, 819200,
1544, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1545, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1548, ssyrk, M320x320x4_M320x320x4, 819200,
1549, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1552, ssyrk, M320x320x4_M320x320x4, 819200,
1555, spotrf, M320x320x4, 409600,
1556, strsm, M320x320x4_M320x320x4, 819200,
1557, strsm, M320x320x4_M320x320x4, 819200,
1558, strsm, M320x320x4_M320x320x4, 819200,
1559, strsm, M320x320x4_M320x320x4, 819200,
1560, strsm, M320x320x4_M320x320x4, 819200,
1561, strsm, M320x320x4_M320x320x4, 819200,
1564, ssyrk, M320x320x4_M320x320x4, 819200,
1565, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1566, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1567, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1568, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1569, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1572, ssyrk, M320x320x4_M320x320x4, 819200,
1573, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1574, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1575, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1576, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1579, ssyrk, M320x320x4_M320x320x4, 819200,
1580, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1581, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1582, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1585, ssyrk, M320x320x4_M320x320x4, 819200,
1586, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1587, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1590, ssyrk, M320x320x4_M320x320x4, 819200,
1591, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1594, ssyrk, M320x320x4_M320x320x4, 819200,
1597, spotrf, M320x320x4, 409600,
1598, strsm, M320x320x4_M320x320x4, 819200,
1599, strsm, M320x320x4_M320x320x4, 819200,
1600, strsm, M320x320x4_M320x320x4, 819200,
1601, strsm, M320x320x4_M320x320x4, 819200,
1602, strsm, M320x320x4_M320x320x4, 819200,
1605, ssyrk, M320x320x4_M320x320x4, 819200,
1606, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1607, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1608, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1609, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1612, ssyrk, M320x320x4_M320x320x4, 819200,
1613, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1614, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1615, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1618, ssyrk, M320x320x4_M320x320x4, 819200,
1619, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1620, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1623, ssyrk, M320x320x4_M320x320x4, 819200,
1624, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1627, ssyrk, M320x320x4_M320x320x4, 819200,
1630, spotrf, M320x320x4, 409600,
1631, strsm, M320x320x4_M320x320x4, 819200,
1632, strsm, M320x320x4_M320x320x4, 819200,
1633, strsm, M320x320x4_M320x320x4, 819200,
1634, strsm, M320x320x4_M320x320x4, 819200,
1637, ssyrk, M320x320x4_M320x320x4, 819200,
1638, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1639, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1640, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1643, ssyrk, M320x320x4_M320x320x4, 819200,
1644, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1645, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1648, ssyrk, M320x320x4_M320x320x4, 819200,
1649, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1652, ssyrk, M320x320x4_M320x320x4, 819200,
1655, spotrf, M320x320x4, 409600,
1656, strsm, M320x320x4_M320x320x4, 819200,
1657, strsm, M320x320x4_M320x320x4, 819200,
1658, strsm, M320x320x4_M320x320x4, 819200,
1661, ssyrk, M320x320x4_M320x320x4, 819200,
1662, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1663, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1666, ssyrk, M320x320x4_M320x320x4, 819200,
1667, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1670, ssyrk, M320x320x4_M320x320x4, 819200,
1673, spotrf, M320x320x4, 409600,
1674, strsm, M320x320x4_M320x320x4, 819200,
1675, strsm, M320x320x4_M320x320x4, 819200,
1678, ssyrk, M320x320x4_M320x320x4, 819200,
1679, sgemm, M320x320x4_M320x320x4_M320x320x4, 1228800,
1682, ssyrk, M320x320x4_M320x320x4, 819200,
1685, spotrf, M320x320x4, 409600,
1686, strsm, M320x320x4_M320x320x4, 819200,
1689, ssyrk, M320x320x4_M320x320x4, 819200,
1692, spotrf, M320x320x4, 409600,
1695, strsm, M320x320x4_M320x1x4, 410880,
1698, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
1701, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
1704, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
1707, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
1710, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
1713, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
1716, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
1719, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
1722, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
1727, strsm, M320x320x4_M320x1x4, 410880,
1730, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
1733, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
1736, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
1739, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
1742, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
1745, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
1748, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
1751, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
1756, strsm, M320x320x4_M320x1x4, 410880,
1759, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
1762, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
1765, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,
