1365, spotrf, M768x768x4, 2359296,
1366, strsm, M768x768x4_M768x768x4, 4718592,
1367, strsm, M768x768x4_M768x768x4, 4718592,
1368, strsm, M768x768x4_M768x768x4, 4718592,
1369, strsm, M768x768x4_M768x768x4, 4718592,
1370, strsm, M768x768x4_M768x768x4, 4718592,
1371, strsm, M768x768x4_M768x768x4, 4718592,
1372, strsm, M768x768x4_M768x768x4, 4718592,
1373, strsm, M768x768x4_M768x768x4, 4718592,
1374, strsm, M768x768x4_M768x768x4, 4718592,
1377, ssyrk, M768x768x4_M768x768x4, 4718592,
1378, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1379, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1380, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1381, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1382, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1383, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1384, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1385, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1388, ssyrk, M768x768x4_M768x768x4, 4718592,
1389, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1390, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1391, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1392, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1393, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1394, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1395, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1398, ssyrk, M768x768x4_M768x768x4, 4718592,
1399, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1400, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1401, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1402, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1403, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1404, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1407, ssyrk, M768x768x4_M768x768x4, 4718592,
1408, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1409, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1410, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1411, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1412, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1415, ssyrk, M768x768x4_M768x768x4, 4718592,
1416, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1417, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1418, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1419, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1422, ssyrk, M768x768x4_M768x768x4, 4718592,
1423, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1424, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1425, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1428, ssyrk, M768x768x4_M768x768x4, 4718592,
1429, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1430, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1433, ssyrk, M768x768x4_M768x768x4, 4718592,
1434, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
1437, ssyrk, M768x768x4_M768x768x4, 4718592,
1440, spotrf, M768x768x4, 2359296,
1441, strsm, M768x768x4_M768x768x4, 4718592,
1442, strsm, M768x768x4_M768x768x4, 4718592,
1443, strsm, M768x768x4_M768x768x4, 4718592,
1444, strsm, M768x768x4_M768x768x4, 4718592,
1445, strsm, M768x768x4_M768x768x4, 4718592,
1446, strsm, M768x768x4_M768x768x4, 4718592,
