1365, spotrf, M64x64x4, 16384,
1366, strsm, M64x64x4_M64x64x4, 32768,
1367, strsm, M64x64x4_M64x64x4, 32768,
1368, strsm, M64x64x4_M64x64x4, 32768,
1369, strsm, M64x64x4_M64x64x4, 32768,
1370, strsm, M64x64x4_M64x64x4, 32768,
1371, strsm, M64x64x4_M64x64x4, 32768,
1372, strsm, M64x64x4_M64x64x4, 32768,
1373, strsm, M64x64x4_M64x64x4, 32768,
1374, strsm, M64x64x4_M64x64x4, 32768,
1377, ssyrk, M64x64x4_M64x64x4, 32768,
1378, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1379, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1380, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1381, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1382, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1383, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1384, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1385, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1388, ssyrk, M64x64x4_M64x64x4, 32768,
1389, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1390, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1391, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1392, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1393, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1394, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1395, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1398, ssyrk, M64x64x4_M64x64x4, 32768,
1399, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1400, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1401, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1402, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1403, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1404, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1407, ssyrk, M64x64x4_M64x64x4, 32768,
1408, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1409, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1410, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1411, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1412, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1415, ssyrk, M64x64x4_M64x64x4, 32768,
1416, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1417, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1418, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1419, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1422, ssyrk, M64x64x4_M64x64x4, 32768,
1423, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1424, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1425, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1428, ssyrk, M64x64x4_M64x64x4, 32768,
1429, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1430, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1433, ssyrk, M64x64x4_M64x64x4, 32768,
1434, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1437, ssyrk, M64x64x4_M64x64x4, 32768,
1440, spotrf, M64x64x4, 16384,
1441, strsm, M64x64x4_M64x64x4, 32768,
1442, strsm, M64x64x4_M64x64x4, 32768,
1443, strsm, M64x64x4_M64x64x4, 32768,
1444, strsm, M64x64x4_M64x64x4, 32768,
1445, strsm, M64x64x4_M64x64x4, 32768,
1446, strsm, M64x64x4_M64x64x4, 32768,
1447, strsm, M64x64x4_M64x64x4, 32768,
1448, strsm, M64x64x4_M64x64x4, 32768,
1451, ssyrk, M64x64x4_M64x64x4, 32768,
1452, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1453, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1454, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1455, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1456, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1457, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1458, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1461, ssyrk, M64x64x4_M64x64x4, 32768,
1462, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1463, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1464, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1465, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1466, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1467, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1470, ssyrk, M64x64x4_M64x64x4, 32768,
1471, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1472, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1473, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1474, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1475, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1478, ssyrk, M64x64x4_M64x64x4, 32768,
1479, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1480, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1481, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1482, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1485, ssyrk, M64x64x4_M64x64x4, 32768,
1486, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1487, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
