390, spotrf, M64x64x4, 16384,
391, strsm, M64x64x4_M64x64x4, 32768,
392, strsm, M64x64x4_M64x64x4, 32768,
393, strsm, M64x64x4_M64x64x4, 32768,
394, strsm, M64x64x4_M64x64x4, 32768,
397, ssyrk, M64x64x4_M64x64x4, 32768,
398, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
399, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
400, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
403, ssyrk, M64x64x4_M64x64x4, 32768,
404, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
405, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
408, ssyrk, M64x64x4_M64x64x4, 32768,
409, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
412, ssyrk, M64x64x4_M64x64x4, 32768,
415, spotrf, M64x64x4, 16384,
416, strsm, M64x64x4_M64x64x4, 32768,
417, strsm, M64x64x4_M64x64x4, 32768,
418, strsm, M64x64x4_M64x64x4, 32768,
421, ssyrk, M64x64x4_M64x64x4, 32768,
422, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
423, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
426, ssyrk, M64x64x4_M64x64x4, 32768,
427, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
430, ssyrk, M64x64x4_M64x64x4, 32768,
433, spotrf, M64x64x4, 16384,
434, strsm, M64x64x4_M64x64x4, 32768,
435, strsm, M64x64x4_M64x64x4, 32768,
438, ssyrk, M64x64x4_M64x64x4, 32768,
439, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
442, ssyrk, M64x64x4_M64x64x4, 32768,
445, spotrf, M64x64x4, 16384,
446, strsm, M64x64x4_M64x64x4, 32768,
449, ssyrk, M64x64x4_M64x64x4, 32768,
452, spotrf, M64x64x4, 16384,
455, strsm, M64x64x4_M64x1x4, 16640,
458, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
461, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
464, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
467, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
472, strsm, M64x64x4_M64x1x4, 16640,
475, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
478, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
481, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
486, strsm, M64x64x4_M64x1x4, 16640,
489, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
492, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
497, strsm, M64x64x4_M64x1x4, 16640,
500, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
505, strsm, M64x64x4_M64x1x4, 16640,
510, strsm, M64x64x4_M64x1x4, 16640,
513, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
517, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
521, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
525, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
531, strsm, M64x64x4_M64x1x4, 16640,
534, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
537, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
540, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
545, strsm, M64x64x4_M64x1x4, 16640,
548, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
551, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
556, strsm, M64x64x4_M64x1x4, 16640,
559, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
564, strsm, M64x64x4_M64x1x4, 16640,
