628924, strsm, M320x320x4_M320x1x4, 410880,	628964, strsm, M320x320x4_M320x1x4, 410880, 40
628927, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,	628967, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160, 40
628930, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,	628970, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160, 40
628933, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,	628973, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160, 40
628936, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,	628976, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160, 40
628939, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,	628979, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160, 40
628942, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,	628982, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160, 40
628945, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,	628985, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160, 40
628948, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,	628988, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160, 40
628951, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,	628991, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160, 40
628954, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,	628994, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160, 40
628957, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,	628997, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160, 40
628960, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,	629000, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160, 40
628963, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,	629003, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160, 40
628966, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,	629006, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160, 40
628969, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,	629009, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160, 40
628972, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,	629012, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160, 40
628975, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,	629015, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160, 40
628978, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,	629018, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160, 40
628981, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,	629021, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160, 40
628984, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,	629024, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160, 40
628987, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,	629027, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160, 40
628990, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,	629030, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160, 40
