3814, strsm, M320x320x4_M320x1x4, 410880,	3854, strsm, M320x320x4_M320x1x4, 410880, 40
3817, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,	3857, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160, 40
3820, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,	3860, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160, 40
3823, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,	3863, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160, 40
3826, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,	3866, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160, 40
3829, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,	3869, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160, 40
3832, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,	3872, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160, 40
3835, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,	3875, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160, 40
3838, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,	3878, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160, 40
3841, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,	3881, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160, 40
3846, strsm, M320x320x4_M320x1x4, 410880,	3886, strsm, M320x320x4_M320x1x4, 410880, 40
3849, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,	3889, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160, 40
3852, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,	3892, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160, 40
3855, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,	3895, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160, 40
3858, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,	3898, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160, 40
3861, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,	3901, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160, 40
3864, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,	3904, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160, 40
3867, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,	3907, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160, 40
3870, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,	3910, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160, 40
3875, strsm, M320x320x4_M320x1x4, 410880,	3915, strsm, M320x320x4_M320x1x4, 410880, 40
3878, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160,	3918, sgemm, M320x320x4_M320x1x4_M320x1x4, 412160, 40
