15404, strsm, M64x64x4_M64x1x4, 16640,	15444, strsm, M64x64x4_M64x1x4, 16640, 40
15407, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	15447, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
15410, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	15450, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
15413, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	15453, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
15416, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	15456, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
15419, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	15459, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
15422, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	15462, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
15425, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	15465, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
15428, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	15468, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
15431, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	15471, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
15434, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	15474, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
15437, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	15477, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
15440, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	15480, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
15443, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	15483, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
15446, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	15486, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
15449, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	15489, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
15452, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	15492, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
15455, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	15495, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
15458, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	15498, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
15461, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	15501, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
15466, strsm, M64x64x4_M64x1x4, 16640,	15506, strsm, M64x64x4_M64x1x4, 16640, 40
15469, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	15509, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
15472, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	15512, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
15475, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	15515, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
15478, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	15518, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
15481, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,	15521, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896, 40
