1069, strsm, M640x640x4_M640x1x4, 1640960,	1109, strsm, M640x640x4_M640x1x4, 1640960, 40
1072, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,	1112, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520, 40
1075, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,	1115, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520, 40
1078, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,	1118, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520, 40
1081, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,	1121, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520, 40
1086, strsm, M640x640x4_M640x1x4, 1640960,	1126, strsm, M640x640x4_M640x1x4, 1640960, 40
1089, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,	1129, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520, 40
1092, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,	1132, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520, 40
1095, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,	1135, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520, 40
1100, strsm, M640x640x4_M640x1x4, 1640960,	1140, strsm, M640x640x4_M640x1x4, 1640960, 40
1103, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,	1143, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520, 40
1106, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,	1146, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520, 40
1111, strsm, M640x640x4_M640x1x4, 1640960,	1151, strsm, M640x640x4_M640x1x4, 1640960, 40
1114, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,	1154, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520, 40
1119, strsm, M640x640x4_M640x1x4, 1640960,	1159, strsm, M640x640x4_M640x1x4, 1640960, 40
1124, strsm, M640x640x4_M640x1x4, 1640960,	1164, strsm, M640x640x4_M640x1x4, 1640960, 40
1127, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,	1167, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520, 40
1131, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,	1171, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520, 40
1135, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,	1175, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520, 40
1139, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,	1179, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520, 40
1145, strsm, M640x640x4_M640x1x4, 1640960,	1185, strsm, M640x640x4_M640x1x4, 1640960, 40
1148, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,	1188, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520, 40
1151, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,	1191, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520, 40
1154, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,	1194, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520, 40
1159, strsm, M640x640x4_M640x1x4, 1640960,	1199, strsm, M640x640x4_M640x1x4, 1640960, 40
1162, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,	1202, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520, 40
1165, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,	1205, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520, 40
1170, strsm, M640x640x4_M640x1x4, 1640960,	1210, strsm, M640x640x4_M640x1x4, 1640960, 40
1173, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520,	1213, sgemm, M640x640x4_M640x1x4_M640x1x4, 1643520, 40
1178, strsm, M640x640x4_M640x1x4, 1640960,	1218, strsm, M640x640x4_M640x1x4, 1640960, 40
