CPU19 6.294395 985 sgetrf_nopiv sgetrf_nopiv CPU -1 1025 40
CPU15 9.285230 986 strsm strsm CUDA0 1.408650 1026 40
CPU17 9.287565 987 strsm strsm CUDA2 1.603295 1027 40
CPU18 10.018965 988 strsm strsm CUDA3 1.643957 1028 40
CPU6 9.310905 989 strsm strsm CUDA1 1.380585 1029 40
CPU12 9.306620 990 strsm strsm CUDA0 1.617505 1030 40
CPU14 9.302424 991 strsm strsm CUDA2 1.708993 1031 40
CPU5 9.346961 992 strsm strsm CUDA0 1.618909 1032 40
CPU8 9.286030 993 strsm strsm CUDA2 1.588378 1033 40
CPU0 10.064974 994 strsm strsm CUDA0 1.154708 1034 40
CPU4 9.720878 995 strsm strsm CUDA2 11.744616 1035 40
CPU4 14.042331 996 sgemm sgemm CUDA0 0.571338 1036 40
CPU4 13.978972 997 sgemm sgemm CUDA3 0.553797 1037 40
CPU18 14.101882 998 sgemm sgemm CUDA0 2.126578 1038 40
CPU17 12.381668 999 sgemm sgemm CUDA0 0.682896 1039 40
CPU3 13.522277 1000 sgemm sgemm CUDA0 0.245437 1040 40
CPU18 13.576769 1001 sgemm sgemm CUDA0 0.455320 1041 40
CPU4 13.828457 1002 sgemm sgemm CUDA3 0.253296 1042 40
CPU11 12.034811 1003 sgemm sgemm CUDA2 0.042146 1043 40
CPU0 14.024349 1004 sgemm sgemm CUDA0 0.250764 1044 40
CPU1 9.725475 1005 strsm strsm CUDA3 1.326418 1045 40
CPU1 14.076717 1006 sgemm sgemm CUDA3 0.218632 1046 40
CPU1 13.309929 1007 sgemm sgemm CUDA2 0.155832 1047 40
CPU15 12.834566 1008 sgemm sgemm CUDA3 0.270078 1048 40
CPU1 13.579411 1009 sgemm sgemm CUDA2 0.690330 1049 40
CPU16 12.462374 1010 sgemm sgemm CUDA0 1.587891 1050 40
CPU14 12.449439 1011 sgemm sgemm CUDA2 0.255551 1051 40
CPU13 12.412112 1012 sgemm sgemm CUDA0 0.103930 1052 40
CPU11 12.424248 1013 sgemm sgemm CUDA2 0.479957 1053 40
CPU9 12.756168 1014 sgemm sgemm CUDA0 0.255499 1054 40
CPU16 8.973282 1015 strsm strsm CUDA1 1.323736 1055 40
CPU16 12.988009 1016 sgemm sgemm CUDA1 0.341653 1056 40
CPU13 12.971380 1017 sgemm sgemm CUDA2 0.257484 1057 40
CPU17 12.807403 1018 sgemm sgemm CUDA0 0.169215 1058 40
CPU6 12.865962 1019 sgemm sgemm CUDA3 0.258210 1059 40
CPU12 12.963794 1020 sgemm sgemm CUDA0 0.230752 1060 40
CPU14 13.012692 1021 sgemm sgemm CUDA0 0.249713 1061 40
CPU5 12.884576 1022 sgemm sgemm CUDA0 0.255050 1062 40
CPU8 12.888101 1023 sgemm sgemm CUDA1 0.618152 1063 40
CPU0 13.615464 1024 sgemm sgemm CUDA3 0.254023 1064 40
CPU7 9.683736 1025 strsm strsm CUDA0 1.372533 1065 40
CPU7 13.954076 1026 sgemm sgemm CUDA0 0.864045 1066 40
CPU7 13.464016 1027 sgemm sgemm CUDA2 0.260856 1067 40
CPU18 13.436427 1028 sgemm sgemm CUDA0 0.878480 1068 40
CPU7 13.470735 1029 sgemm sgemm CUDA2 0.262245 1069 40
CPU7 13.711410 1030 sgemm sgemm CUDA0 0.253684 1070 40
CPU19 12.234085 1031 sgemm sgemm CUDA2 0.261835 1071 40
CPU7 13.556199 1032 sgemm sgemm CUDA0 0.252211 1072 40
CPU5 12.027873 1033 sgemm sgemm CUDA2 0.255670 1073 40
CPU15 12.757751 1034 sgemm sgemm CUDA0 0.248266 1074 40
CPU3 9.670953 1035 strsm strsm CUDA2 4.381469 1075 40
CPU3 13.968455 1036 sgemm sgemm CUDA2 0.462639 1076 40
CPU2 13.531637 1037 sgemm sgemm CUDA2 0.242570 1077 40
CPU14 12.648640 1038 sgemm sgemm CUDA1 0.477840 1078 40
CPU3 13.394364 1039 sgemm sgemm CUDA1 0.242872 1079 40
CPU3 13.747563 1040 sgemm sgemm CUDA1 0.433703 1080 40
CPU2 13.744794 1041 sgemm sgemm CUDA2 0.261271 1081 40
CPU12 12.465216 1042 sgemm sgemm CUDA2 0.261880 1082 40
CPU10 12.481108 1043 sgemm sgemm CUDA1 0.266665 1083 40
CPU9 12.650912 1044 sgemm sgemm CUDA1 0.255091 1084 40
CPU10 8.975185 1045 strsm strsm CUDA3 0.922101 1085 40
CPU11 12.943669 1046 sgemm sgemm CUDA3 0.387443 1086 40
CPU15 12.955513 1047 sgemm sgemm CUDA3 0.257720 1087 40
CPU11 12.649570 1048 sgemm sgemm CUDA3 1.056809 1088 40
CPU6 12.490156 1049 sgemm sgemm CUDA3 0.365267 1089 40
CPU11 12.682061 1050 sgemm sgemm CUDA3 0.433451 1090 40
CPU13 12.682058 1051 sgemm sgemm CUDA1 0.262094 1091 40
CPU5 12.486237 1052 sgemm sgemm CUDA3 0.252968 1092 40
CPU8 12.490135 1053 sgemm sgemm CUDA1 0.252779 1093 40
CPU17 12.656725 1054 sgemm sgemm CUDA3 0.539502 1094 40
CPU13 8.954801 1055 strsm strsm CUDA1 3.501931 1095 40
CPU10 12.938052 1056 sgemm sgemm CUDA1 2.208318 1096 40
CPU2 14.310360 1057 sgemm sgemm CUDA1 2.166322 1097 40
CPU19 12.565753 1058 sgemm sgemm CUDA1 0.261938 1098 40
CPU6 12.379322 1059 sgemm sgemm CUDA1 0.254478 1099 40
CPU10 12.703373 1060 sgemm sgemm CUDA1 0.261309 1100 40
CPU14 12.576886 1061 sgemm sgemm CUDA1 0.255744 1101 40
CPU5 12.414491 1062 sgemm sgemm CUDA3 0.414886 1102 40
CPU8 12.379438 1063 sgemm sgemm CUDA1 0.256398 1103 40
CPU18 13.624438 1064 sgemm sgemm CUDA3 0.252278 1104 40
CPU11 8.958131 1065 strsm strsm CUDA0 0.545147 1105 40
CPU19 13.027744 1066 sgemm sgemm CUDA0 0.262906 1106 40
CPU17 12.968467 1067 sgemm sgemm CUDA0 0.251826 1107 40
CPU16 12.568062 1068 sgemm sgemm CUDA0 0.248151 1108 40
