246, spotrf, M128x128x4, 65536,
247, strsm, M128x128x4_M128x128x4, 131072,
248, strsm, M128x128x4_M128x128x4, 131072,
249, strsm, M128x128x4_M128x128x4, 131072,
250, strsm, M128x128x4_M128x128x4, 131072,
253, ssyrk, M128x128x4_M128x128x4, 131072,
254, sgemm, M128x128x4_M128x128x4_M128x128x4, 196608,
255, sgemm, M128x128x4_M128x128x4_M128x128x4, 196608,
256, sgemm, M128x128x4_M128x128x4_M128x128x4, 196608,
259, ssyrk, M128x128x4_M128x128x4, 131072,
260, sgemm, M128x128x4_M128x128x4_M128x128x4, 196608,
261, sgemm, M128x128x4_M128x128x4_M128x128x4, 196608,
264, ssyrk, M128x128x4_M128x128x4, 131072,
265, sgemm, M128x128x4_M128x128x4_M128x128x4, 196608,
268, ssyrk, M128x128x4_M128x128x4, 131072,
271, spotrf, M128x128x4, 65536,
272, strsm, M128x128x4_M128x128x4, 131072,
273, strsm, M128x128x4_M128x128x4, 131072,
274, strsm, M128x128x4_M128x128x4, 131072,
277, ssyrk, M128x128x4_M128x128x4, 131072,
278, sgemm, M128x128x4_M128x128x4_M128x128x4, 196608,
279, sgemm, M128x128x4_M128x128x4_M128x128x4, 196608,
282, ssyrk, M128x128x4_M128x128x4, 131072,
283, sgemm, M128x128x4_M128x128x4_M128x128x4, 196608,
286, ssyrk, M128x128x4_M128x128x4, 131072,
289, spotrf, M128x128x4, 65536,
290, strsm, M128x128x4_M128x128x4, 131072,
291, strsm, M128x128x4_M128x128x4, 131072,
294, ssyrk, M128x128x4_M128x128x4, 131072,
295, sgemm, M128x128x4_M128x128x4_M128x128x4, 196608,
298, ssyrk, M128x128x4_M128x128x4, 131072,
301, spotrf, M128x128x4, 65536,
302, strsm, M128x128x4_M128x128x4, 131072,
305, ssyrk, M128x128x4_M128x128x4, 131072,
308, spotrf, M128x128x4, 65536,
