5650, spotrf, M256x256x4, 262144,	5690, spotrf, M256x256x4, 262144, 40
5651, strsm, M256x256x4_M256x256x4, 524288,	5691, strsm, M256x256x4_M256x256x4, 524288, 40
5652, strsm, M256x256x4_M256x256x4, 524288,	5692, strsm, M256x256x4_M256x256x4, 524288, 40
5653, strsm, M256x256x4_M256x256x4, 524288,	5693, strsm, M256x256x4_M256x256x4, 524288, 40
5654, strsm, M256x256x4_M256x256x4, 524288,	5694, strsm, M256x256x4_M256x256x4, 524288, 40
5655, strsm, M256x256x4_M256x256x4, 524288,	5695, strsm, M256x256x4_M256x256x4, 524288, 40
5656, strsm, M256x256x4_M256x256x4, 524288,	5696, strsm, M256x256x4_M256x256x4, 524288, 40
5657, strsm, M256x256x4_M256x256x4, 524288,	5697, strsm, M256x256x4_M256x256x4, 524288, 40
5658, strsm, M256x256x4_M256x256x4, 524288,	5698, strsm, M256x256x4_M256x256x4, 524288, 40
5659, strsm, M256x256x4_M256x256x4, 524288,	5699, strsm, M256x256x4_M256x256x4, 524288, 40
5660, strsm, M256x256x4_M256x256x4, 524288,	5700, strsm, M256x256x4_M256x256x4, 524288, 40
5661, strsm, M256x256x4_M256x256x4, 524288,	5701, strsm, M256x256x4_M256x256x4, 524288, 40
5662, strsm, M256x256x4_M256x256x4, 524288,	5702, strsm, M256x256x4_M256x256x4, 524288, 40
5663, strsm, M256x256x4_M256x256x4, 524288,	5703, strsm, M256x256x4_M256x256x4, 524288, 40
5664, strsm, M256x256x4_M256x256x4, 524288,	5704, strsm, M256x256x4_M256x256x4, 524288, 40
5665, strsm, M256x256x4_M256x256x4, 524288,	5705, strsm, M256x256x4_M256x256x4, 524288, 40
5666, strsm, M256x256x4_M256x256x4, 524288,	5706, strsm, M256x256x4_M256x256x4, 524288, 40
5667, strsm, M256x256x4_M256x256x4, 524288,	5707, strsm, M256x256x4_M256x256x4, 524288, 40
5668, strsm, M256x256x4_M256x256x4, 524288,	5708, strsm, M256x256x4_M256x256x4, 524288, 40
5669, strsm, M256x256x4_M256x256x4, 524288,	5709, strsm, M256x256x4_M256x256x4, 524288, 40
5672, ssyrk, M256x256x4_M256x256x4, 524288,	5712, ssyrk, M256x256x4_M256x256x4, 524288, 40
5673, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	5713, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
5674, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	5714, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
5675, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	5715, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
5676, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	5716, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
5677, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	5717, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
5678, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	5718, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
5679, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	5719, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
5680, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	5720, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
5681, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	5721, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
5682, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	5722, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
5683, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	5723, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
5684, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	5724, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
5685, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432,	5725, sgemm, M256x256x4_M256x256x4_M256x256x4, 786432, 40
