5650, spotrf, M960x960x4, 3686400,	5690, spotrf, M960x960x4, 3686400, 40
5651, strsm, M960x960x4_M960x960x4, 7372800,	5691, strsm, M960x960x4_M960x960x4, 7372800, 40
5652, strsm, M960x960x4_M960x960x4, 7372800,	5692, strsm, M960x960x4_M960x960x4, 7372800, 40
5653, strsm, M960x960x4_M960x960x4, 7372800,	5693, strsm, M960x960x4_M960x960x4, 7372800, 40
5654, strsm, M960x960x4_M960x960x4, 7372800,	5694, strsm, M960x960x4_M960x960x4, 7372800, 40
5655, strsm, M960x960x4_M960x960x4, 7372800,	5695, strsm, M960x960x4_M960x960x4, 7372800, 40
5656, strsm, M960x960x4_M960x960x4, 7372800,	5696, strsm, M960x960x4_M960x960x4, 7372800, 40
5657, strsm, M960x960x4_M960x960x4, 7372800,	5697, strsm, M960x960x4_M960x960x4, 7372800, 40
5658, strsm, M960x960x4_M960x960x4, 7372800,	5698, strsm, M960x960x4_M960x960x4, 7372800, 40
5659, strsm, M960x960x4_M960x960x4, 7372800,	5699, strsm, M960x960x4_M960x960x4, 7372800, 40
5660, strsm, M960x960x4_M960x960x4, 7372800,	5700, strsm, M960x960x4_M960x960x4, 7372800, 40
5661, strsm, M960x960x4_M960x960x4, 7372800,	5701, strsm, M960x960x4_M960x960x4, 7372800, 40
5662, strsm, M960x960x4_M960x960x4, 7372800,	5702, strsm, M960x960x4_M960x960x4, 7372800, 40
5663, strsm, M960x960x4_M960x960x4, 7372800,	5703, strsm, M960x960x4_M960x960x4, 7372800, 40
5664, strsm, M960x960x4_M960x960x4, 7372800,	5704, strsm, M960x960x4_M960x960x4, 7372800, 40
5665, strsm, M960x960x4_M960x960x4, 7372800,	5705, strsm, M960x960x4_M960x960x4, 7372800, 40
5666, strsm, M960x960x4_M960x960x4, 7372800,	5706, strsm, M960x960x4_M960x960x4, 7372800, 40
5667, strsm, M960x960x4_M960x960x4, 7372800,	5707, strsm, M960x960x4_M960x960x4, 7372800, 40
5668, strsm, M960x960x4_M960x960x4, 7372800,	5708, strsm, M960x960x4_M960x960x4, 7372800, 40
5669, strsm, M960x960x4_M960x960x4, 7372800,	5709, strsm, M960x960x4_M960x960x4, 7372800, 40
5672, ssyrk, M960x960x4_M960x960x4, 7372800,	5712, ssyrk, M960x960x4_M960x960x4, 7372800, 40
5673, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5713, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5674, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5714, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5675, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5715, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5676, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5716, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5677, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5717, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5678, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5718, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5679, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5719, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5680, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5720, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5681, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5721, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5682, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5722, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5683, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5723, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5684, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5724, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5685, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5725, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5686, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5726, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5687, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5727, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5688, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5728, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5689, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5729, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5690, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5730, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5693, ssyrk, M960x960x4_M960x960x4, 7372800,	5733, ssyrk, M960x960x4_M960x960x4, 7372800, 40
5694, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5734, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5695, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5735, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5696, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5736, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5697, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5737, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5698, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5738, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5699, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5739, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5700, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5740, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5701, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5741, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5702, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5742, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5703, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5743, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5704, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5744, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5705, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5745, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5706, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5746, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5707, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5747, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5708, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5748, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5709, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5749, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5710, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5750, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5713, ssyrk, M960x960x4_M960x960x4, 7372800,	5753, ssyrk, M960x960x4_M960x960x4, 7372800, 40
5714, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5754, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5715, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5755, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5716, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5756, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5717, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5757, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5718, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5758, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5719, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5759, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5720, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5760, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5721, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5761, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5722, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5762, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5723, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5763, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5724, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5764, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5725, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5765, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5726, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5766, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5727, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5767, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5728, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5768, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5729, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5769, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5732, ssyrk, M960x960x4_M960x960x4, 7372800,	5772, ssyrk, M960x960x4_M960x960x4, 7372800, 40
5733, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5773, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5734, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5774, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5735, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5775, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
5736, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,	5776, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200, 40
