350, spotrf, M128x128x4, 65536,	390, spotrf, M128x128x4, 65536, 40
351, strsm, M128x128x4_M128x128x4, 131072,	391, strsm, M128x128x4_M128x128x4, 131072, 40
352, strsm, M128x128x4_M128x128x4, 131072,	392, strsm, M128x128x4_M128x128x4, 131072, 40
353, strsm, M128x128x4_M128x128x4, 131072,	393, strsm, M128x128x4_M128x128x4, 131072, 40
354, strsm, M128x128x4_M128x128x4, 131072,	394, strsm, M128x128x4_M128x128x4, 131072, 40
357, ssyrk, M128x128x4_M128x128x4, 131072,	397, ssyrk, M128x128x4_M128x128x4, 131072, 40
358, sgemm, M128x128x4_M128x128x4_M128x128x4, 196608,	398, sgemm, M128x128x4_M128x128x4_M128x128x4, 196608, 40
359, sgemm, M128x128x4_M128x128x4_M128x128x4, 196608,	399, sgemm, M128x128x4_M128x128x4_M128x128x4, 196608, 40
360, sgemm, M128x128x4_M128x128x4_M128x128x4, 196608,	400, sgemm, M128x128x4_M128x128x4_M128x128x4, 196608, 40
363, ssyrk, M128x128x4_M128x128x4, 131072,	403, ssyrk, M128x128x4_M128x128x4, 131072, 40
364, sgemm, M128x128x4_M128x128x4_M128x128x4, 196608,	404, sgemm, M128x128x4_M128x128x4_M128x128x4, 196608, 40
365, sgemm, M128x128x4_M128x128x4_M128x128x4, 196608,	405, sgemm, M128x128x4_M128x128x4_M128x128x4, 196608, 40
368, ssyrk, M128x128x4_M128x128x4, 131072,	408, ssyrk, M128x128x4_M128x128x4, 131072, 40
369, sgemm, M128x128x4_M128x128x4_M128x128x4, 196608,	409, sgemm, M128x128x4_M128x128x4_M128x128x4, 196608, 40
372, ssyrk, M128x128x4_M128x128x4, 131072,	412, ssyrk, M128x128x4_M128x128x4, 131072, 40
375, spotrf, M128x128x4, 65536,	415, spotrf, M128x128x4, 65536, 40
376, strsm, M128x128x4_M128x128x4, 131072,	416, strsm, M128x128x4_M128x128x4, 131072, 40
377, strsm, M128x128x4_M128x128x4, 131072,	417, strsm, M128x128x4_M128x128x4, 131072, 40
378, strsm, M128x128x4_M128x128x4, 131072,	418, strsm, M128x128x4_M128x128x4, 131072, 40
381, ssyrk, M128x128x4_M128x128x4, 131072,	421, ssyrk, M128x128x4_M128x128x4, 131072, 40
382, sgemm, M128x128x4_M128x128x4_M128x128x4, 196608,	422, sgemm, M128x128x4_M128x128x4_M128x128x4, 196608, 40
383, sgemm, M128x128x4_M128x128x4_M128x128x4, 196608,	423, sgemm, M128x128x4_M128x128x4_M128x128x4, 196608, 40
386, ssyrk, M128x128x4_M128x128x4, 131072,	426, ssyrk, M128x128x4_M128x128x4, 131072, 40
387, sgemm, M128x128x4_M128x128x4_M128x128x4, 196608,	427, sgemm, M128x128x4_M128x128x4_M128x128x4, 196608, 40
390, ssyrk, M128x128x4_M128x128x4, 131072,	430, ssyrk, M128x128x4_M128x128x4, 131072, 40
393, spotrf, M128x128x4, 65536,	433, spotrf, M128x128x4, 65536, 40
394, strsm, M128x128x4_M128x128x4, 131072,	434, strsm, M128x128x4_M128x128x4, 131072, 40
395, strsm, M128x128x4_M128x128x4, 131072,	435, strsm, M128x128x4_M128x128x4, 131072, 40
398, ssyrk, M128x128x4_M128x128x4, 131072,	438, ssyrk, M128x128x4_M128x128x4, 131072, 40
399, sgemm, M128x128x4_M128x128x4_M128x128x4, 196608,	439, sgemm, M128x128x4_M128x128x4_M128x128x4, 196608, 40
402, ssyrk, M128x128x4_M128x128x4, 131072,	442, ssyrk, M128x128x4_M128x128x4, 131072, 40
405, spotrf, M128x128x4, 65536,	445, spotrf, M128x128x4, 65536, 40
406, strsm, M128x128x4_M128x128x4, 131072,	446, strsm, M128x128x4_M128x128x4, 131072, 40
409, ssyrk, M128x128x4_M128x128x4, 131072,	449, ssyrk, M128x128x4_M128x128x4, 131072, 40
412, spotrf, M128x128x4, 65536,	452, spotrf, M128x128x4, 65536, 40
415, strsm, M128x128x4_M128x1x4, 66048,	455, strsm, M128x128x4_M128x1x4, 66048, 40
418, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	458, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
421, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	461, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
424, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	464, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
427, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	467, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
432, strsm, M128x128x4_M128x1x4, 66048,	472, strsm, M128x128x4_M128x1x4, 66048, 40
435, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	475, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
438, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560,	478, sgemm, M128x128x4_M128x1x4_M128x1x4, 66560, 40
