CPU13 7.847145 9005 spotrf spotrf CPU -1 9045 40
CPU16 16.440252 9006 strsm strsm CUDA0 1.982370 9046 40
CPU0 16.769622 9007 strsm strsm CUDA0 1.926024 9047 40
CPU5 16.763044 9008 strsm strsm CUDA2 12.251033 9048 40
CPU11 16.985339 9009 strsm strsm CUDA3 1.998805 9049 40
CPU4 16.743732 9010 strsm strsm CUDA1 1.971884 9050 40
CPU15 16.717315 9011 strsm strsm CUDA0 1.647533 9051 40
CPU10 17.000884 9012 strsm strsm CUDA2 1.163888 9052 40
CPU18 16.937026 9013 strsm strsm CUDA3 1.749798 9053 40
CPU14 16.696877 9014 strsm strsm CUDA1 1.678269 9054 40
CPU9 27.757523 9015 strsm strsm CUDA2 1.828053 9055 40
CPU19 16.927780 9016 strsm strsm CUDA0 0.175862 9056 40
CPU6 16.716364 9017 strsm strsm CUDA3 1.216540 9057 40
CPU17 16.694096 9018 strsm strsm CUDA1 7.411622 9058 40
CPU8 16.686868 9019 strsm strsm CUDA2 1.630355 9059 40
CPU12 16.977188 9020 strsm strsm CUDA3 1.796722 9060 40
CPU2 16.685763 9021 strsm strsm CUDA1 1.808117 9061 40
CPU3 16.967190 9022 strsm strsm CUDA0 1.644046 9062 40
CPU7 16.947325 9023 strsm strsm CUDA2 16.394357 9063 40
CPU1 16.683355 9024 strsm strsm CUDA3 1.849766 9064 40
CPU13 14.962580 9027 ssyrk ssyrk CUDA0 0.732106 9067 40
CPU0 24.524063 9028 sgemm sgemm CUDA0 0.767293 9068 40
CPU5 24.574234 9029 sgemm sgemm CUDA0 0.894658 9069 40
CPU11 24.858350 9030 sgemm sgemm CUDA3 0.802332 9070 40
CPU4 24.809315 9031 sgemm sgemm CUDA1 0.869510 9071 40
CPU16 24.961907 9032 sgemm sgemm CUDA0 0.494564 9072 40
CPU10 24.990241 9033 sgemm sgemm CUDA1 3.167735 9073 40
CPU18 24.188097 9034 sgemm sgemm CUDA3 0.224910 9074 40
