CPU11 0.159895 380 spotrf spotrf CPU -1 420 40
CPU10 0.209843 381 strsm strsm CUDA0 0.518838 421 40
CPU8 0.213009 382 strsm strsm CUDA1 0.526153 422 40
CPU17 0.210885 383 strsm strsm CUDA2 0.525395 423 40
CPU15 0.206327 384 strsm strsm CUDA3 0.218900 424 40
CPU9 0.131120 387 ssyrk ssyrk CUDA0 0.064561 427 40
CPU0 0.162030 388 sgemm sgemm CUDA1 0.088228 428 40
CPU13 0.187421 389 sgemm sgemm CUDA2 0.012876 429 40
CPU5 0.155233 390 sgemm sgemm CUDA3 0.056268 430 40
CPU2 0.112980 393 ssyrk ssyrk CUDA1 0.080517 433 40
CPU11 0.148955 394 sgemm sgemm CUDA0 0.030403 434 40
CPU12 0.149575 395 sgemm sgemm CUDA3 0.015984 435 40
CPU4 0.111912 398 ssyrk ssyrk CUDA2 0.057509 438 40
CPU19 0.154384 399 sgemm sgemm CUDA1 0.013807 439 40
CPU14 0.124563 402 ssyrk ssyrk CUDA3 0.053070 442 40
CPU8 0.157474 405 spotrf spotrf CPU -1 445 40
CPU4 0.204361 406 strsm strsm CUDA1 0.159656 446 40
CPU9 0.203906 407 strsm strsm CUDA2 0.209957 447 40
CPU7 0.211489 408 strsm strsm CUDA0 0.208956 448 40
CPU10 0.110669 411 ssyrk ssyrk CUDA1 0.051271 451 40
CPU14 0.147372 412 sgemm sgemm CUDA2 0.054247 452 40
CPU15 0.170806 413 sgemm sgemm CUDA0 0.054179 453 40
CPU0 0.096768 416 ssyrk ssyrk CUDA3 0.055000 456 40
CPU16 0.163785 417 sgemm sgemm CUDA1 0.055799 457 40
CPU17 0.112044 420 ssyrk ssyrk CUDA3 0.067254 460 40
CPU19 0.156859 423 spotrf spotrf CPU -1 463 40
CPU4 0.207309 424 strsm strsm CUDA2 0.455836 464 40
CPU0 0.205473 425 strsm strsm CUDA3 0.213005 465 40
CPU3 0.106145 428 ssyrk ssyrk CUDA3 0.053516 468 40
CPU13 0.154440 429 sgemm sgemm CUDA1 0.054648 469 40
CPU18 0.151531 432 ssyrk ssyrk CUDA3 0.051575 472 40
CPU10 0.164129 435 spotrf spotrf CPU -1 475 40
CPU6 0.222245 436 strsm strsm CUDA1 0.213197 476 40
CPU18 0.146756 439 ssyrk ssyrk CUDA1 0.053293 479 40
CPU10 0.153811 442 spotrf spotrf CPU -1 482 40
CPU18 0.358989 445 strsm strsm CUDA0 0.208888 485 40
CPU13 0.209853 447 strsm strsm CUDA3 0.163361 487 40
CPU6 0.222110 449 strsm strsm CUDA1 0.207890 489 40
CPU5 0.222183 451 strsm strsm CUDA3 0.211797 491 40
CPU17 0.198856 463 strtri strtri CPU -1 503 40
CPU13 0.213817 465 strsm strsm CUDA0 0.455492 505 40
CPU14 0.213785 467 strsm strsm CUDA1 0.212199 507 40
CPU8 0.227096 469 strsm strsm CUDA2 0.029880 509 40
CPU7 0.148447 471 sgemm sgemm CUDA0 0.055002 511 40
CPU16 0.137405 474 sgemm sgemm CUDA1 0.054258 514 40
CPU1 0.155811 477 sgemm sgemm CUDA0 0.055652 517 40
CPU0 0.211042 482 strsm strsm CUDA0 0.212520 522 40
CPU1 0.210308 486 strtri strtri CPU -1 526 40
CPU5 0.244116 488 strsm strsm CUDA3 0.214811 528 40
CPU19 0.212468 490 strsm strsm CUDA1 0.211329 530 40
CPU12 0.164664 492 sgemm sgemm CUDA3 0.056495 532 40
CPU3 0.145031 493 sgemm sgemm CUDA1 0.058003 533 40
CPU10 0.143754 497 sgemm sgemm CUDA0 0.055869 537 40
CPU15 0.151294 498 sgemm sgemm CUDA0 0.012595 538 40
CPU1 0.218024 504 strsm strsm CUDA3 0.215916 544 40
CPU4 0.224427 508 strsm strsm CUDA1 0.212388 548 40
CPU18 0.330024 512 strtri strtri CPU -1 552 40
CPU3 0.221523 514 strsm strsm CUDA1 0.212122 554 40
CPU14 0.161401 516 sgemm sgemm CUDA0 0.351334 556 40
CPU19 0.155573 517 sgemm sgemm CUDA1 0.054913 557 40
