CPU17 13.537402 93755 spotrf spotrf CPU -1 93795 40
CPU9 30.713946 93756 strsm strsm CUDA0 3.285134 93796 40
CPU11 34.643062 93757 strsm strsm CUDA2 3.251426 93797 40
CPU14 30.871234 93758 strsm strsm CUDA3 3.274624 93798 40
CPU3 30.353960 93759 strsm strsm CUDA1 3.350765 93799 40
CPU6 31.067218 93760 strsm strsm CUDA0 4.295424 93800 40
CPU19 30.362438 93761 strsm strsm CUDA2 7.438443 93801 40
CPU15 30.953471 93762 strsm strsm CUDA3 4.516893 93802 40
CPU10 33.091490 93763 strsm strsm CUDA1 4.304597 93803 40
CPU13 28.786144 93764 strsm strsm CUDA0 2.846038 93804 40
CPU7 30.878839 93765 strsm strsm CUDA2 2.892218 93805 40
CPU2 30.717471 93766 strsm strsm CUDA3 6.195827 93806 40
CPU18 30.416611 93767 strsm strsm CUDA1 2.822639 93807 40
CPU12 40.746135 93768 strsm strsm CUDA0 3.051686 93808 40
CPU1 30.285555 93769 strsm strsm CUDA2 2.877446 93809 40
CPU4 31.091659 93770 strsm strsm CUDA3 2.871759 93810 40
CPU8 30.253014 93771 strsm strsm CUDA1 2.841865 93811 40
CPU5 30.562149 93772 strsm strsm CUDA0 2.892471 93812 40
CPU0 30.911621 93773 strsm strsm CUDA2 2.832116 93813 40
CPU16 30.254612 93774 strsm strsm CUDA3 0.045496 93814 40
CPU17 30.796583 93775 strsm strsm CUDA1 2.851759 93815 40
CPU17 30.456229 93776 strsm strsm CUDA0 3.044403 93816 40
CPU16 30.199165 93777 strsm strsm CUDA2 2.892732 93817 40
CPU17 30.318032 93778 strsm strsm CUDA3 2.735782 93818 40
CPU17 30.611034 93779 strsm strsm CUDA1 3.057630 93819 40
CPU17 30.428507 93780 strsm strsm CUDA0 2.694360 93820 40
CPU13 30.668975 93781 strsm strsm CUDA2 2.859437 93821 40
CPU14 30.580983 93782 strsm strsm CUDA1 2.714039 93822 40
CPU16 30.350298 93783 strsm strsm CUDA3 2.712949 93823 40
CPU17 30.400527 93784 strsm strsm CUDA0 2.980923 93824 40
CPU17 30.526622 93785 strsm strsm CUDA2 2.873671 93825 40
CPU17 30.341434 93786 strsm strsm CUDA1 2.678283 93826 40
CPU17 30.589802 93787 strsm strsm CUDA3 13.665200 93827 40
CPU17 30.409289 93788 strsm strsm CUDA0 2.886780 93828 40
CPU11 30.266422 93789 strsm strsm CUDA2 2.818480 93829 40
CPU17 30.373931 93790 strsm strsm CUDA1 2.662977 93830 40
CPU17 30.577607 93791 strsm strsm CUDA3 12.495151 93831 40
CPU3 30.421614 93792 strsm strsm CUDA0 2.690172 93832 40
CPU17 30.508583 93793 strsm strsm CUDA2 2.998637 93833 40
CPU17 30.423204 93794 strsm strsm CUDA1 2.724504 93834 40
CPU17 30.632940 93795 strsm strsm CUDA3 2.569039 93835 40
CPU19 30.368609 93796 strsm strsm CUDA0 2.860404 93836 40
CPU7 30.676496 93797 strsm strsm CUDA2 17.592777 93837 40
CPU17 30.395022 93798 strsm strsm CUDA1 2.885863 93838 40
CPU17 30.644338 93799 strsm strsm CUDA3 2.791314 93839 40
CPU12 30.407523 93800 strsm strsm CUDA0 3.012145 93840 40
CPU15 30.113276 93801 strsm strsm CUDA2 2.718011 93841 40
CPU17 30.384890 93802 strsm strsm CUDA1 12.707616 93842 40
CPU17 30.636205 93803 strsm strsm CUDA3 2.760782 93843 40
CPU1 30.321191 93804 strsm strsm CUDA0 0.100893 93844 40
CPU9 27.153439 93807 ssyrk ssyrk CUDA0 0.663724 93847 40
CPU11 47.783122 93808 sgemm sgemm CUDA2 1.300053 93848 40
CPU13 49.562653 93809 sgemm sgemm CUDA3 1.279153 93849 40
CPU9 45.342525 93810 sgemm sgemm CUDA1 1.347779 93850 40
CPU6 44.621737 93811 sgemm sgemm CUDA0 1.334615 93851 40
CPU8 45.265226 93812 sgemm sgemm CUDA2 1.209683 93852 40
CPU15 44.829749 93813 sgemm sgemm CUDA3 1.206717 93853 40
CPU10 50.649439 93814 sgemm sgemm CUDA1 1.046218 93854 40
CPU9 44.969991 93815 sgemm sgemm CUDA0 1.033199 93855 40
CPU7 44.432943 93816 sgemm sgemm CUDA2 0.054765 93856 40
CPU2 45.025013 93817 sgemm sgemm CUDA3 1.050530 93857 40
CPU8 45.045379 93818 sgemm sgemm CUDA1 1.223510 93858 40
CPU12 50.820841 93819 sgemm sgemm CUDA0 0.228699 93859 40
CPU9 44.958631 93820 sgemm sgemm CUDA2 1.563977 93860 40
CPU4 44.642632 93821 sgemm sgemm CUDA3 4.256874 93861 40
CPU9 45.054825 93822 sgemm sgemm CUDA1 1.046528 93862 40
CPU9 45.340892 93823 sgemm sgemm CUDA0 0.991525 93863 40
CPU0 44.664890 93824 sgemm sgemm CUDA2 1.258042 93864 40
CPU9 45.211553 93825 sgemm sgemm CUDA3 1.003664 93865 40
CPU17 45.196363 93826 sgemm sgemm CUDA1 1.001583 93866 40
CPU17 45.009833 93827 sgemm sgemm CUDA0 1.154008 93867 40
CPU16 44.777971 93828 sgemm sgemm CUDA2 1.003423 93868 40
CPU17 44.820912 93829 sgemm sgemm CUDA3 1.014622 93869 40
CPU17 44.924864 93830 sgemm sgemm CUDA1 12.570696 93870 40
CPU17 44.846559 93831 sgemm sgemm CUDA0 0.986804 93871 40
CPU13 44.812578 93832 sgemm sgemm CUDA2 12.367116 93872 40
CPU14 44.623708 93833 sgemm sgemm CUDA1 1.180110 93873 40
CPU16 44.951354 93834 sgemm sgemm CUDA3 1.222289 93874 40
CPU17 44.666879 93835 sgemm sgemm CUDA0 1.219327 93875 40
CPU17 44.798738 93836 sgemm sgemm CUDA2 12.171563 93876 40
CPU17 44.663491 93837 sgemm sgemm CUDA1 1.007426 93877 40
CPU17 44.947911 93838 sgemm sgemm CUDA3 1.147521 93878 40
CPU12 44.869178 93839 sgemm sgemm CUDA0 12.417930 93879 40
CPU11 44.847358 93840 sgemm sgemm CUDA2 1.005430 93880 40
CPU19 44.634066 93841 sgemm sgemm CUDA1 12.705892 93881 40
CPU12 45.011900 93842 sgemm sgemm CUDA3 1.053318 93882 40
CPU4 45.033651 93843 sgemm sgemm CUDA0 1.155165 93883 40
CPU17 44.813195 93844 sgemm sgemm CUDA2 1.175825 93884 40
CPU17 44.867847 93845 sgemm sgemm CUDA1 1.003756 93885 40
CPU11 45.053399 93846 sgemm sgemm CUDA3 1.003320 93886 40
CPU19 44.725828 93847 sgemm sgemm CUDA0 1.004761 93887 40
CPU7 45.014581 93848 sgemm sgemm CUDA2 1.000215 93888 40
CPU17 44.710483 93849 sgemm sgemm CUDA1 12.827065 93889 40
CPU17 45.121491 93850 sgemm sgemm CUDA3 1.007773 93890 40
CPU10 44.777673 93851 sgemm sgemm CUDA0 1.659956 93891 40
CPU15 44.732293 93852 sgemm sgemm CUDA2 1.330114 93892 40
CPU2 45.079161 93853 sgemm sgemm CUDA1 0.984777 93893 40
CPU17 45.035186 93854 sgemm sgemm CUDA3 1.172128 93894 40
CPU1 45.216786 93855 sgemm sgemm CUDA0 1.007468 93895 40
CPU11 28.351417 93858 ssyrk ssyrk CUDA2 11.479971 93898 40
CPU11 74.042456 93859 sgemm sgemm CUDA3 1.213556 93899 40
CPU11 74.476208 93860 sgemm sgemm CUDA1 0.081756 93900 40
CPU11 74.367928 93861 sgemm sgemm CUDA2 1.212002 93901 40
CPU11 74.005715 93862 sgemm sgemm CUDA2 1.216732 93902 40
CPU18 45.049759 93863 sgemm sgemm CUDA3 1.210737 93903 40
CPU10 45.172899 93864 sgemm sgemm CUDA1 1.041429 93904 40
CPU4 44.900749 93865 sgemm sgemm CUDA1 1.258706 93905 40
CPU2 44.873298 93866 sgemm sgemm CUDA2 4.045835 93906 40
