3854, strsm, M256x256x4_M256x1x4, 263168,
3857, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
3860, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
3863, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
3866, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
3869, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
3872, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
3875, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
3878, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
3881, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
3886, strsm, M256x256x4_M256x1x4, 263168,
3889, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
3892, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
3895, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
3898, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
3901, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
3904, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
3907, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
3910, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
3915, strsm, M256x256x4_M256x1x4, 263168,
3918, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
3921, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
3924, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
3927, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
3930, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
3933, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
3936, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
3941, strsm, M256x256x4_M256x1x4, 263168,
3944, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
3947, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
3950, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
3953, sgemm, M256x256x4_M256x1x4_M256x1x4, 264192,
