3853, strsm, M64x64x4_M64x1x4, 16640,
3856, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
3859, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
3862, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
3865, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
3868, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
3871, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
3874, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
3877, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
3880, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
3885, strsm, M64x64x4_M64x1x4, 16640,
3888, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
3891, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
3894, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
3897, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
3900, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
3903, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
3906, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
3909, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
3914, strsm, M64x64x4_M64x1x4, 16640,
3917, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
3920, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
3923, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
3926, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
3929, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
3932, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
3935, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
3940, strsm, M64x64x4_M64x1x4, 16640,
3943, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
3946, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
3949, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
3952, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
3955, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
3958, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
3963, strsm, M64x64x4_M64x1x4, 16640,
3966, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
3969, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
3972, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
3975, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
3978, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
3983, strsm, M64x64x4_M64x1x4, 16640,
3986, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
3989, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
3992, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
3995, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4000, strsm, M64x64x4_M64x1x4, 16640,
4003, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4006, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4009, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4014, strsm, M64x64x4_M64x1x4, 16640,
4017, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4020, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4025, strsm, M64x64x4_M64x1x4, 16640,
4028, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4033, strsm, M64x64x4_M64x1x4, 16640,
4038, strsm, M64x64x4_M64x1x4, 16640,
4041, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4045, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4049, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4053, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4057, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4061, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4065, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4069, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4073, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4079, strsm, M64x64x4_M64x1x4, 16640,
4082, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4085, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4088, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4091, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4094, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4097, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4100, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4103, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4108, strsm, M64x64x4_M64x1x4, 16640,
4111, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4114, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4117, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4120, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4123, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4126, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4129, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4134, strsm, M64x64x4_M64x1x4, 16640,
4137, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4140, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4143, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4146, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4149, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4152, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4157, strsm, M64x64x4_M64x1x4, 16640,
4160, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4163, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4166, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4169, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4172, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4177, strsm, M64x64x4_M64x1x4, 16640,
4180, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4183, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4186, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4189, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4194, strsm, M64x64x4_M64x1x4, 16640,
4197, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4200, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4203, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4208, strsm, M64x64x4_M64x1x4, 16640,
4211, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4214, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4219, strsm, M64x64x4_M64x1x4, 16640,
4222, sgemm, M64x64x4_M64x1x4_M64x1x4, 16896,
4227, strsm, M64x64x4_M64x1x4, 16640,
