3854, strsm, M960x960x4_M960x1x4, 3690240,
3857, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
3860, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
3863, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
3866, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
3869, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
3872, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
3875, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
3878, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
3881, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
3886, strsm, M960x960x4_M960x1x4, 3690240,
3889, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
3892, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
3895, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
3898, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
3901, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
3904, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
3907, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
3910, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
3915, strsm, M960x960x4_M960x1x4, 3690240,
3918, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
3921, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
3924, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
3927, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
3930, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
3933, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
3936, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
3941, strsm, M960x960x4_M960x1x4, 3690240,
3944, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
3947, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
3950, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
3953, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
3956, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
3959, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
3964, strsm, M960x960x4_M960x1x4, 3690240,
3967, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
3970, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
3973, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
3976, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
3979, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
3984, strsm, M960x960x4_M960x1x4, 3690240,
3987, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
3990, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
3993, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
3996, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
4001, strsm, M960x960x4_M960x1x4, 3690240,
4004, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
4007, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
4010, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
4015, strsm, M960x960x4_M960x1x4, 3690240,
4018, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
4021, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
4026, strsm, M960x960x4_M960x1x4, 3690240,
4029, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
4034, strsm, M960x960x4_M960x1x4, 3690240,
4039, strsm, M960x960x4_M960x1x4, 3690240,
4042, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
4046, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
4050, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
4054, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
4058, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
4062, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
4066, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
4070, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
4074, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
4080, strsm, M960x960x4_M960x1x4, 3690240,
4083, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
4086, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
4089, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
4092, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
4095, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
4098, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
4101, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
4104, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
4109, strsm, M960x960x4_M960x1x4, 3690240,
4112, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
4115, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
4118, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
4121, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
4124, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
4127, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
4130, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
4135, strsm, M960x960x4_M960x1x4, 3690240,
4138, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
4141, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
4144, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
4147, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
4150, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
4153, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
4158, strsm, M960x960x4_M960x1x4, 3690240,
4161, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
4164, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
4167, sgemm, M960x960x4_M960x1x4_M960x1x4, 3694080,
