117014, strsm, M768x768x4_M768x1x4, 2362368,
117017, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
117020, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
117023, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
117026, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
117029, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
117032, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
117035, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
117038, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
117041, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
117044, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
117047, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
117050, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
117053, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
117056, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
117059, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
117062, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
117065, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
117068, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
117071, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
117074, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
117077, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
117080, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
117083, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
117086, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
117089, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
117092, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
117095, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
117098, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
117101, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
117104, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
117107, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
117110, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
117113, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
117116, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
117119, sgemm, M768x768x4_M768x1x4_M768x1x4, 2365440,
