245, sgetrf_nopiv, M768x768x4, 2359296,
246, strsm, M768x768x4_M768x768x4, 4718592,
247, strsm, M768x768x4_M768x768x4, 4718592,
248, strsm, M768x768x4_M768x768x4, 4718592,
249, strsm, M768x768x4_M768x768x4, 4718592,
250, strsm, M768x768x4_M768x768x4, 4718592,
251, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
252, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
253, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
254, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
255, strsm, M768x768x4_M768x768x4, 4718592,
256, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
257, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
258, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
259, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
260, strsm, M768x768x4_M768x768x4, 4718592,
261, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
262, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
263, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
264, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
265, strsm, M768x768x4_M768x768x4, 4718592,
266, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
267, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
268, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
269, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
270, sgetrf_nopiv, M768x768x4, 2359296,
271, strsm, M768x768x4_M768x768x4, 4718592,
272, strsm, M768x768x4_M768x768x4, 4718592,
273, strsm, M768x768x4_M768x768x4, 4718592,
274, strsm, M768x768x4_M768x768x4, 4718592,
275, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
276, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
277, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
278, strsm, M768x768x4_M768x768x4, 4718592,
279, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
280, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
281, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
282, strsm, M768x768x4_M768x768x4, 4718592,
283, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
284, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
285, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
286, sgetrf_nopiv, M768x768x4, 2359296,
287, strsm, M768x768x4_M768x768x4, 4718592,
288, strsm, M768x768x4_M768x768x4, 4718592,
289, strsm, M768x768x4_M768x768x4, 4718592,
290, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
291, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
292, strsm, M768x768x4_M768x768x4, 4718592,
293, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
294, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
295, sgetrf_nopiv, M768x768x4, 2359296,
296, strsm, M768x768x4_M768x768x4, 4718592,
297, strsm, M768x768x4_M768x768x4, 4718592,
298, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
299, sgetrf_nopiv, M768x768x4, 2359296,
