1025, sgetrf_nopiv, M64x64x4, 16384,
1075, strsm, M64x64x4_M64x64x4, 32768,
1076, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1077, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1078, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1079, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1080, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1081, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1082, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1083, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1084, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1085, strsm, M64x64x4_M64x64x4, 32768,
1086, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1087, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1088, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1089, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1090, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1091, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1092, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1093, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1094, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1095, strsm, M64x64x4_M64x64x4, 32768,
1096, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1097, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1098, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1099, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1100, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1101, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1102, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1103, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1104, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1105, strsm, M64x64x4_M64x64x4, 32768,
1106, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1107, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1108, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1109, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1110, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1111, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1112, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1113, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1114, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1115, strsm, M64x64x4_M64x64x4, 32768,
1116, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1117, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1118, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1119, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1120, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1121, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1122, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1123, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1124, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1125, sgetrf_nopiv, M64x64x4, 16384,
1126, strsm, M64x64x4_M64x64x4, 32768,
1127, strsm, M64x64x4_M64x64x4, 32768,
1128, strsm, M64x64x4_M64x64x4, 32768,
1129, strsm, M64x64x4_M64x64x4, 32768,
1130, strsm, M64x64x4_M64x64x4, 32768,
1131, strsm, M64x64x4_M64x64x4, 32768,
1132, strsm, M64x64x4_M64x64x4, 32768,
1133, strsm, M64x64x4_M64x64x4, 32768,
1134, strsm, M64x64x4_M64x64x4, 32768,
1135, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1136, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1137, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1138, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1139, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1140, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1141, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1142, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1143, strsm, M64x64x4_M64x64x4, 32768,
1144, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1145, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1146, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1147, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1148, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1149, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1150, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1151, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1152, strsm, M64x64x4_M64x64x4, 32768,
1153, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1154, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1155, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1156, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1157, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1158, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1159, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1160, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1161, strsm, M64x64x4_M64x64x4, 32768,
1162, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1163, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1164, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1165, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1166, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1167, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1168, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1169, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1170, strsm, M64x64x4_M64x64x4, 32768,
1171, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1172, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1173, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1174, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1175, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1176, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1177, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1178, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1179, strsm, M64x64x4_M64x64x4, 32768,
1180, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1181, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1182, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1183, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1184, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1185, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1186, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1187, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1188, strsm, M64x64x4_M64x64x4, 32768,
1189, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1190, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1191, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1192, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1193, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1194, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1195, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1196, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1197, strsm, M64x64x4_M64x64x4, 32768,
1198, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1199, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1200, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1201, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1202, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1203, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1204, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1205, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1206, sgetrf_nopiv, M64x64x4, 16384,
1207, strsm, M64x64x4_M64x64x4, 32768,
1208, strsm, M64x64x4_M64x64x4, 32768,
1209, strsm, M64x64x4_M64x64x4, 32768,
1210, strsm, M64x64x4_M64x64x4, 32768,
1211, strsm, M64x64x4_M64x64x4, 32768,
1212, strsm, M64x64x4_M64x64x4, 32768,
1213, strsm, M64x64x4_M64x64x4, 32768,
1214, strsm, M64x64x4_M64x64x4, 32768,
1215, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1216, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1217, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1218, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1219, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1220, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1221, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1222, strsm, M64x64x4_M64x64x4, 32768,
1223, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1224, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1225, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1226, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1227, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1228, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1229, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1230, strsm, M64x64x4_M64x64x4, 32768,
1231, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1232, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1233, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1234, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1235, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1236, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1237, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1238, strsm, M64x64x4_M64x64x4, 32768,
1239, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1240, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1241, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1242, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1243, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1244, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1245, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1246, strsm, M64x64x4_M64x64x4, 32768,
1247, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1248, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1249, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1250, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1251, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1252, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1253, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1254, strsm, M64x64x4_M64x64x4, 32768,
1255, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1256, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1257, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1258, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1259, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1260, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1261, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1262, strsm, M64x64x4_M64x64x4, 32768,
1263, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1264, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1265, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1266, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1267, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1268, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1269, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1270, sgetrf_nopiv, M64x64x4, 16384,
1271, strsm, M64x64x4_M64x64x4, 32768,
1272, strsm, M64x64x4_M64x64x4, 32768,
1273, strsm, M64x64x4_M64x64x4, 32768,
1274, strsm, M64x64x4_M64x64x4, 32768,
1275, strsm, M64x64x4_M64x64x4, 32768,
1276, strsm, M64x64x4_M64x64x4, 32768,
1277, strsm, M64x64x4_M64x64x4, 32768,
1278, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1279, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1280, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1281, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1282, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1283, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1284, strsm, M64x64x4_M64x64x4, 32768,
1285, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1286, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1287, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1288, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1289, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1290, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1291, strsm, M64x64x4_M64x64x4, 32768,
1292, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1293, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1294, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1295, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1296, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1297, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1298, strsm, M64x64x4_M64x64x4, 32768,
1299, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1300, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1301, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1302, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1303, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1304, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1305, strsm, M64x64x4_M64x64x4, 32768,
1306, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1307, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1308, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1309, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1310, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1311, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1312, strsm, M64x64x4_M64x64x4, 32768,
1313, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1314, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1315, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1316, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1317, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1318, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1319, sgetrf_nopiv, M64x64x4, 16384,
1320, strsm, M64x64x4_M64x64x4, 32768,
1321, strsm, M64x64x4_M64x64x4, 32768,
1322, strsm, M64x64x4_M64x64x4, 32768,
1323, strsm, M64x64x4_M64x64x4, 32768,
1324, strsm, M64x64x4_M64x64x4, 32768,
1325, strsm, M64x64x4_M64x64x4, 32768,
1326, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1327, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1328, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1329, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1330, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1331, strsm, M64x64x4_M64x64x4, 32768,
1332, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1333, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1334, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1335, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1336, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1337, strsm, M64x64x4_M64x64x4, 32768,
1338, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1339, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1340, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1341, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1342, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1343, strsm, M64x64x4_M64x64x4, 32768,
1344, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1345, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1346, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1347, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1348, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1349, strsm, M64x64x4_M64x64x4, 32768,
1350, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1351, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1352, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1353, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1354, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1355, sgetrf_nopiv, M64x64x4, 16384,
1356, strsm, M64x64x4_M64x64x4, 32768,
1357, strsm, M64x64x4_M64x64x4, 32768,
1358, strsm, M64x64x4_M64x64x4, 32768,
1359, strsm, M64x64x4_M64x64x4, 32768,
1360, strsm, M64x64x4_M64x64x4, 32768,
1361, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1362, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1363, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1364, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1365, strsm, M64x64x4_M64x64x4, 32768,
1366, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1367, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1368, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1369, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1370, strsm, M64x64x4_M64x64x4, 32768,
1371, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1372, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1373, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1374, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1375, strsm, M64x64x4_M64x64x4, 32768,
1376, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1377, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1378, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1379, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1380, sgetrf_nopiv, M64x64x4, 16384,
1381, strsm, M64x64x4_M64x64x4, 32768,
1382, strsm, M64x64x4_M64x64x4, 32768,
1383, strsm, M64x64x4_M64x64x4, 32768,
1384, strsm, M64x64x4_M64x64x4, 32768,
1385, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1386, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1387, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1388, strsm, M64x64x4_M64x64x4, 32768,
1389, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1390, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1391, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1392, strsm, M64x64x4_M64x64x4, 32768,
1393, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1394, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1395, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1396, sgetrf_nopiv, M64x64x4, 16384,
1397, strsm, M64x64x4_M64x64x4, 32768,
1398, strsm, M64x64x4_M64x64x4, 32768,
1399, strsm, M64x64x4_M64x64x4, 32768,
1400, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1401, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1402, strsm, M64x64x4_M64x64x4, 32768,
1403, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1404, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1405, sgetrf_nopiv, M64x64x4, 16384,
1406, strsm, M64x64x4_M64x64x4, 32768,
1407, strsm, M64x64x4_M64x64x4, 32768,
1408, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1409, sgetrf_nopiv, M64x64x4, 16384,
