5310, sgetrf_nopiv, M512x512x4, 1048576,
5311, strsm, M512x512x4_M512x512x4, 2097152,
5312, strsm, M512x512x4_M512x512x4, 2097152,
5313, strsm, M512x512x4_M512x512x4, 2097152,
5314, strsm, M512x512x4_M512x512x4, 2097152,
5315, strsm, M512x512x4_M512x512x4, 2097152,
5316, strsm, M512x512x4_M512x512x4, 2097152,
5317, strsm, M512x512x4_M512x512x4, 2097152,
5318, strsm, M512x512x4_M512x512x4, 2097152,
5319, strsm, M512x512x4_M512x512x4, 2097152,
5320, strsm, M512x512x4_M512x512x4, 2097152,
5321, strsm, M512x512x4_M512x512x4, 2097152,
5322, strsm, M512x512x4_M512x512x4, 2097152,
5323, strsm, M512x512x4_M512x512x4, 2097152,
5324, strsm, M512x512x4_M512x512x4, 2097152,
5325, strsm, M512x512x4_M512x512x4, 2097152,
5326, strsm, M512x512x4_M512x512x4, 2097152,
5327, strsm, M512x512x4_M512x512x4, 2097152,
5328, strsm, M512x512x4_M512x512x4, 2097152,
5329, strsm, M512x512x4_M512x512x4, 2097152,
5330, strsm, M512x512x4_M512x512x4, 2097152,
5331, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5332, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5333, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5334, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5335, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5336, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5337, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5338, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5339, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5340, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5341, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5342, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5343, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5344, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5345, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5346, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5347, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5348, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5349, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5350, strsm, M512x512x4_M512x512x4, 2097152,
5351, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5352, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5353, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5354, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5355, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5356, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5357, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5358, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5359, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5360, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5361, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5362, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5363, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5364, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5365, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5366, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5367, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5368, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5369, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5370, strsm, M512x512x4_M512x512x4, 2097152,
5371, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5372, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5373, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5374, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5375, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5376, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5377, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5378, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5379, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5380, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5381, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5382, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5383, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5384, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5385, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5386, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5387, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5388, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5389, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5390, strsm, M512x512x4_M512x512x4, 2097152,
5391, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5392, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5393, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5394, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5395, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5396, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5397, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5398, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5399, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5400, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5401, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5402, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5403, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5404, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5405, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5406, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
5407, sgemm, M512x512x4_M512x512x4_M512x512x4, 3145728,
