57965, sgetrf_nopiv, M320x320x4, 409600,
57966, strsm, M320x320x4_M320x320x4, 819200,
57967, strsm, M320x320x4_M320x320x4, 819200,
57968, strsm, M320x320x4_M320x320x4, 819200,
57969, strsm, M320x320x4_M320x320x4, 819200,
57970, strsm, M320x320x4_M320x320x4, 819200,
57971, strsm, M320x320x4_M320x320x4, 819200,
57972, strsm, M320x320x4_M320x320x4, 819200,
57973, strsm, M320x320x4_M320x320x4, 819200,
57974, strsm, M320x320x4_M320x320x4, 819200,
57975, strsm, M320x320x4_M320x320x4, 819200,
57976, strsm, M320x320x4_M320x320x4, 819200,
57977, strsm, M320x320x4_M320x320x4, 819200,
57978, strsm, M320x320x4_M320x320x4, 819200,
57979, strsm, M320x320x4_M320x320x4, 819200,
57980, strsm, M320x320x4_M320x320x4, 819200,
57981, strsm, M320x320x4_M320x320x4, 819200,
57982, strsm, M320x320x4_M320x320x4, 819200,
57983, strsm, M320x320x4_M320x320x4, 819200,
57984, strsm, M320x320x4_M320x320x4, 819200,
57985, strsm, M320x320x4_M320x320x4, 819200,
57986, strsm, M320x320x4_M320x320x4, 819200,
57987, strsm, M320x320x4_M320x320x4, 819200,
57988, strsm, M320x320x4_M320x320x4, 819200,
57989, strsm, M320x320x4_M320x320x4, 819200,
57990, strsm, M320x320x4_M320x320x4, 819200,
57991, strsm, M320x320x4_M320x320x4, 819200,
57992, strsm, M320x320x4_M320x320x4, 819200,
57993, strsm, M320x320x4_M320x320x4, 819200,
57994, strsm, M320x320x4_M320x320x4, 819200,
57995, strsm, M320x320x4_M320x320x4, 819200,
57996, strsm, M320x320x4_M320x320x4, 819200,
57997, strsm, M320x320x4_M320x320x4, 819200,
57998, strsm, M320x320x4_M320x320x4, 819200,
57999, strsm, M320x320x4_M320x320x4, 819200,
58000, strsm, M320x320x4_M320x320x4, 819200,
58001, strsm, M320x320x4_M320x320x4, 819200,
58002, strsm, M320x320x4_M320x320x4, 819200,
58003, strsm, M320x320x4_M320x320x4, 819200,
58004, strsm, M320x320x4_M320x320x4, 819200,
58005, strsm, M320x320x4_M320x320x4, 819200,
58006, strsm, M320x320x4_M320x320x4, 819200,
58007, strsm, M320x320x4_M320x320x4, 819200,
58008, strsm, M320x320x4_M320x320x4, 819200,
58009, strsm, M320x320x4_M320x320x4, 819200,
58010, strsm, M320x320x4_M320x320x4, 819200,
58011, strsm, M320x320x4_M320x320x4, 819200,
58012, strsm, M320x320x4_M320x320x4, 819200,
