57965, sgetrf_nopiv, M64x64x4, 16384,
57966, strsm, M64x64x4_M64x64x4, 32768,
57967, strsm, M64x64x4_M64x64x4, 32768,
57968, strsm, M64x64x4_M64x64x4, 32768,
57969, strsm, M64x64x4_M64x64x4, 32768,
57970, strsm, M64x64x4_M64x64x4, 32768,
57971, strsm, M64x64x4_M64x64x4, 32768,
57972, strsm, M64x64x4_M64x64x4, 32768,
57973, strsm, M64x64x4_M64x64x4, 32768,
57974, strsm, M64x64x4_M64x64x4, 32768,
57975, strsm, M64x64x4_M64x64x4, 32768,
57976, strsm, M64x64x4_M64x64x4, 32768,
57977, strsm, M64x64x4_M64x64x4, 32768,
57978, strsm, M64x64x4_M64x64x4, 32768,
57979, strsm, M64x64x4_M64x64x4, 32768,
57980, strsm, M64x64x4_M64x64x4, 32768,
57981, strsm, M64x64x4_M64x64x4, 32768,
57982, strsm, M64x64x4_M64x64x4, 32768,
57983, strsm, M64x64x4_M64x64x4, 32768,
57984, strsm, M64x64x4_M64x64x4, 32768,
57985, strsm, M64x64x4_M64x64x4, 32768,
57986, strsm, M64x64x4_M64x64x4, 32768,
57987, strsm, M64x64x4_M64x64x4, 32768,
57988, strsm, M64x64x4_M64x64x4, 32768,
57989, strsm, M64x64x4_M64x64x4, 32768,
57990, strsm, M64x64x4_M64x64x4, 32768,
57991, strsm, M64x64x4_M64x64x4, 32768,
57992, strsm, M64x64x4_M64x64x4, 32768,
57993, strsm, M64x64x4_M64x64x4, 32768,
57994, strsm, M64x64x4_M64x64x4, 32768,
57995, strsm, M64x64x4_M64x64x4, 32768,
57996, strsm, M64x64x4_M64x64x4, 32768,
57997, strsm, M64x64x4_M64x64x4, 32768,
57998, strsm, M64x64x4_M64x64x4, 32768,
57999, strsm, M64x64x4_M64x64x4, 32768,
58000, strsm, M64x64x4_M64x64x4, 32768,
58001, strsm, M64x64x4_M64x64x4, 32768,
58002, strsm, M64x64x4_M64x64x4, 32768,
58003, strsm, M64x64x4_M64x64x4, 32768,
58004, strsm, M64x64x4_M64x64x4, 32768,
58005, strsm, M64x64x4_M64x64x4, 32768,
58006, strsm, M64x64x4_M64x64x4, 32768,
58007, strsm, M64x64x4_M64x64x4, 32768,
58008, strsm, M64x64x4_M64x64x4, 32768,
58009, strsm, M64x64x4_M64x64x4, 32768,
58010, strsm, M64x64x4_M64x64x4, 32768,
58011, strsm, M64x64x4_M64x64x4, 32768,
58012, strsm, M64x64x4_M64x64x4, 32768,
58013, strsm, M64x64x4_M64x64x4, 32768,
58014, strsm, M64x64x4_M64x64x4, 32768,
58015, strsm, M64x64x4_M64x64x4, 32768,
58016, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58017, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58018, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58019, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58020, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58021, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58022, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58023, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58024, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58025, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58026, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58027, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58028, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58029, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58030, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58031, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58032, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58033, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58034, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58035, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58036, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58037, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58038, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58039, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58040, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58041, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58042, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58043, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58044, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58045, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58046, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58047, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58048, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58049, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58050, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58051, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58052, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58053, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58054, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58055, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58056, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58057, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58058, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58059, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58060, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58061, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58062, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58063, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58064, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58065, strsm, M64x64x4_M64x64x4, 32768,
58066, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58067, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58068, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
58069, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
