5310, sgetrf_nopiv, M768x768x4, 2359296,
5311, strsm, M768x768x4_M768x768x4, 4718592,
5312, strsm, M768x768x4_M768x768x4, 4718592,
5313, strsm, M768x768x4_M768x768x4, 4718592,
5314, strsm, M768x768x4_M768x768x4, 4718592,
5315, strsm, M768x768x4_M768x768x4, 4718592,
5316, strsm, M768x768x4_M768x768x4, 4718592,
5317, strsm, M768x768x4_M768x768x4, 4718592,
5318, strsm, M768x768x4_M768x768x4, 4718592,
5319, strsm, M768x768x4_M768x768x4, 4718592,
5320, strsm, M768x768x4_M768x768x4, 4718592,
5321, strsm, M768x768x4_M768x768x4, 4718592,
5322, strsm, M768x768x4_M768x768x4, 4718592,
5323, strsm, M768x768x4_M768x768x4, 4718592,
5324, strsm, M768x768x4_M768x768x4, 4718592,
5325, strsm, M768x768x4_M768x768x4, 4718592,
5326, strsm, M768x768x4_M768x768x4, 4718592,
5327, strsm, M768x768x4_M768x768x4, 4718592,
5328, strsm, M768x768x4_M768x768x4, 4718592,
5329, strsm, M768x768x4_M768x768x4, 4718592,
5330, strsm, M768x768x4_M768x768x4, 4718592,
5331, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
5332, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
5333, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
5334, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
5335, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
5336, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
5337, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
5338, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
5339, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
5340, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
5341, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
5342, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
5343, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
5344, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
5345, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
5346, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
5347, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
5348, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
5349, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
5350, strsm, M768x768x4_M768x768x4, 4718592,
