420, spotrf, M768x768x4, 2359296,
421, strsm, M768x768x4_M768x768x4, 4718592,
422, strsm, M768x768x4_M768x768x4, 4718592,
423, strsm, M768x768x4_M768x768x4, 4718592,
424, strsm, M768x768x4_M768x768x4, 4718592,
427, ssyrk, M768x768x4_M768x768x4, 4718592,
428, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
429, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
430, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
433, ssyrk, M768x768x4_M768x768x4, 4718592,
434, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
435, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
438, ssyrk, M768x768x4_M768x768x4, 4718592,
439, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
442, ssyrk, M768x768x4_M768x768x4, 4718592,
445, spotrf, M768x768x4, 2359296,
446, strsm, M768x768x4_M768x768x4, 4718592,
447, strsm, M768x768x4_M768x768x4, 4718592,
448, strsm, M768x768x4_M768x768x4, 4718592,
451, ssyrk, M768x768x4_M768x768x4, 4718592,
452, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
453, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
456, ssyrk, M768x768x4_M768x768x4, 4718592,
457, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
460, ssyrk, M768x768x4_M768x768x4, 4718592,
463, spotrf, M768x768x4, 2359296,
464, strsm, M768x768x4_M768x768x4, 4718592,
465, strsm, M768x768x4_M768x768x4, 4718592,
468, ssyrk, M768x768x4_M768x768x4, 4718592,
469, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
472, ssyrk, M768x768x4_M768x768x4, 4718592,
475, spotrf, M768x768x4, 2359296,
476, strsm, M768x768x4_M768x768x4, 4718592,
479, ssyrk, M768x768x4_M768x768x4, 4718592,
482, spotrf, M768x768x4, 2359296,
485, strsm, M768x768x4_M768x768x4, 4718592,
487, strsm, M768x768x4_M768x768x4, 4718592,
489, strsm, M768x768x4_M768x768x4, 4718592,
491, strsm, M768x768x4_M768x768x4, 4718592,
503, strtri, M768x768x4, 2359296,
505, strsm, M768x768x4_M768x768x4, 4718592,
507, strsm, M768x768x4_M768x768x4, 4718592,
509, strsm, M768x768x4_M768x768x4, 4718592,
511, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
514, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
517, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
522, strsm, M768x768x4_M768x768x4, 4718592,
526, strtri, M768x768x4, 2359296,
528, strsm, M768x768x4_M768x768x4, 4718592,
530, strsm, M768x768x4_M768x768x4, 4718592,
532, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
533, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
537, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
538, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
544, strsm, M768x768x4_M768x768x4, 4718592,
548, strsm, M768x768x4_M768x768x4, 4718592,
552, strtri, M768x768x4, 2359296,
554, strsm, M768x768x4_M768x768x4, 4718592,
556, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
557, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
558, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
564, strsm, M768x768x4_M768x768x4, 4718592,
568, strsm, M768x768x4_M768x768x4, 4718592,
572, strsm, M768x768x4_M768x768x4, 4718592,
576, strtri, M768x768x4, 2359296,
580, strsm, M768x768x4_M768x768x4, 4718592,
583, strsm, M768x768x4_M768x768x4, 4718592,
586, strsm, M768x768x4_M768x768x4, 4718592,
589, strsm, M768x768x4_M768x768x4, 4718592,
593, strtri, M768x768x4, 2359296,
597, slauum, M768x768x4, 2359296,
598, ssyrk, M768x768x4_M768x768x4, 4718592,
601, strmm, M768x768x4_M768x768x4, 4718592,
605, slauum, M768x768x4, 2359296,
607, ssyrk, M768x768x4_M768x768x4, 4718592,
608, sgemm, M768x768x4_M768x768x4_M768x768x4, 7077888,
609, ssyrk, M768x768x4_M768x768x4, 4718592,
612, strmm, M768x768x4_M768x768x4, 4718592,
616, strmm, M768x768x4_M768x768x4, 4718592,
620, slauum, M768x768x4, 2359296,
