1795, spotrf, M64x64x4, 16384,
1796, strsm, M64x64x4_M64x64x4, 32768,
1797, strsm, M64x64x4_M64x64x4, 32768,
1798, strsm, M64x64x4_M64x64x4, 32768,
1799, strsm, M64x64x4_M64x64x4, 32768,
1800, strsm, M64x64x4_M64x64x4, 32768,
1801, strsm, M64x64x4_M64x64x4, 32768,
1802, strsm, M64x64x4_M64x64x4, 32768,
1803, strsm, M64x64x4_M64x64x4, 32768,
1804, strsm, M64x64x4_M64x64x4, 32768,
1807, ssyrk, M64x64x4_M64x64x4, 32768,
1808, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1809, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1810, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1811, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1812, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1813, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1814, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1815, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1818, ssyrk, M64x64x4_M64x64x4, 32768,
1819, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1820, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1821, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1822, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1823, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1824, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1825, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1828, ssyrk, M64x64x4_M64x64x4, 32768,
1829, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1830, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1831, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1832, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1833, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1834, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1837, ssyrk, M64x64x4_M64x64x4, 32768,
1838, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1839, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1840, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1841, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1842, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1845, ssyrk, M64x64x4_M64x64x4, 32768,
1846, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1847, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1848, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1849, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1852, ssyrk, M64x64x4_M64x64x4, 32768,
1853, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1854, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1855, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1858, ssyrk, M64x64x4_M64x64x4, 32768,
1859, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1860, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1863, ssyrk, M64x64x4_M64x64x4, 32768,
1864, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1867, ssyrk, M64x64x4_M64x64x4, 32768,
1870, spotrf, M64x64x4, 16384,
1871, strsm, M64x64x4_M64x64x4, 32768,
1872, strsm, M64x64x4_M64x64x4, 32768,
1873, strsm, M64x64x4_M64x64x4, 32768,
1874, strsm, M64x64x4_M64x64x4, 32768,
1875, strsm, M64x64x4_M64x64x4, 32768,
1876, strsm, M64x64x4_M64x64x4, 32768,
1877, strsm, M64x64x4_M64x64x4, 32768,
1878, strsm, M64x64x4_M64x64x4, 32768,
1881, ssyrk, M64x64x4_M64x64x4, 32768,
1882, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1883, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1884, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1885, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1886, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1887, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1888, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1891, ssyrk, M64x64x4_M64x64x4, 32768,
1892, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1893, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1894, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1895, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1896, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1897, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1900, ssyrk, M64x64x4_M64x64x4, 32768,
1901, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1902, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1903, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1904, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1905, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1908, ssyrk, M64x64x4_M64x64x4, 32768,
1909, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1910, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1911, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1912, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1915, ssyrk, M64x64x4_M64x64x4, 32768,
1916, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1917, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1918, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1921, ssyrk, M64x64x4_M64x64x4, 32768,
1922, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1923, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1926, ssyrk, M64x64x4_M64x64x4, 32768,
1927, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1930, ssyrk, M64x64x4_M64x64x4, 32768,
1933, spotrf, M64x64x4, 16384,
1934, strsm, M64x64x4_M64x64x4, 32768,
1935, strsm, M64x64x4_M64x64x4, 32768,
1936, strsm, M64x64x4_M64x64x4, 32768,
1937, strsm, M64x64x4_M64x64x4, 32768,
1938, strsm, M64x64x4_M64x64x4, 32768,
1939, strsm, M64x64x4_M64x64x4, 32768,
1940, strsm, M64x64x4_M64x64x4, 32768,
1943, ssyrk, M64x64x4_M64x64x4, 32768,
1944, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1945, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1946, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1947, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1948, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1949, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1952, ssyrk, M64x64x4_M64x64x4, 32768,
1953, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1954, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1955, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1956, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1957, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1960, ssyrk, M64x64x4_M64x64x4, 32768,
1961, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1962, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1963, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1964, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1967, ssyrk, M64x64x4_M64x64x4, 32768,
1968, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1969, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1970, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1973, ssyrk, M64x64x4_M64x64x4, 32768,
1974, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1975, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1978, ssyrk, M64x64x4_M64x64x4, 32768,
1979, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1982, ssyrk, M64x64x4_M64x64x4, 32768,
1985, spotrf, M64x64x4, 16384,
1986, strsm, M64x64x4_M64x64x4, 32768,
1987, strsm, M64x64x4_M64x64x4, 32768,
1988, strsm, M64x64x4_M64x64x4, 32768,
1989, strsm, M64x64x4_M64x64x4, 32768,
1990, strsm, M64x64x4_M64x64x4, 32768,
1991, strsm, M64x64x4_M64x64x4, 32768,
1994, ssyrk, M64x64x4_M64x64x4, 32768,
1995, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1996, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1997, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1998, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
1999, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
2002, ssyrk, M64x64x4_M64x64x4, 32768,
2003, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
2004, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
2005, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
2006, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
2009, ssyrk, M64x64x4_M64x64x4, 32768,
2010, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
2011, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
2012, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
2015, ssyrk, M64x64x4_M64x64x4, 32768,
2016, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
2017, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
2020, ssyrk, M64x64x4_M64x64x4, 32768,
2021, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
2024, ssyrk, M64x64x4_M64x64x4, 32768,
2027, spotrf, M64x64x4, 16384,
2028, strsm, M64x64x4_M64x64x4, 32768,
2029, strsm, M64x64x4_M64x64x4, 32768,
2030, strsm, M64x64x4_M64x64x4, 32768,
2031, strsm, M64x64x4_M64x64x4, 32768,
2032, strsm, M64x64x4_M64x64x4, 32768,
2035, ssyrk, M64x64x4_M64x64x4, 32768,
2036, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
2037, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
2038, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
2039, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
2042, ssyrk, M64x64x4_M64x64x4, 32768,
2043, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
2044, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
2045, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
2048, ssyrk, M64x64x4_M64x64x4, 32768,
2049, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
2050, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
2053, ssyrk, M64x64x4_M64x64x4, 32768,
2054, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
2057, ssyrk, M64x64x4_M64x64x4, 32768,
2060, spotrf, M64x64x4, 16384,
2061, strsm, M64x64x4_M64x64x4, 32768,
2062, strsm, M64x64x4_M64x64x4, 32768,
2063, strsm, M64x64x4_M64x64x4, 32768,
2064, strsm, M64x64x4_M64x64x4, 32768,
2067, ssyrk, M64x64x4_M64x64x4, 32768,
2068, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
2069, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
2070, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
2073, ssyrk, M64x64x4_M64x64x4, 32768,
2074, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
2075, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
2078, ssyrk, M64x64x4_M64x64x4, 32768,
2079, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
2082, ssyrk, M64x64x4_M64x64x4, 32768,
2085, spotrf, M64x64x4, 16384,
