1795, spotrf, M960x960x4, 3686400,
1796, strsm, M960x960x4_M960x960x4, 7372800,
1797, strsm, M960x960x4_M960x960x4, 7372800,
1798, strsm, M960x960x4_M960x960x4, 7372800,
1799, strsm, M960x960x4_M960x960x4, 7372800,
1800, strsm, M960x960x4_M960x960x4, 7372800,
1801, strsm, M960x960x4_M960x960x4, 7372800,
1802, strsm, M960x960x4_M960x960x4, 7372800,
1803, strsm, M960x960x4_M960x960x4, 7372800,
1804, strsm, M960x960x4_M960x960x4, 7372800,
1807, ssyrk, M960x960x4_M960x960x4, 7372800,
1808, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1809, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1810, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1811, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1812, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1813, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1814, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1815, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1818, ssyrk, M960x960x4_M960x960x4, 7372800,
1819, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1820, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1821, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1822, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1823, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1824, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1825, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1828, ssyrk, M960x960x4_M960x960x4, 7372800,
1829, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1830, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1831, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1832, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1833, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1834, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1837, ssyrk, M960x960x4_M960x960x4, 7372800,
1838, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1839, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1840, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1841, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1842, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1845, ssyrk, M960x960x4_M960x960x4, 7372800,
1846, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1847, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1848, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1849, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1852, ssyrk, M960x960x4_M960x960x4, 7372800,
1853, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1854, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1855, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1858, ssyrk, M960x960x4_M960x960x4, 7372800,
1859, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1860, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1863, ssyrk, M960x960x4_M960x960x4, 7372800,
1864, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1867, ssyrk, M960x960x4_M960x960x4, 7372800,
1870, spotrf, M960x960x4, 3686400,
1871, strsm, M960x960x4_M960x960x4, 7372800,
1872, strsm, M960x960x4_M960x960x4, 7372800,
1873, strsm, M960x960x4_M960x960x4, 7372800,
1874, strsm, M960x960x4_M960x960x4, 7372800,
1875, strsm, M960x960x4_M960x960x4, 7372800,
1876, strsm, M960x960x4_M960x960x4, 7372800,
1877, strsm, M960x960x4_M960x960x4, 7372800,
1878, strsm, M960x960x4_M960x960x4, 7372800,
1881, ssyrk, M960x960x4_M960x960x4, 7372800,
1882, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1883, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1884, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1885, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1886, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1887, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1888, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1891, ssyrk, M960x960x4_M960x960x4, 7372800,
1892, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1893, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1894, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1895, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1896, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1897, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1900, ssyrk, M960x960x4_M960x960x4, 7372800,
1901, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1902, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1903, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1904, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1905, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1908, ssyrk, M960x960x4_M960x960x4, 7372800,
1909, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1910, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1911, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1912, sgemm, M960x960x4_M960x960x4_M960x960x4, 11059200,
1915, ssyrk, M960x960x4_M960x960x4, 7372800,
