420, spotrf, M64x64x4, 16384,
421, strsm, M64x64x4_M64x64x4, 32768,
422, strsm, M64x64x4_M64x64x4, 32768,
423, strsm, M64x64x4_M64x64x4, 32768,
424, strsm, M64x64x4_M64x64x4, 32768,
427, ssyrk, M64x64x4_M64x64x4, 32768,
428, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
429, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
430, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
433, ssyrk, M64x64x4_M64x64x4, 32768,
434, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
435, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
438, ssyrk, M64x64x4_M64x64x4, 32768,
439, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
442, ssyrk, M64x64x4_M64x64x4, 32768,
445, spotrf, M64x64x4, 16384,
446, strsm, M64x64x4_M64x64x4, 32768,
447, strsm, M64x64x4_M64x64x4, 32768,
448, strsm, M64x64x4_M64x64x4, 32768,
451, ssyrk, M64x64x4_M64x64x4, 32768,
452, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
453, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
456, ssyrk, M64x64x4_M64x64x4, 32768,
457, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
460, ssyrk, M64x64x4_M64x64x4, 32768,
463, spotrf, M64x64x4, 16384,
464, strsm, M64x64x4_M64x64x4, 32768,
465, strsm, M64x64x4_M64x64x4, 32768,
468, ssyrk, M64x64x4_M64x64x4, 32768,
469, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
472, ssyrk, M64x64x4_M64x64x4, 32768,
475, spotrf, M64x64x4, 16384,
476, strsm, M64x64x4_M64x64x4, 32768,
479, ssyrk, M64x64x4_M64x64x4, 32768,
482, spotrf, M64x64x4, 16384,
485, strsm, M64x64x4_M64x64x4, 32768,
487, strsm, M64x64x4_M64x64x4, 32768,
489, strsm, M64x64x4_M64x64x4, 32768,
491, strsm, M64x64x4_M64x64x4, 32768,
503, strtri, M64x64x4, 16384,
505, strsm, M64x64x4_M64x64x4, 32768,
507, strsm, M64x64x4_M64x64x4, 32768,
509, strsm, M64x64x4_M64x64x4, 32768,
511, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
514, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
517, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
522, strsm, M64x64x4_M64x64x4, 32768,
526, strtri, M64x64x4, 16384,
528, strsm, M64x64x4_M64x64x4, 32768,
530, strsm, M64x64x4_M64x64x4, 32768,
532, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
533, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
537, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
538, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
544, strsm, M64x64x4_M64x64x4, 32768,
548, strsm, M64x64x4_M64x64x4, 32768,
552, strtri, M64x64x4, 16384,
554, strsm, M64x64x4_M64x64x4, 32768,
556, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
557, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
558, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
564, strsm, M64x64x4_M64x64x4, 32768,
568, strsm, M64x64x4_M64x64x4, 32768,
572, strsm, M64x64x4_M64x64x4, 32768,
576, strtri, M64x64x4, 16384,
580, strsm, M64x64x4_M64x64x4, 32768,
583, strsm, M64x64x4_M64x64x4, 32768,
586, strsm, M64x64x4_M64x64x4, 32768,
589, strsm, M64x64x4_M64x64x4, 32768,
593, strtri, M64x64x4, 16384,
597, slauum, M64x64x4, 16384,
598, ssyrk, M64x64x4_M64x64x4, 32768,
601, strmm, M64x64x4_M64x64x4, 32768,
605, slauum, M64x64x4, 16384,
607, ssyrk, M64x64x4_M64x64x4, 32768,
608, sgemm, M64x64x4_M64x64x4_M64x64x4, 49152,
609, ssyrk, M64x64x4_M64x64x4, 32768,
