747, slaset, M320x1x4, 1280,
748, slaset, M320x1x4, 1280,
749, slaset, M320x1x4, 1280,
750, slaset, M320x1x4, 1280,
751, slaset, M320x1x4, 1280,
752, slaset, M320x1x4, 1280,
753, slaset, M320x1x4, 1280,
754, slaset, M320x1x4, 1280,
755, slaset, M320x1x4, 1280,
756, slaset, M320x1x4, 1280,
757, sasum, M320x320x4_M320x1x4, 410880,
758, sasum, M320x320x4_M320x1x4, 410880,
759, sasum, M320x320x4_M320x1x4, 410880,
760, sasum, M320x320x4_M320x1x4, 410880,
761, sasum, M320x320x4_M320x1x4, 410880,
762, sasum, M320x320x4_M320x1x4, 410880,
763, sasum, M320x320x4_M320x1x4, 410880,
764, sasum, M320x320x4_M320x1x4, 410880,
765, sasum, M320x320x4_M320x1x4, 410880,
766, sasum, M320x320x4_M320x1x4, 410880,
767, slaset, M320x1x4, 1280,
768, sgeadd, M320x1x4_M320x1x4, 2560,
769, sgeadd, M320x1x4_M320x1x4, 2560,
770, sgeadd, M320x1x4_M320x1x4, 2560,
771, sgeadd, M320x1x4_M320x1x4, 2560,
772, sgeadd, M320x1x4_M320x1x4, 2560,
773, sgeadd, M320x1x4_M320x1x4, 2560,
774, sgeadd, M320x1x4_M320x1x4, 2560,
775, sgeadd, M320x1x4_M320x1x4, 2560,
776, sgeadd, M320x1x4_M320x1x4, 2560,
777, sgeadd, M320x1x4_M320x1x4, 2560,
778, slange, M320x1x4_V320x1_M320x1x4, 2880,
779, slaset, M320x1x4, 1280,
780, slaset, M320x1x4, 1280,
781, slaset, M320x1x4, 1280,
782, slaset, M320x1x4, 1280,
783, slaset, M320x1x4, 1280,
784, slaset, M320x1x4, 1280,
785, slaset, M320x1x4, 1280,
786, slaset, M320x1x4, 1280,
787, slaset, M320x1x4, 1280,
788, slaset, M320x1x4, 1280,
789, sasum, M320x320x4_M320x1x4, 410880,
790, sasum, M320x320x4_M320x1x4, 410880,
791, sasum, M320x320x4_M320x1x4, 410880,
792, sasum, M320x320x4_M320x1x4, 410880,
793, sasum, M320x320x4_M320x1x4, 410880,
794, sasum, M320x320x4_M320x1x4, 410880,
795, sasum, M320x320x4_M320x1x4, 410880,
796, sasum, M320x320x4_M320x1x4, 410880,
797, sasum, M320x320x4_M320x1x4, 410880,
798, sasum, M320x320x4_M320x1x4, 410880,
799, slaset, M320x1x4, 1280,
800, sgeadd, M320x1x4_M320x1x4, 2560,
801, sgeadd, M320x1x4_M320x1x4, 2560,
802, sgeadd, M320x1x4_M320x1x4, 2560,
803, sgeadd, M320x1x4_M320x1x4, 2560,
804, sgeadd, M320x1x4_M320x1x4, 2560,
805, sgeadd, M320x1x4_M320x1x4, 2560,
806, sgeadd, M320x1x4_M320x1x4, 2560,
807, sgeadd, M320x1x4_M320x1x4, 2560,
808, sgeadd, M320x1x4_M320x1x4, 2560,
809, sgeadd, M320x1x4_M320x1x4, 2560,
810, slange, M320x1x4_V320x1_M320x1x4, 2880,
811, slaset, M320x1x4, 1280,
812, slaset, M320x1x4, 1280,
813, slaset, M320x1x4, 1280,
814, slaset, M320x1x4, 1280,
815, slaset, M320x1x4, 1280,
816, slaset, M320x1x4, 1280,
817, slaset, M320x1x4, 1280,
818, slaset, M320x1x4, 1280,
819, slaset, M320x1x4, 1280,
820, slaset, M320x1x4, 1280,
821, sasum, M320x320x4_M320x1x4, 410880,
822, sasum, M320x320x4_M320x1x4, 410880,
823, sasum, M320x320x4_M320x1x4, 410880,
824, sasum, M320x320x4_M320x1x4, 410880,
825, sasum, M320x320x4_M320x1x4, 410880,
826, sasum, M320x320x4_M320x1x4, 410880,
827, sasum, M320x320x4_M320x1x4, 410880,
828, sasum, M320x320x4_M320x1x4, 410880,
829, sasum, M320x320x4_M320x1x4, 410880,
830, sasum, M320x320x4_M320x1x4, 410880,
831, slaset, M320x1x4, 1280,
832, sgeadd, M320x1x4_M320x1x4, 2560,
833, sgeadd, M320x1x4_M320x1x4, 2560,
834, sgeadd, M320x1x4_M320x1x4, 2560,
835, sgeadd, M320x1x4_M320x1x4, 2560,
836, sgeadd, M320x1x4_M320x1x4, 2560,
837, sgeadd, M320x1x4_M320x1x4, 2560,
838, sgeadd, M320x1x4_M320x1x4, 2560,
839, sgeadd, M320x1x4_M320x1x4, 2560,
840, sgeadd, M320x1x4_M320x1x4, 2560,
841, sgeadd, M320x1x4_M320x1x4, 2560,
842, slange, M320x1x4_V320x1_M320x1x4, 2880,
843, slaset, M320x1x4, 1280,
844, slaset, M320x1x4, 1280,
845, slaset, M320x1x4, 1280,
846, slaset, M320x1x4, 1280,
847, slaset, M320x1x4, 1280,
848, slaset, M320x1x4, 1280,
849, slaset, M320x1x4, 1280,
850, slaset, M320x1x4, 1280,
851, slaset, M320x1x4, 1280,
852, slaset, M320x1x4, 1280,
853, sasum, M320x320x4_M320x1x4, 410880,
854, sasum, M320x320x4_M320x1x4, 410880,
855, sasum, M320x320x4_M320x1x4, 410880,
856, sasum, M320x320x4_M320x1x4, 410880,
857, sasum, M320x320x4_M320x1x4, 410880,
858, sasum, M320x320x4_M320x1x4, 410880,
859, sasum, M320x320x4_M320x1x4, 410880,
860, sasum, M320x320x4_M320x1x4, 410880,
861, sasum, M320x320x4_M320x1x4, 410880,
862, sasum, M320x320x4_M320x1x4, 410880,
863, slaset, M320x1x4, 1280,
864, sgeadd, M320x1x4_M320x1x4, 2560,
865, sgeadd, M320x1x4_M320x1x4, 2560,
866, sgeadd, M320x1x4_M320x1x4, 2560,
867, sgeadd, M320x1x4_M320x1x4, 2560,
868, sgeadd, M320x1x4_M320x1x4, 2560,
869, sgeadd, M320x1x4_M320x1x4, 2560,
870, sgeadd, M320x1x4_M320x1x4, 2560,
871, sgeadd, M320x1x4_M320x1x4, 2560,
872, sgeadd, M320x1x4_M320x1x4, 2560,
873, sgeadd, M320x1x4_M320x1x4, 2560,
874, slange, M320x1x4_V320x1_M320x1x4, 2880,
875, slaset, M320x1x4, 1280,
876, slaset, M320x1x4, 1280,
877, slaset, M320x1x4, 1280,
878, slaset, M320x1x4, 1280,
879, slaset, M320x1x4, 1280,
880, slaset, M320x1x4, 1280,
881, slaset, M320x1x4, 1280,
882, slaset, M320x1x4, 1280,
883, slaset, M320x1x4, 1280,
884, slaset, M320x1x4, 1280,
885, sasum, M320x320x4_M320x1x4, 410880,
886, sasum, M320x320x4_M320x1x4, 410880,
887, sasum, M320x320x4_M320x1x4, 410880,
888, sasum, M320x320x4_M320x1x4, 410880,
889, sasum, M320x320x4_M320x1x4, 410880,
890, sasum, M320x320x4_M320x1x4, 410880,
891, sasum, M320x320x4_M320x1x4, 410880,
892, sasum, M320x320x4_M320x1x4, 410880,
893, sasum, M320x320x4_M320x1x4, 410880,
894, sasum, M320x320x4_M320x1x4, 410880,
895, slaset, M320x1x4, 1280,
896, sgeadd, M320x1x4_M320x1x4, 2560,
897, sgeadd, M320x1x4_M320x1x4, 2560,
898, sgeadd, M320x1x4_M320x1x4, 2560,
899, sgeadd, M320x1x4_M320x1x4, 2560,
900, sgeadd, M320x1x4_M320x1x4, 2560,
901, sgeadd, M320x1x4_M320x1x4, 2560,
902, sgeadd, M320x1x4_M320x1x4, 2560,
903, sgeadd, M320x1x4_M320x1x4, 2560,
904, sgeadd, M320x1x4_M320x1x4, 2560,
905, sgeadd, M320x1x4_M320x1x4, 2560,
906, slange, M320x1x4_V320x1_M320x1x4, 2880,
907, slaset, M320x1x4, 1280,
908, slaset, M320x1x4, 1280,
909, slaset, M320x1x4, 1280,
910, slaset, M320x1x4, 1280,
911, slaset, M320x1x4, 1280,
912, slaset, M320x1x4, 1280,
913, slaset, M320x1x4, 1280,
914, slaset, M320x1x4, 1280,
915, slaset, M320x1x4, 1280,
916, slaset, M320x1x4, 1280,
917, sasum, M320x320x4_M320x1x4, 410880,
918, sasum, M320x320x4_M320x1x4, 410880,
919, sasum, M320x320x4_M320x1x4, 410880,
920, sasum, M320x320x4_M320x1x4, 410880,
921, sasum, M320x320x4_M320x1x4, 410880,
922, sasum, M320x320x4_M320x1x4, 410880,
923, sasum, M320x320x4_M320x1x4, 410880,
924, sasum, M320x320x4_M320x1x4, 410880,
925, sasum, M320x320x4_M320x1x4, 410880,
926, sasum, M320x320x4_M320x1x4, 410880,
927, slaset, M320x1x4, 1280,
928, sgeadd, M320x1x4_M320x1x4, 2560,
929, sgeadd, M320x1x4_M320x1x4, 2560,
930, sgeadd, M320x1x4_M320x1x4, 2560,
931, sgeadd, M320x1x4_M320x1x4, 2560,
932, sgeadd, M320x1x4_M320x1x4, 2560,
933, sgeadd, M320x1x4_M320x1x4, 2560,
934, sgeadd, M320x1x4_M320x1x4, 2560,
935, sgeadd, M320x1x4_M320x1x4, 2560,
936, sgeadd, M320x1x4_M320x1x4, 2560,
937, sgeadd, M320x1x4_M320x1x4, 2560,
938, slange, M320x1x4_V320x1_M320x1x4, 2880,
939, slaset, M320x1x4, 1280,
940, slaset, M320x1x4, 1280,
941, slaset, M320x1x4, 1280,
942, slaset, M320x1x4, 1280,
943, slaset, M320x1x4, 1280,
944, slaset, M320x1x4, 1280,
945, slaset, M320x1x4, 1280,
946, slaset, M320x1x4, 1280,
947, slaset, M320x1x4, 1280,
948, slaset, M320x1x4, 1280,
949, sasum, M320x320x4_M320x1x4, 410880,
950, sasum, M320x320x4_M320x1x4, 410880,
951, sasum, M320x320x4_M320x1x4, 410880,
952, sasum, M320x320x4_M320x1x4, 410880,
953, sasum, M320x320x4_M320x1x4, 410880,
954, sasum, M320x320x4_M320x1x4, 410880,
955, sasum, M320x320x4_M320x1x4, 410880,
956, sasum, M320x320x4_M320x1x4, 410880,
957, sasum, M320x320x4_M320x1x4, 410880,
958, sasum, M320x320x4_M320x1x4, 410880,
959, slaset, M320x1x4, 1280,
960, sgeadd, M320x1x4_M320x1x4, 2560,
961, sgeadd, M320x1x4_M320x1x4, 2560,
962, sgeadd, M320x1x4_M320x1x4, 2560,
963, sgeadd, M320x1x4_M320x1x4, 2560,
964, sgeadd, M320x1x4_M320x1x4, 2560,
965, sgeadd, M320x1x4_M320x1x4, 2560,
966, sgeadd, M320x1x4_M320x1x4, 2560,
967, sgeadd, M320x1x4_M320x1x4, 2560,
968, sgeadd, M320x1x4_M320x1x4, 2560,
969, sgeadd, M320x1x4_M320x1x4, 2560,
970, slange, M320x1x4_V320x1_M320x1x4, 2880,
971, slaset, M320x1x4, 1280,
972, slaset, M320x1x4, 1280,
973, slaset, M320x1x4, 1280,
974, slaset, M320x1x4, 1280,
975, slaset, M320x1x4, 1280,
976, slaset, M320x1x4, 1280,
977, slaset, M320x1x4, 1280,
978, slaset, M320x1x4, 1280,
979, slaset, M320x1x4, 1280,
980, slaset, M320x1x4, 1280,
981, sasum, M320x320x4_M320x1x4, 410880,
982, sasum, M320x320x4_M320x1x4, 410880,
983, sasum, M320x320x4_M320x1x4, 410880,
984, sasum, M320x320x4_M320x1x4, 410880,
985, sasum, M320x320x4_M320x1x4, 410880,
986, sasum, M320x320x4_M320x1x4, 410880,
987, sasum, M320x320x4_M320x1x4, 410880,
988, sasum, M320x320x4_M320x1x4, 410880,
989, sasum, M320x320x4_M320x1x4, 410880,
990, sasum, M320x320x4_M320x1x4, 410880,
991, slaset, M320x1x4, 1280,
992, sgeadd, M320x1x4_M320x1x4, 2560,
993, sgeadd, M320x1x4_M320x1x4, 2560,
994, sgeadd, M320x1x4_M320x1x4, 2560,
995, sgeadd, M320x1x4_M320x1x4, 2560,
996, sgeadd, M320x1x4_M320x1x4, 2560,
997, sgeadd, M320x1x4_M320x1x4, 2560,
998, sgeadd, M320x1x4_M320x1x4, 2560,
999, sgeadd, M320x1x4_M320x1x4, 2560,
1000, sgeadd, M320x1x4_M320x1x4, 2560,
1001, sgeadd, M320x1x4_M320x1x4, 2560,
1002, slange, M320x1x4_V320x1_M320x1x4, 2880,
1003, slaset, M320x1x4, 1280,
1004, slaset, M320x1x4, 1280,
1005, slaset, M320x1x4, 1280,
1006, slaset, M320x1x4, 1280,
1007, slaset, M320x1x4, 1280,
1008, slaset, M320x1x4, 1280,
1009, slaset, M320x1x4, 1280,
1010, slaset, M320x1x4, 1280,
1011, slaset, M320x1x4, 1280,
1012, slaset, M320x1x4, 1280,
1013, sasum, M320x320x4_M320x1x4, 410880,
1014, sasum, M320x320x4_M320x1x4, 410880,
1015, sasum, M320x320x4_M320x1x4, 410880,
1016, sasum, M320x320x4_M320x1x4, 410880,
1017, sasum, M320x320x4_M320x1x4, 410880,
1018, sasum, M320x320x4_M320x1x4, 410880,
1019, sasum, M320x320x4_M320x1x4, 410880,
1020, sasum, M320x320x4_M320x1x4, 410880,
1021, sasum, M320x320x4_M320x1x4, 410880,
1022, sasum, M320x320x4_M320x1x4, 410880,
1023, slaset, M320x1x4, 1280,
1024, sgeadd, M320x1x4_M320x1x4, 2560,
1025, sgeadd, M320x1x4_M320x1x4, 2560,
1026, sgeadd, M320x1x4_M320x1x4, 2560,
1027, sgeadd, M320x1x4_M320x1x4, 2560,
1028, sgeadd, M320x1x4_M320x1x4, 2560,
1029, sgeadd, M320x1x4_M320x1x4, 2560,
1030, sgeadd, M320x1x4_M320x1x4, 2560,
1031, sgeadd, M320x1x4_M320x1x4, 2560,
1032, sgeadd, M320x1x4_M320x1x4, 2560,
1033, sgeadd, M320x1x4_M320x1x4, 2560,
1034, slange, M320x1x4_V320x1_M320x1x4, 2880,
1035, slaset, M320x1x4, 1280,
1036, slaset, M320x1x4, 1280,
1037, slaset, M320x1x4, 1280,
1038, slaset, M320x1x4, 1280,
1039, slaset, M320x1x4, 1280,
1040, slaset, M320x1x4, 1280,
1041, slaset, M320x1x4, 1280,
1042, slaset, M320x1x4, 1280,
1043, slaset, M320x1x4, 1280,
1044, slaset, M320x1x4, 1280,
1045, sasum, M320x320x4_M320x1x4, 410880,
1046, sasum, M320x320x4_M320x1x4, 410880,
1047, sasum, M320x320x4_M320x1x4, 410880,
1048, sasum, M320x320x4_M320x1x4, 410880,
1049, sasum, M320x320x4_M320x1x4, 410880,
1050, sasum, M320x320x4_M320x1x4, 410880,
1051, sasum, M320x320x4_M320x1x4, 410880,
1052, sasum, M320x320x4_M320x1x4, 410880,
1053, sasum, M320x320x4_M320x1x4, 410880,
1054, sasum, M320x320x4_M320x1x4, 410880,
1055, slaset, M320x1x4, 1280,
1056, sgeadd, M320x1x4_M320x1x4, 2560,
1057, sgeadd, M320x1x4_M320x1x4, 2560,
1058, sgeadd, M320x1x4_M320x1x4, 2560,
1059, sgeadd, M320x1x4_M320x1x4, 2560,
1060, sgeadd, M320x1x4_M320x1x4, 2560,
1061, sgeadd, M320x1x4_M320x1x4, 2560,
1062, sgeadd, M320x1x4_M320x1x4, 2560,
1063, sgeadd, M320x1x4_M320x1x4, 2560,
1064, sgeadd, M320x1x4_M320x1x4, 2560,
1065, sgeadd, M320x1x4_M320x1x4, 2560,
1066, slange, M320x1x4_V320x1_M320x1x4, 2880,
1067, slaset, M1x1x4, 4,
1068, slange_max, M320x1x4_M1x1x4, 1284,
1069, slange_max, M320x1x4_M1x1x4, 1284,
1070, slange_max, M320x1x4_M1x1x4, 1284,
1071, slange_max, M320x1x4_M1x1x4, 1284,
1072, slange_max, M320x1x4_M1x1x4, 1284,
1073, slange_max, M320x1x4_M1x1x4, 1284,
1074, slange_max, M320x1x4_M1x1x4, 1284,
1075, slange_max, M320x1x4_M1x1x4, 1284,
1076, slange_max, M320x1x4_M1x1x4, 1284,
1077, slange_max, M320x1x4_M1x1x4, 1284,
1078, slange_max, M1x1x4_M1x1x4, 8,
1079, slacpy, M1x1x4_M320x1x4, 1284,
