18, slaset, M64x1x4, 256,
19, sasum, M64x64x4_M64x1x4, 16640,
20, slaset, M64x1x4, 256,
21, sgeadd, M64x1x4_M64x1x4, 512,
22, slange, M64x1x4_V64x1_M64x1x4, 576,
23, slaset, M1x1x4, 4,
24, slange_max, M64x1x4_M1x1x4, 260,
25, slange_max, M1x1x4_M1x1x4, 8,
26, slacpy, M1x1x4_M64x1x4, 260,
