747, slaset, M640x1x4, 2560,
748, slaset, M640x1x4, 2560,
749, slaset, M640x1x4, 2560,
750, slaset, M640x1x4, 2560,
751, slaset, M640x1x4, 2560,
752, slaset, M640x1x4, 2560,
753, slaset, M640x1x4, 2560,
754, slaset, M640x1x4, 2560,
755, slaset, M640x1x4, 2560,
756, slaset, M640x1x4, 2560,
757, sasum, M640x640x4_M640x1x4, 1640960,
758, sasum, M640x640x4_M640x1x4, 1640960,
759, sasum, M640x640x4_M640x1x4, 1640960,
760, sasum, M640x640x4_M640x1x4, 1640960,
761, sasum, M640x640x4_M640x1x4, 1640960,
762, sasum, M640x640x4_M640x1x4, 1640960,
763, sasum, M640x640x4_M640x1x4, 1640960,
764, sasum, M640x640x4_M640x1x4, 1640960,
765, sasum, M640x640x4_M640x1x4, 1640960,
766, sasum, M640x640x4_M640x1x4, 1640960,
767, slaset, M640x1x4, 2560,
768, sgeadd, M640x1x4_M640x1x4, 5120,
769, sgeadd, M640x1x4_M640x1x4, 5120,
770, sgeadd, M640x1x4_M640x1x4, 5120,
771, sgeadd, M640x1x4_M640x1x4, 5120,
772, sgeadd, M640x1x4_M640x1x4, 5120,
773, sgeadd, M640x1x4_M640x1x4, 5120,
774, sgeadd, M640x1x4_M640x1x4, 5120,
775, sgeadd, M640x1x4_M640x1x4, 5120,
776, sgeadd, M640x1x4_M640x1x4, 5120,
777, sgeadd, M640x1x4_M640x1x4, 5120,
778, slange, M640x1x4_V640x1_M640x1x4, 5760,
779, slaset, M640x1x4, 2560,
780, slaset, M640x1x4, 2560,
781, slaset, M640x1x4, 2560,
782, slaset, M640x1x4, 2560,
783, slaset, M640x1x4, 2560,
784, slaset, M640x1x4, 2560,
785, slaset, M640x1x4, 2560,
786, slaset, M640x1x4, 2560,
787, slaset, M640x1x4, 2560,
788, slaset, M640x1x4, 2560,
789, sasum, M640x640x4_M640x1x4, 1640960,
790, sasum, M640x640x4_M640x1x4, 1640960,
791, sasum, M640x640x4_M640x1x4, 1640960,
792, sasum, M640x640x4_M640x1x4, 1640960,
793, sasum, M640x640x4_M640x1x4, 1640960,
794, sasum, M640x640x4_M640x1x4, 1640960,
795, sasum, M640x640x4_M640x1x4, 1640960,
796, sasum, M640x640x4_M640x1x4, 1640960,
797, sasum, M640x640x4_M640x1x4, 1640960,
798, sasum, M640x640x4_M640x1x4, 1640960,
799, slaset, M640x1x4, 2560,
800, sgeadd, M640x1x4_M640x1x4, 5120,
801, sgeadd, M640x1x4_M640x1x4, 5120,
802, sgeadd, M640x1x4_M640x1x4, 5120,
803, sgeadd, M640x1x4_M640x1x4, 5120,
804, sgeadd, M640x1x4_M640x1x4, 5120,
805, sgeadd, M640x1x4_M640x1x4, 5120,
806, sgeadd, M640x1x4_M640x1x4, 5120,
807, sgeadd, M640x1x4_M640x1x4, 5120,
808, sgeadd, M640x1x4_M640x1x4, 5120,
809, sgeadd, M640x1x4_M640x1x4, 5120,
810, slange, M640x1x4_V640x1_M640x1x4, 5760,
811, slaset, M640x1x4, 2560,
812, slaset, M640x1x4, 2560,
813, slaset, M640x1x4, 2560,
814, slaset, M640x1x4, 2560,
815, slaset, M640x1x4, 2560,
816, slaset, M640x1x4, 2560,
817, slaset, M640x1x4, 2560,
818, slaset, M640x1x4, 2560,
819, slaset, M640x1x4, 2560,
820, slaset, M640x1x4, 2560,
821, sasum, M640x640x4_M640x1x4, 1640960,
822, sasum, M640x640x4_M640x1x4, 1640960,
823, sasum, M640x640x4_M640x1x4, 1640960,
824, sasum, M640x640x4_M640x1x4, 1640960,
825, sasum, M640x640x4_M640x1x4, 1640960,
826, sasum, M640x640x4_M640x1x4, 1640960,
827, sasum, M640x640x4_M640x1x4, 1640960,
828, sasum, M640x640x4_M640x1x4, 1640960,
829, sasum, M640x640x4_M640x1x4, 1640960,
830, sasum, M640x640x4_M640x1x4, 1640960,
831, slaset, M640x1x4, 2560,
832, sgeadd, M640x1x4_M640x1x4, 5120,
833, sgeadd, M640x1x4_M640x1x4, 5120,
