18, slaset, M960x1x4, 3840,
19, sasum, M960x960x4_M960x1x4, 3690240,
20, slaset, M960x1x4, 3840,
21, sgeadd, M960x1x4_M960x1x4, 7680,
22, slange, M960x1x4_V960x1_M960x1x4, 8640,
23, slaset, M1x1x4, 4,
24, slange_max, M960x1x4_M1x1x4, 3844,
25, slange_max, M1x1x4_M1x1x4, 8,
26, slacpy, M1x1x4_M960x1x4, 3844,
