2887, slaset, M512x1x4, 2048,
2888, slaset, M512x1x4, 2048,
2889, slaset, M512x1x4, 2048,
2890, slaset, M512x1x4, 2048,
2891, slaset, M512x1x4, 2048,
2892, slaset, M512x1x4, 2048,
2893, slaset, M512x1x4, 2048,
2894, slaset, M512x1x4, 2048,
2895, slaset, M512x1x4, 2048,
2896, slaset, M512x1x4, 2048,
2897, slaset, M512x1x4, 2048,
2898, slaset, M512x1x4, 2048,
2899, slaset, M512x1x4, 2048,
2900, slaset, M512x1x4, 2048,
2901, slaset, M512x1x4, 2048,
2902, slaset, M512x1x4, 2048,
2903, slaset, M512x1x4, 2048,
2904, slaset, M512x1x4, 2048,
2905, slaset, M512x1x4, 2048,
2906, slaset, M512x1x4, 2048,
2907, sasum, M512x512x4_M512x1x4, 1050624,
2908, sasum, M512x512x4_M512x1x4, 1050624,
2909, sasum, M512x512x4_M512x1x4, 1050624,
2910, sasum, M512x512x4_M512x1x4, 1050624,
2911, sasum, M512x512x4_M512x1x4, 1050624,
2912, sasum, M512x512x4_M512x1x4, 1050624,
2913, sasum, M512x512x4_M512x1x4, 1050624,
2914, sasum, M512x512x4_M512x1x4, 1050624,
2915, sasum, M512x512x4_M512x1x4, 1050624,
2916, sasum, M512x512x4_M512x1x4, 1050624,
2917, sasum, M512x512x4_M512x1x4, 1050624,
2918, sasum, M512x512x4_M512x1x4, 1050624,
2919, sasum, M512x512x4_M512x1x4, 1050624,
2920, sasum, M512x512x4_M512x1x4, 1050624,
2921, sasum, M512x512x4_M512x1x4, 1050624,
2922, sasum, M512x512x4_M512x1x4, 1050624,
2923, sasum, M512x512x4_M512x1x4, 1050624,
2924, sasum, M512x512x4_M512x1x4, 1050624,
2925, sasum, M512x512x4_M512x1x4, 1050624,
2926, sasum, M512x512x4_M512x1x4, 1050624,
2927, slaset, M512x1x4, 2048,
2928, sgeadd, M512x1x4_M512x1x4, 4096,
2929, sgeadd, M512x1x4_M512x1x4, 4096,
2930, sgeadd, M512x1x4_M512x1x4, 4096,
2931, sgeadd, M512x1x4_M512x1x4, 4096,
2932, sgeadd, M512x1x4_M512x1x4, 4096,
2933, sgeadd, M512x1x4_M512x1x4, 4096,
2934, sgeadd, M512x1x4_M512x1x4, 4096,
2935, sgeadd, M512x1x4_M512x1x4, 4096,
2936, sgeadd, M512x1x4_M512x1x4, 4096,
2937, sgeadd, M512x1x4_M512x1x4, 4096,
2938, sgeadd, M512x1x4_M512x1x4, 4096,
2939, sgeadd, M512x1x4_M512x1x4, 4096,
2940, sgeadd, M512x1x4_M512x1x4, 4096,
2941, sgeadd, M512x1x4_M512x1x4, 4096,
2942, sgeadd, M512x1x4_M512x1x4, 4096,
2943, sgeadd, M512x1x4_M512x1x4, 4096,
2944, sgeadd, M512x1x4_M512x1x4, 4096,
2945, sgeadd, M512x1x4_M512x1x4, 4096,
2946, sgeadd, M512x1x4_M512x1x4, 4096,
2947, sgeadd, M512x1x4_M512x1x4, 4096,
2948, slange, M512x1x4_V512x1_M512x1x4, 4608,
2949, slaset, M512x1x4, 2048,
2950, slaset, M512x1x4, 2048,
2951, slaset, M512x1x4, 2048,
2952, slaset, M512x1x4, 2048,
2953, slaset, M512x1x4, 2048,
2954, slaset, M512x1x4, 2048,
2955, slaset, M512x1x4, 2048,
2956, slaset, M512x1x4, 2048,
2957, slaset, M512x1x4, 2048,
2958, slaset, M512x1x4, 2048,
2959, slaset, M512x1x4, 2048,
2960, slaset, M512x1x4, 2048,
2961, slaset, M512x1x4, 2048,
2962, slaset, M512x1x4, 2048,
2963, slaset, M512x1x4, 2048,
2964, slaset, M512x1x4, 2048,
2965, slaset, M512x1x4, 2048,
2966, slaset, M512x1x4, 2048,
2967, slaset, M512x1x4, 2048,
2968, slaset, M512x1x4, 2048,
2969, sasum, M512x512x4_M512x1x4, 1050624,
2970, sasum, M512x512x4_M512x1x4, 1050624,
2971, sasum, M512x512x4_M512x1x4, 1050624,
2972, sasum, M512x512x4_M512x1x4, 1050624,
2973, sasum, M512x512x4_M512x1x4, 1050624,
2974, sasum, M512x512x4_M512x1x4, 1050624,
2975, sasum, M512x512x4_M512x1x4, 1050624,
2976, sasum, M512x512x4_M512x1x4, 1050624,
2977, sasum, M512x512x4_M512x1x4, 1050624,
2978, sasum, M512x512x4_M512x1x4, 1050624,
2979, sasum, M512x512x4_M512x1x4, 1050624,
2980, sasum, M512x512x4_M512x1x4, 1050624,
2981, sasum, M512x512x4_M512x1x4, 1050624,
2982, sasum, M512x512x4_M512x1x4, 1050624,
2983, sasum, M512x512x4_M512x1x4, 1050624,
2984, sasum, M512x512x4_M512x1x4, 1050624,
2985, sasum, M512x512x4_M512x1x4, 1050624,
2986, sasum, M512x512x4_M512x1x4, 1050624,
2987, sasum, M512x512x4_M512x1x4, 1050624,
2988, sasum, M512x512x4_M512x1x4, 1050624,
2989, slaset, M512x1x4, 2048,
2990, sgeadd, M512x1x4_M512x1x4, 4096,
2991, sgeadd, M512x1x4_M512x1x4, 4096,
2992, sgeadd, M512x1x4_M512x1x4, 4096,
2993, sgeadd, M512x1x4_M512x1x4, 4096,
2994, sgeadd, M512x1x4_M512x1x4, 4096,
2995, sgeadd, M512x1x4_M512x1x4, 4096,
2996, sgeadd, M512x1x4_M512x1x4, 4096,
2997, sgeadd, M512x1x4_M512x1x4, 4096,
2998, sgeadd, M512x1x4_M512x1x4, 4096,
2999, sgeadd, M512x1x4_M512x1x4, 4096,
3000, sgeadd, M512x1x4_M512x1x4, 4096,
3001, sgeadd, M512x1x4_M512x1x4, 4096,
3002, sgeadd, M512x1x4_M512x1x4, 4096,
3003, sgeadd, M512x1x4_M512x1x4, 4096,
3004, sgeadd, M512x1x4_M512x1x4, 4096,
3005, sgeadd, M512x1x4_M512x1x4, 4096,
3006, sgeadd, M512x1x4_M512x1x4, 4096,
3007, sgeadd, M512x1x4_M512x1x4, 4096,
3008, sgeadd, M512x1x4_M512x1x4, 4096,
3009, sgeadd, M512x1x4_M512x1x4, 4096,
3010, slange, M512x1x4_V512x1_M512x1x4, 4608,
3011, slaset, M512x1x4, 2048,
3012, slaset, M512x1x4, 2048,
3013, slaset, M512x1x4, 2048,
3014, slaset, M512x1x4, 2048,
3015, slaset, M512x1x4, 2048,
3016, slaset, M512x1x4, 2048,
3017, slaset, M512x1x4, 2048,
3018, slaset, M512x1x4, 2048,
3019, slaset, M512x1x4, 2048,
3020, slaset, M512x1x4, 2048,
3021, slaset, M512x1x4, 2048,
3022, slaset, M512x1x4, 2048,
3023, slaset, M512x1x4, 2048,
3024, slaset, M512x1x4, 2048,
3025, slaset, M512x1x4, 2048,
3026, slaset, M512x1x4, 2048,
3027, slaset, M512x1x4, 2048,
3028, slaset, M512x1x4, 2048,
3029, slaset, M512x1x4, 2048,
3030, slaset, M512x1x4, 2048,
3031, sasum, M512x512x4_M512x1x4, 1050624,
