2887, slaset, M960x1x4, 3840,
2888, slaset, M960x1x4, 3840,
2889, slaset, M960x1x4, 3840,
2890, slaset, M960x1x4, 3840,
2891, slaset, M960x1x4, 3840,
2892, slaset, M960x1x4, 3840,
2893, slaset, M960x1x4, 3840,
2894, slaset, M960x1x4, 3840,
2895, slaset, M960x1x4, 3840,
2896, slaset, M960x1x4, 3840,
2897, slaset, M960x1x4, 3840,
2898, slaset, M960x1x4, 3840,
2899, slaset, M960x1x4, 3840,
2900, slaset, M960x1x4, 3840,
2901, slaset, M960x1x4, 3840,
2902, slaset, M960x1x4, 3840,
2903, slaset, M960x1x4, 3840,
2904, slaset, M960x1x4, 3840,
2905, slaset, M960x1x4, 3840,
2906, slaset, M960x1x4, 3840,
2907, sasum, M960x960x4_M960x1x4, 3690240,
2908, sasum, M960x960x4_M960x1x4, 3690240,
2909, sasum, M960x960x4_M960x1x4, 3690240,
2910, sasum, M960x960x4_M960x1x4, 3690240,
2911, sasum, M960x960x4_M960x1x4, 3690240,
2912, sasum, M960x960x4_M960x1x4, 3690240,
2913, sasum, M960x960x4_M960x1x4, 3690240,
2914, sasum, M960x960x4_M960x1x4, 3690240,
2915, sasum, M960x960x4_M960x1x4, 3690240,
2916, sasum, M960x960x4_M960x1x4, 3690240,
2917, sasum, M960x960x4_M960x1x4, 3690240,
2918, sasum, M960x960x4_M960x1x4, 3690240,
2919, sasum, M960x960x4_M960x1x4, 3690240,
2920, sasum, M960x960x4_M960x1x4, 3690240,
2921, sasum, M960x960x4_M960x1x4, 3690240,
2922, sasum, M960x960x4_M960x1x4, 3690240,
2923, sasum, M960x960x4_M960x1x4, 3690240,
2924, sasum, M960x960x4_M960x1x4, 3690240,
2925, sasum, M960x960x4_M960x1x4, 3690240,
2926, sasum, M960x960x4_M960x1x4, 3690240,
2927, slaset, M960x1x4, 3840,
2928, sgeadd, M960x1x4_M960x1x4, 7680,
2929, sgeadd, M960x1x4_M960x1x4, 7680,
2930, sgeadd, M960x1x4_M960x1x4, 7680,
2931, sgeadd, M960x1x4_M960x1x4, 7680,
2932, sgeadd, M960x1x4_M960x1x4, 7680,
2933, sgeadd, M960x1x4_M960x1x4, 7680,
2934, sgeadd, M960x1x4_M960x1x4, 7680,
2935, sgeadd, M960x1x4_M960x1x4, 7680,
2936, sgeadd, M960x1x4_M960x1x4, 7680,
2937, sgeadd, M960x1x4_M960x1x4, 7680,
2938, sgeadd, M960x1x4_M960x1x4, 7680,
2939, sgeadd, M960x1x4_M960x1x4, 7680,
2940, sgeadd, M960x1x4_M960x1x4, 7680,
2941, sgeadd, M960x1x4_M960x1x4, 7680,
2942, sgeadd, M960x1x4_M960x1x4, 7680,
2943, sgeadd, M960x1x4_M960x1x4, 7680,
2944, sgeadd, M960x1x4_M960x1x4, 7680,
2945, sgeadd, M960x1x4_M960x1x4, 7680,
2946, sgeadd, M960x1x4_M960x1x4, 7680,
2947, sgeadd, M960x1x4_M960x1x4, 7680,
2948, slange, M960x1x4_V960x1_M960x1x4, 8640,
2949, slaset, M960x1x4, 3840,
2950, slaset, M960x1x4, 3840,
2951, slaset, M960x1x4, 3840,
2952, slaset, M960x1x4, 3840,
2953, slaset, M960x1x4, 3840,
2954, slaset, M960x1x4, 3840,
2955, slaset, M960x1x4, 3840,
2956, slaset, M960x1x4, 3840,
2957, slaset, M960x1x4, 3840,
2958, slaset, M960x1x4, 3840,
2959, slaset, M960x1x4, 3840,
2960, slaset, M960x1x4, 3840,
2961, slaset, M960x1x4, 3840,
2962, slaset, M960x1x4, 3840,
2963, slaset, M960x1x4, 3840,
2964, slaset, M960x1x4, 3840,
2965, slaset, M960x1x4, 3840,
2966, slaset, M960x1x4, 3840,
2967, slaset, M960x1x4, 3840,
2968, slaset, M960x1x4, 3840,
2969, sasum, M960x960x4_M960x1x4, 3690240,
2970, sasum, M960x960x4_M960x1x4, 3690240,
2971, sasum, M960x960x4_M960x1x4, 3690240,
2972, sasum, M960x960x4_M960x1x4, 3690240,
2973, sasum, M960x960x4_M960x1x4, 3690240,
2974, sasum, M960x960x4_M960x1x4, 3690240,
2975, sasum, M960x960x4_M960x1x4, 3690240,
2976, sasum, M960x960x4_M960x1x4, 3690240,
2977, sasum, M960x960x4_M960x1x4, 3690240,
2978, sasum, M960x960x4_M960x1x4, 3690240,
2979, sasum, M960x960x4_M960x1x4, 3690240,
2980, sasum, M960x960x4_M960x1x4, 3690240,
2981, sasum, M960x960x4_M960x1x4, 3690240,
2982, sasum, M960x960x4_M960x1x4, 3690240,
2983, sasum, M960x960x4_M960x1x4, 3690240,
2984, sasum, M960x960x4_M960x1x4, 3690240,
2985, sasum, M960x960x4_M960x1x4, 3690240,
2986, sasum, M960x960x4_M960x1x4, 3690240,
2987, sasum, M960x960x4_M960x1x4, 3690240,
2988, sasum, M960x960x4_M960x1x4, 3690240,
2989, slaset, M960x1x4, 3840,
2990, sgeadd, M960x1x4_M960x1x4, 7680,
2991, sgeadd, M960x1x4_M960x1x4, 7680,
2992, sgeadd, M960x1x4_M960x1x4, 7680,
2993, sgeadd, M960x1x4_M960x1x4, 7680,
2994, sgeadd, M960x1x4_M960x1x4, 7680,
