202, slaset, M64x1x4, 256,
203, slaset, M64x1x4, 256,
204, slaset, M64x1x4, 256,
205, slaset, M64x1x4, 256,
206, slaset, M64x1x4, 256,
207, sasum, M64x64x4_M64x1x4, 16640,
208, sasum, M64x64x4_M64x1x4, 16640,
209, sasum, M64x64x4_M64x1x4, 16640,
210, sasum, M64x64x4_M64x1x4, 16640,
211, sasum, M64x64x4_M64x1x4, 16640,
212, slaset, M64x1x4, 256,
213, sgeadd, M64x1x4_M64x1x4, 512,
214, sgeadd, M64x1x4_M64x1x4, 512,
215, sgeadd, M64x1x4_M64x1x4, 512,
216, sgeadd, M64x1x4_M64x1x4, 512,
217, sgeadd, M64x1x4_M64x1x4, 512,
218, slange, M64x1x4_V64x1_M64x1x4, 576,
219, slaset, M64x1x4, 256,
220, slaset, M64x1x4, 256,
221, slaset, M64x1x4, 256,
222, slaset, M64x1x4, 256,
223, slaset, M64x1x4, 256,
224, sasum, M64x64x4_M64x1x4, 16640,
225, sasum, M64x64x4_M64x1x4, 16640,
226, sasum, M64x64x4_M64x1x4, 16640,
227, sasum, M64x64x4_M64x1x4, 16640,
228, sasum, M64x64x4_M64x1x4, 16640,
229, slaset, M64x1x4, 256,
230, sgeadd, M64x1x4_M64x1x4, 512,
231, sgeadd, M64x1x4_M64x1x4, 512,
232, sgeadd, M64x1x4_M64x1x4, 512,
233, sgeadd, M64x1x4_M64x1x4, 512,
234, sgeadd, M64x1x4_M64x1x4, 512,
235, slange, M64x1x4_V64x1_M64x1x4, 576,
236, slaset, M64x1x4, 256,
237, slaset, M64x1x4, 256,
238, slaset, M64x1x4, 256,
239, slaset, M64x1x4, 256,
240, slaset, M64x1x4, 256,
241, sasum, M64x64x4_M64x1x4, 16640,
242, sasum, M64x64x4_M64x1x4, 16640,
243, sasum, M64x64x4_M64x1x4, 16640,
244, sasum, M64x64x4_M64x1x4, 16640,
245, sasum, M64x64x4_M64x1x4, 16640,
246, slaset, M64x1x4, 256,
247, sgeadd, M64x1x4_M64x1x4, 512,
248, sgeadd, M64x1x4_M64x1x4, 512,
249, sgeadd, M64x1x4_M64x1x4, 512,
250, sgeadd, M64x1x4_M64x1x4, 512,
251, sgeadd, M64x1x4_M64x1x4, 512,
252, slange, M64x1x4_V64x1_M64x1x4, 576,
253, slaset, M64x1x4, 256,
254, slaset, M64x1x4, 256,
255, slaset, M64x1x4, 256,
256, slaset, M64x1x4, 256,
257, slaset, M64x1x4, 256,
258, sasum, M64x64x4_M64x1x4, 16640,
259, sasum, M64x64x4_M64x1x4, 16640,
260, sasum, M64x64x4_M64x1x4, 16640,
261, sasum, M64x64x4_M64x1x4, 16640,
262, sasum, M64x64x4_M64x1x4, 16640,
263, slaset, M64x1x4, 256,
264, sgeadd, M64x1x4_M64x1x4, 512,
265, sgeadd, M64x1x4_M64x1x4, 512,
266, sgeadd, M64x1x4_M64x1x4, 512,
267, sgeadd, M64x1x4_M64x1x4, 512,
268, sgeadd, M64x1x4_M64x1x4, 512,
269, slange, M64x1x4_V64x1_M64x1x4, 576,
270, slaset, M64x1x4, 256,
271, slaset, M64x1x4, 256,
272, slaset, M64x1x4, 256,
273, slaset, M64x1x4, 256,
274, slaset, M64x1x4, 256,
275, sasum, M64x64x4_M64x1x4, 16640,
276, sasum, M64x64x4_M64x1x4, 16640,
277, sasum, M64x64x4_M64x1x4, 16640,
278, sasum, M64x64x4_M64x1x4, 16640,
279, sasum, M64x64x4_M64x1x4, 16640,
280, slaset, M64x1x4, 256,
281, sgeadd, M64x1x4_M64x1x4, 512,
282, sgeadd, M64x1x4_M64x1x4, 512,
283, sgeadd, M64x1x4_M64x1x4, 512,
284, sgeadd, M64x1x4_M64x1x4, 512,
285, sgeadd, M64x1x4_M64x1x4, 512,
286, slange, M64x1x4_V64x1_M64x1x4, 576,
287, slaset, M1x1x4, 4,
288, slange_max, M64x1x4_M1x1x4, 260,
289, slange_max, M64x1x4_M1x1x4, 260,
290, slange_max, M64x1x4_M1x1x4, 260,
291, slange_max, M64x1x4_M1x1x4, 260,
292, slange_max, M64x1x4_M1x1x4, 260,
293, slange_max, M1x1x4_M1x1x4, 8,
294, slacpy, M1x1x4_M64x1x4, 260,
